index_seg,MONTH,YEAR,MOTOR VEHICLE THEFT,ROBBERY,ASSAULT W/DANGEROUS WEAPON,THEFT/OTHER,THEFT F/AUTO,BURGLARY,ARSON,SEX ABUSE,HOMICIDE
116,10.0,2015.0,,,,1.0,1.0,,,,
4426,9.0,2014.0,,1.0,,,1.0,,,,
8213,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
2877,11.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
3378,7.0,2015.0,,1.0,,,1.0,,,,
9183,11.0,2014.0,,,,,1.0,1.0,,,
10191,12.0,2015.0,1.0,1.0,1.0,,1.0,1.0,,,
12145,11.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
7328,11.0,2015.0,1.0,1.0,,1.0,1.0,,,,
12783,12.0,2016.0,1.0,,,,1.0,,,,
11655,12.0,2014.0,1.0,1.0,1.0,,1.0,,,,
9436,5.0,2014.0,,1.0,1.0,,,,,1.0,
327,8.0,2014.0,,,,1.0,1.0,1.0,,,
1154,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
8880,10.0,2014.0,,,,1.0,1.0,,,,
8206,3.0,2015.0,,,,,1.0,,,,
5871,9.0,2014.0,,,,,1.0,1.0,,,
12067,1.0,2016.0,1.0,,,,,,,,
4069,9.0,2014.0,,1.0,,1.0,1.0,,,,
7289,12.0,2014.0,2.0,1.0,1.0,1.0,1.0,,,,
1130,12.0,2014.0,1.0,,,1.0,1.0,1.0,,,
5722,11.0,2015.0,,1.0,,1.0,1.0,,,,
8900,11.0,2014.0,1.0,1.0,,,1.0,,,,
5985,11.0,2016.0,,,,1.0,1.0,,,,
5901,10.0,2014.0,,1.0,1.0,1.0,,1.0,,,
4871,11.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,1.0,
1336,8.0,2015.0,,,1.0,1.0,,,,,
10711,8.0,2015.0,1.0,,,,1.0,,,,
4934,11.0,2014.0,,1.0,1.0,,,,,,
10210,10.0,2016.0,1.0,1.0,,,1.0,,,,
8453,12.0,2014.0,1.0,1.0,,,1.0,1.0,,,
3345,10.0,2016.0,1.0,,,,1.0,,,,
10659,2.0,2014.0,,1.0,,,,,,,
5003,4.0,2016.0,1.0,,,,,,,,
11611,9.0,2016.0,,1.0,1.0,,,1.0,,,
11130,9.0,2015.0,1.0,,,,1.0,,,,
8961,11.0,2014.0,,,,1.0,1.0,,,,
2373,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6478,10.0,2014.0,,,,,1.0,,,,
6094,12.0,2014.0,,,1.0,1.0,,,,,
8439,12.0,2014.0,,,,1.0,1.0,1.0,,,
9035,11.0,2015.0,,1.0,1.0,,,,,,
1509,11.0,2016.0,,,,,1.0,,,,
1619,7.0,2015.0,,,,1.0,1.0,,,,
11334,11.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
8240,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0
11525,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
6667,10.0,2014.0,,,,,,1.0,,,
10171,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
6226,11.0,2014.0,,,,1.0,,,,,
4454,10.0,2016.0,,,,1.0,1.0,,,,
3318,9.0,2016.0,1.0,,,,1.0,1.0,,,
5944,8.0,2014.0,1.0,,,,,,,1.0,
1156,12.0,2014.0,1.0,,1.0,1.0,1.0,1.0,,,
3384,12.0,2015.0,1.0,1.0,1.0,2.0,2.0,,,,
1021,11.0,2015.0,1.0,2.0,,1.0,1.0,,,,
8791,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
4575,7.0,2015.0,,,1.0,1.0,1.0,,,,
923,11.0,2014.0,,1.0,,1.0,1.0,,,,
8111,9.0,2016.0,,,,,1.0,,,,
12853,2.0,2014.0,,,,,1.0,,,,
4878,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
1441,7.0,2014.0,,,,,1.0,,,,
7067,11.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
4435,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
11093,11.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,1.0,
11491,9.0,2016.0,,1.0,,1.0,1.0,,,,
1161,12.0,2015.0,1.0,,,1.0,1.0,1.0,,,
7555,3.0,2015.0,,,,,1.0,,,,
12270,12.0,2016.0,,,,1.0,1.0,,,,
10568,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
9864,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1794,11.0,2014.0,,,,,1.0,1.0,,,
7500,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
2660,8.0,2014.0,,1.0,,1.0,1.0,1.0,,,
8951,12.0,2016.0,4.0,1.0,2.0,3.0,2.0,1.0,,1.0,
3392,12.0,2014.0,,,,1.0,1.0,,,,
2277,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
6871,5.0,2015.0,,1.0,,,,1.0,,,
5096,11.0,2014.0,,,,1.0,1.0,,,,
9782,6.0,2014.0,,,,1.0,1.0,,,,
2801,11.0,2014.0,,,,1.0,1.0,,,,
2363,10.0,2015.0,,,,,1.0,1.0,,,
10750,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
45,11.0,2014.0,1.0,1.0,,1.0,1.0,,,,
5899,12.0,2016.0,1.0,1.0,1.0,1.0,4.0,1.0,,,
11063,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
10821,10.0,2014.0,,,,,1.0,1.0,,,
2981,6.0,2014.0,1.0,,,,1.0,1.0,,,
10316,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10113,9.0,2014.0,,1.0,,1.0,,,,,
206,10.0,2016.0,1.0,,,1.0,1.0,,,,
11225,2.0,2014.0,1.0,,,,,,,,
451,12.0,2015.0,,,,,1.0,,,,
8703,11.0,2015.0,,,,1.0,1.0,,,,
1145,1.0,2015.0,,,,1.0,,,,,
7690,12.0,2016.0,,1.0,1.0,1.0,3.0,1.0,,,
9174,12.0,2014.0,,1.0,1.0,,,,,,
2032,10.0,2014.0,,,,,,1.0,,,
6948,11.0,2014.0,,1.0,,1.0,1.0,,,,
9727,11.0,2016.0,1.0,1.0,1.0,,1.0,1.0,,,
11647,7.0,2016.0,,,,1.0,,,,,
1132,12.0,2014.0,,,,,1.0,,,,
9730,12.0,2014.0,1.0,1.0,1.0,,1.0,,,,
9811,10.0,2016.0,1.0,1.0,,1.0,,,,,
1315,6.0,2016.0,,,,1.0,1.0,,,,
13146,12.0,2015.0,,1.0,1.0,1.0,,1.0,,,
11244,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11494,12.0,2015.0,,1.0,,,1.0,,,,
4792,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,
6237,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
8692,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
9493,12.0,2014.0,,1.0,,1.0,1.0,,,,
8446,11.0,2014.0,,2.0,1.0,1.0,,,,,
3409,9.0,2016.0,,,,,3.0,1.0,,,
4788,12.0,2014.0,1.0,1.0,,,2.0,,,,
9609,10.0,2014.0,,2.0,1.0,1.0,1.0,1.0,,,
8746,3.0,2014.0,,,1.0,,,,,,1.0
9723,10.0,2015.0,,1.0,1.0,1.0,1.0,,,,
7219,12.0,2015.0,,1.0,1.0,,1.0,1.0,,,
10549,12.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
11650,3.0,2016.0,1.0,1.0,,,1.0,,,,
9804,12.0,2016.0,1.0,1.0,,2.0,4.0,1.0,,1.0,
8141,10.0,2014.0,1.0,,,1.0,1.0,1.0,,,
5206,9.0,2015.0,,,,1.0,,,,,
2134,12.0,2014.0,1.0,,,,1.0,1.0,,,
12657,3.0,2014.0,,,,,,1.0,,,
8300,10.0,2015.0,1.0,1.0,,1.0,1.0,,,,
9185,12.0,2015.0,1.0,,,1.0,1.0,,,,
8421,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
5134,11.0,2015.0,,1.0,,1.0,1.0,,,,
6810,6.0,2014.0,,1.0,,,,,,,
3315,10.0,2014.0,,,,1.0,,,,,
2211,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
5398,9.0,2016.0,,,,,1.0,,,,
8075,12.0,2016.0,1.0,1.0,,1.0,3.0,1.0,,,
4999,12.0,2015.0,1.0,1.0,,2.0,1.0,,,,
8532,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
6069,12.0,2016.0,1.0,2.0,2.0,5.0,1.0,,,,
5186,9.0,2016.0,,,1.0,,1.0,1.0,,,
12700,11.0,2016.0,,,,,1.0,,,,
8473,12.0,2016.0,,,1.0,,1.0,,,,1.0
8825,10.0,2015.0,,,1.0,,,,,,
1377,7.0,2014.0,,,,,1.0,,,,
6017,6.0,2014.0,,,,1.0,1.0,,,,
1865,2.0,2015.0,,,,1.0,,,,,
4077,12.0,2015.0,,1.0,,1.0,1.0,,,,
1191,9.0,2016.0,,1.0,,1.0,1.0,,,,
3758,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
895,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
4005,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
5347,9.0,2014.0,1.0,,,1.0,1.0,,,,
9451,12.0,2014.0,1.0,,,1.0,2.0,,,,
8591,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
9103,11.0,2014.0,1.0,,,1.0,1.0,,,,
4321,9.0,2014.0,,,,1.0,,,,,
11413,9.0,2015.0,,,,1.0,,,,,
10285,11.0,2016.0,,,,1.0,,,,,
10874,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
1568,10.0,2014.0,1.0,1.0,,,,,,,
884,8.0,2014.0,,,,1.0,,,,,
10505,10.0,2015.0,,,,,1.0,,,,
809,12.0,2016.0,1.0,2.0,1.0,17.0,1.0,1.0,,,
5694,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
10722,12.0,2016.0,1.0,1.0,2.0,3.0,1.0,1.0,,,1.0
8836,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
592,12.0,2016.0,1.0,1.0,,2.0,2.0,1.0,,1.0,
8743,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
8709,7.0,2016.0,,,,1.0,,,,,
7562,6.0,2015.0,,,,,,1.0,,,
246,10.0,2014.0,,1.0,1.0,1.0,1.0,,,,
8004,12.0,2014.0,,,,,,1.0,,,
691,11.0,2015.0,,,,1.0,1.0,1.0,,,
10679,12.0,2016.0,,1.0,1.0,1.0,,,,,
165,12.0,2015.0,,1.0,1.0,1.0,1.0,,,1.0,
171,11.0,2015.0,,1.0,1.0,1.0,,1.0,,,1.0
4840,9.0,2015.0,,,1.0,,,,,,
11499,11.0,2016.0,1.0,,,1.0,1.0,2.0,,,
821,12.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,,
8126,8.0,2014.0,,,,1.0,1.0,,,,
3402,12.0,2016.0,,,,1.0,1.0,,,1.0,
10776,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
6141,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1831,11.0,2016.0,,,,1.0,,,,,
5360,10.0,2014.0,1.0,1.0,,,,,,,
7785,10.0,2016.0,,1.0,,1.0,2.0,,,,
6971,12.0,2016.0,,,1.0,1.0,1.0,,,,
12363,11.0,2014.0,,1.0,1.0,1.0,1.0,,,,
2200,5.0,2015.0,1.0,1.0,,,,,,,
3652,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,3.0,,,
356,9.0,2015.0,,,,,2.0,,,,
6842,10.0,2016.0,,1.0,,1.0,1.0,,,,
9612,12.0,2016.0,1.0,,,1.0,1.0,1.0,,1.0,
9720,7.0,2014.0,1.0,,1.0,,,,,,
9286,10.0,2015.0,1.0,1.0,,,1.0,1.0,,,
11727,11.0,2014.0,,,,1.0,1.0,,,,
11717,11.0,2014.0,1.0,,,1.0,1.0,1.0,,,
6313,12.0,2015.0,1.0,,,1.0,1.0,,,,
2747,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
2627,7.0,2015.0,,,,,1.0,,,,
7872,10.0,2016.0,,1.0,,1.0,,,,,
397,12.0,2014.0,,,1.0,,1.0,,,,
11191,12.0,2016.0,,1.0,1.0,1.0,,1.0,,,
4292,11.0,2015.0,,,,1.0,1.0,,,,
4863,11.0,2014.0,,,,1.0,1.0,,,,
4448,9.0,2016.0,,,,,1.0,,,,
8286,12.0,2015.0,1.0,2.0,1.0,1.0,1.0,1.0,,,
2762,11.0,2015.0,1.0,,,1.0,1.0,,,,
12716,12.0,2015.0,1.0,1.0,1.0,1.0,,1.0,,,
8036,8.0,2015.0,,1.0,1.0,,,,,,
10330,7.0,2014.0,1.0,,,,,,,,
5025,10.0,2014.0,,,,1.0,1.0,,,,
1083,12.0,2014.0,,,,1.0,1.0,2.0,,2.0,
8379,12.0,2015.0,,1.0,1.0,1.0,,1.0,,,
1212,10.0,2016.0,1.0,,,1.0,1.0,2.0,,,
6551,11.0,2016.0,,,1.0,1.0,1.0,,,,
6704,10.0,2014.0,,,,1.0,1.0,1.0,,,
8085,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
10791,3.0,2014.0,,1.0,,,,,,,
11299,11.0,2014.0,,,,1.0,,,,,
8827,12.0,2016.0,,1.0,,,1.0,,,,
7099,8.0,2015.0,,,,1.0,,,,,
6702,11.0,2015.0,,,,1.0,1.0,,,,
10061,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
3945,12.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
10218,10.0,2016.0,1.0,1.0,,1.0,1.0,,,,
2903,12.0,2015.0,,,,1.0,1.0,,,,
10252,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
4061,12.0,2015.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0
7007,8.0,2015.0,,1.0,,,,,,,
5999,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
547,10.0,2015.0,,1.0,1.0,,,,,,
11755,12.0,2016.0,,,1.0,1.0,,,,,
851,9.0,2016.0,,1.0,1.0,1.0,2.0,,,,
3625,12.0,2015.0,1.0,,,1.0,2.0,,,,
888,8.0,2014.0,,,,1.0,,,,,
1270,12.0,2016.0,,1.0,1.0,1.0,,,,,
13211,9.0,2015.0,1.0,1.0,1.0,1.0,,2.0,,,1.0
4317,4.0,2014.0,,,,,1.0,,,,
417,12.0,2014.0,1.0,1.0,1.0,1.0,2.0,1.0,,,
6709,9.0,2014.0,1.0,,1.0,1.0,1.0,,,,
11676,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6153,12.0,2015.0,,1.0,,1.0,,,,,
61,9.0,2015.0,1.0,,1.0,1.0,,,,,
10060,11.0,2016.0,1.0,2.0,1.0,1.0,1.0,1.0,,,
12753,12.0,2014.0,,1.0,1.0,,1.0,,,,
12628,12.0,2016.0,1.0,2.0,1.0,1.0,1.0,,,1.0,
10251,12.0,2016.0,,1.0,,5.0,1.0,,,,
5386,4.0,2014.0,,,,,1.0,1.0,,,
0,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
9261,3.0,2015.0,,1.0,,,,,,,
7782,12.0,2016.0,,1.0,,1.0,,1.0,,,
1589,1.0,2015.0,,,,,1.0,,,,
12605,10.0,2015.0,1.0,,1.0,,2.0,,,,
445,11.0,2014.0,,,,,1.0,,,,
8205,3.0,2015.0,,,,,1.0,,,,
12573,10.0,2015.0,,1.0,1.0,1.0,2.0,,,,
11183,12.0,2016.0,1.0,,1.0,1.0,1.0,,,,
6902,4.0,2015.0,1.0,,,,,,,,
7109,11.0,2014.0,,,,1.0,1.0,,,,
6130,6.0,2014.0,,,,,1.0,1.0,,,
9019,9.0,2015.0,,,,1.0,,,,,
7189,10.0,2015.0,1.0,,,1.0,2.0,,,,
6147,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
1796,9.0,2015.0,,,,,1.0,,,,
10369,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
5724,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
9243,11.0,2014.0,,,,,1.0,1.0,,,
5634,10.0,2015.0,,,,,1.0,,,,
2303,9.0,2016.0,1.0,1.0,,1.0,,1.0,,,
11291,12.0,2014.0,1.0,1.0,1.0,1.0,,,,,
9693,1.0,2015.0,,,,,1.0,,,,
7647,11.0,2016.0,1.0,1.0,,1.0,2.0,1.0,,,
4704,12.0,2014.0,,,,1.0,1.0,1.0,,,
10638,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
4553,11.0,2014.0,,,,,1.0,,,,
772,11.0,2015.0,,,,1.0,2.0,,,,
12028,12.0,2014.0,1.0,,,1.0,,,,,
6613,12.0,2016.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
8540,9.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
4822,1.0,2014.0,,,,,1.0,,,,
2865,10.0,2015.0,,,,1.0,1.0,,,,
2357,12.0,2015.0,1.0,,,,1.0,,,,
8547,10.0,2014.0,1.0,,,1.0,1.0,1.0,1.0,,
10006,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11085,10.0,2014.0,,,1.0,1.0,,,,,
12680,12.0,2014.0,1.0,1.0,,2.0,3.0,,,1.0,
3811,12.0,2016.0,,1.0,,1.0,1.0,1.0,,,
6281,12.0,2015.0,1.0,1.0,1.0,2.0,1.0,,,,
7349,7.0,2015.0,,,,2.0,,,,,
12371,12.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,1.0,
3523,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
7023,11.0,2016.0,1.0,1.0,1.0,,1.0,,,,
9744,8.0,2016.0,,,1.0,,1.0,,,,
4144,9.0,2016.0,,,,,1.0,,,,
9117,10.0,2016.0,,1.0,,1.0,,1.0,,,1.0
9167,12.0,2015.0,,1.0,1.0,1.0,1.0,,,,
1627,2.0,2014.0,,,,1.0,2.0,,,,
7759,12.0,2016.0,1.0,,1.0,2.0,1.0,,,,
73,11.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
4612,3.0,2014.0,1.0,,,,,,,,
3338,8.0,2014.0,1.0,,,,1.0,,,,
6773,12.0,2014.0,1.0,1.0,,,1.0,,,,
6368,10.0,2015.0,,,,,1.0,1.0,,,
3971,9.0,2015.0,,,,,1.0,,,,
9950,10.0,2016.0,,,,,1.0,,,,
1519,6.0,2016.0,1.0,,,,,,,,
3787,9.0,2016.0,1.0,,,1.0,,,,,
7153,11.0,2015.0,,,,,1.0,1.0,,,
1023,10.0,2016.0,,,1.0,,1.0,,,1.0,
5519,11.0,2014.0,1.0,1.0,,1.0,2.0,1.0,,,
5032,12.0,2015.0,,,,,1.0,2.0,,,
9177,11.0,2016.0,,,,1.0,,,,,
2880,9.0,2014.0,,1.0,,1.0,,,,,
11793,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
11101,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
7868,11.0,2015.0,,,,2.0,1.0,1.0,,,
1456,6.0,2016.0,,,,,1.0,,,,
8667,8.0,2015.0,,,,,1.0,1.0,,,
6849,10.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,,
4405,12.0,2016.0,,,,2.0,1.0,1.0,,,
10546,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
9865,12.0,2014.0,1.0,,1.0,1.0,,1.0,,,
364,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,
5175,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
4000,12.0,2016.0,1.0,,,1.0,1.0,,,1.0,
4936,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
5039,11.0,2016.0,,,,,1.0,1.0,,,
3061,1.0,2016.0,,,,,,1.0,,,
3053,7.0,2015.0,1.0,,,,,1.0,,,
4834,11.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
7543,10.0,2016.0,,1.0,,,1.0,1.0,,,
2629,5.0,2014.0,,,,,1.0,,,,
12963,1.0,2015.0,,,1.0,,,,,,
7981,5.0,2014.0,,,,,1.0,,,,
7861,9.0,2015.0,,1.0,,,1.0,1.0,,,
10768,12.0,2016.0,,1.0,1.0,,1.0,1.0,,,
8268,12.0,2014.0,2.0,2.0,,1.0,1.0,,,1.0,
1454,12.0,2016.0,,,,1.0,,,,,
5346,12.0,2015.0,,,,1.0,1.0,,,,
13133,11.0,2014.0,1.0,,1.0,,1.0,,,,
10359,3.0,2014.0,,,,,,,,1.0,
838,11.0,2014.0,,1.0,,1.0,1.0,,,,
4739,5.0,2016.0,,,,,2.0,1.0,,,
5552,10.0,2016.0,1.0,,,1.0,1.0,,,,
4537,12.0,2015.0,,1.0,,1.0,,1.0,,,
5601,9.0,2015.0,,1.0,,,1.0,,,,
4666,11.0,2015.0,,,,1.0,1.0,,,,
1502,8.0,2015.0,,1.0,,1.0,1.0,,,1.0,
9719,11.0,2015.0,,1.0,1.0,,1.0,1.0,,,
11243,10.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,1.0
3592,11.0,2014.0,,1.0,,1.0,1.0,,,,
5956,11.0,2014.0,,,,1.0,1.0,1.0,,,
7122,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
5761,11.0,2014.0,,,,1.0,1.0,,,,
618,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
10763,8.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
1385,11.0,2016.0,,,,,1.0,1.0,,,
7160,7.0,2016.0,1.0,,,,1.0,,,,
10470,12.0,2015.0,1.0,,,1.0,,,,,
959,10.0,2014.0,,,,,1.0,1.0,,,
5014,11.0,2014.0,,,,,1.0,,,,
5070,12.0,2014.0,2.0,,1.0,1.0,1.0,,,,
12710,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
10214,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
1331,5.0,2016.0,,,,1.0,1.0,,,,
6091,10.0,2014.0,1.0,,,,1.0,1.0,,,
12957,9.0,2016.0,,1.0,,1.0,,,,,
1455,10.0,2015.0,1.0,,,,,,,,
10051,3.0,2014.0,,,,1.0,1.0,,,,
3868,6.0,2016.0,,1.0,,,,,,,
1218,7.0,2014.0,,,,,1.0,,,,
2186,12.0,2015.0,,1.0,,,1.0,1.0,,,
522,12.0,2015.0,,1.0,,1.0,1.0,,,,
3506,4.0,2014.0,,,,,1.0,,,,
3816,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
2722,11.0,2016.0,1.0,1.0,1.0,,1.0,,,,
4274,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
8486,7.0,2016.0,,,,1.0,1.0,,,1.0,
8290,11.0,2015.0,1.0,,,1.0,1.0,1.0,,,
6831,11.0,2014.0,1.0,,,,1.0,,,,
5605,10.0,2014.0,,,,1.0,,,,,
3221,4.0,2016.0,,,,,,1.0,,,
5883,9.0,2016.0,1.0,,,1.0,,,,,
2934,12.0,2014.0,1.0,,1.0,1.0,1.0,1.0,,,
9494,12.0,2014.0,1.0,,,,2.0,,,,
9437,12.0,2016.0,,,,1.0,,1.0,,1.0,
10499,12.0,2015.0,1.0,,,2.0,1.0,1.0,,,
3974,12.0,2016.0,1.0,1.0,1.0,1.0,3.0,1.0,,,
4376,11.0,2014.0,,,,,1.0,2.0,,,
12017,11.0,2015.0,,,,,1.0,1.0,,,
2333,12.0,2016.0,1.0,1.0,1.0,,1.0,1.0,,,
628,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
17,12.0,2015.0,,1.0,1.0,1.0,1.0,,,1.0,
9438,12.0,2014.0,1.0,,1.0,3.0,,,,,
5959,12.0,2015.0,,,,,1.0,,,,
4389,10.0,2014.0,,,,1.0,,,,,
7599,11.0,2015.0,,,1.0,1.0,1.0,,,,
9930,12.0,2014.0,1.0,,,,2.0,,,,
11592,11.0,2015.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
6628,10.0,2014.0,1.0,1.0,,1.0,1.0,,,,
7444,4.0,2016.0,,,,,1.0,,,,
491,8.0,2015.0,,1.0,,,1.0,,,,
7018,11.0,2015.0,,,,1.0,1.0,1.0,,,
9083,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6700,12.0,2014.0,,,1.0,1.0,1.0,,,,
11781,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
6359,10.0,2016.0,,,,1.0,,1.0,,,
5258,7.0,2014.0,,,,,1.0,,,,
10193,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10979,12.0,2016.0,1.0,1.0,1.0,1.0,2.0,1.0,,,
12927,9.0,2014.0,,,,,1.0,,,,
6635,6.0,2014.0,,1.0,,1.0,2.0,,,,
13039,12.0,2014.0,,,,,1.0,,,,
11028,10.0,2015.0,,,,1.0,1.0,,,,
4001,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
9336,6.0,2015.0,,,,,,1.0,,,
5597,1.0,2014.0,,,,,,1.0,,,
12619,11.0,2014.0,,,,1.0,1.0,,,,
12316,11.0,2014.0,1.0,1.0,,1.0,1.0,,,1.0,
9212,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,,,,
3544,3.0,2015.0,,,,,1.0,,,,
9760,12.0,2014.0,,,,1.0,1.0,1.0,,,
8020,11.0,2015.0,1.0,1.0,,,1.0,,,,
3710,12.0,2015.0,1.0,,,1.0,2.0,2.0,,,
8015,12.0,2016.0,,,,1.0,,1.0,,,
7458,11.0,2015.0,,1.0,,1.0,1.0,,,,
10297,12.0,2014.0,1.0,1.0,1.0,1.0,,,,,
6914,8.0,2015.0,,1.0,,,1.0,,,,
731,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
4449,12.0,2016.0,1.0,,,,1.0,,,,
11283,12.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,,
11577,12.0,2014.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
11034,12.0,2014.0,2.0,,1.0,1.0,1.0,1.0,,,
9983,12.0,2014.0,,1.0,1.0,2.0,1.0,1.0,,,1.0
830,11.0,2015.0,1.0,1.0,,1.0,2.0,1.0,,,
13155,12.0,2016.0,,,1.0,1.0,1.0,,,,
11697,7.0,2014.0,,,,1.0,1.0,,,,
4220,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
4578,11.0,2014.0,1.0,1.0,,,1.0,,,,
8097,12.0,2015.0,1.0,,,,1.0,,,,
2294,12.0,2014.0,,,,,1.0,1.0,,,
5291,11.0,2014.0,1.0,1.0,,1.0,,2.0,,,
3013,8.0,2015.0,,,,1.0,1.0,,,,
9703,12.0,2014.0,,1.0,,1.0,,,,,
11107,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,1.0
1012,12.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,,
2550,12.0,2015.0,,,,,1.0,,,,
7029,10.0,2016.0,,,,,,,,1.0,
6546,12.0,2016.0,1.0,,1.0,2.0,1.0,1.0,,,
11744,1.0,2014.0,,,,,1.0,,,,
1664,6.0,2014.0,,,,2.0,,,,,
6274,10.0,2015.0,1.0,1.0,,,,1.0,,,
4823,9.0,2016.0,2.0,,,1.0,2.0,,,,
9385,12.0,2014.0,,,,1.0,2.0,,,,
