index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total
2336,11.0,5.0,43.0,10.0,0.0,62.0,548.8022121014964,500.7763157894737
2337,6.0,4.0,21.0,2.0,0.0,31.0,8.0,500.7763157894737
2338,3.0,3.4166666666666665,17.0,9.0,0.0,63.0,4.0,77.0
2339,4.0,3.4166666666666665,31.0,29.0,0.0,70.0,4.0,77.0
2340,2.0,3.4166666666666665,0.0,0.0,0.0,13.0,4.0,77.0
2341,1.0,3.4166666666666665,0.0,0.0,0.0,13.0,4.0,77.0
2342,4.0,3.4166666666666665,3.0,0.0,0.0,3.0,4.0,77.0
2343,2.0,3.4166666666666665,0.0,0.0,0.0,6.0,4.0,77.0
2344,3.0,3.4545454545454546,0.0,0.0,0.0,4.0,4.1951219512195115,2.0
2345,2.0,3.9464831804281344,12.0,0.0,0.0,3.0,33.670360110803315,434.0
2346,8.0,2.0,96.0,81.0,1.0,450.0,11.0,2662.0
2347,9.0,7.719370860927152,65.0,58.0,1.0,96.0,12.0,92.0
2348,18.0,4.0,28.0,12.0,0.0,503.0,2.0,11565.0
2349,49.0,9.0,361.0,317.0,1.0,671.0,10.0,1941.0
2350,29.0,7.719370860927152,19.0,2.0,1.0,252.0,160.36049058256683,603.3206537460227
2351,33.0,7.719370860927152,81.0,46.0,1.0,454.0,160.36049058256683,603.3206537460227
2352,45.0,2.0,272.0,198.0,1.0,342.0,12.0,6604.0
2353,57.0,14.0,856.0,789.0,1.0,625.0,13.0,6228.0
2354,33.0,11.0,425.0,403.0,1.0,609.0,34.0,1345.0
2355,17.0,9.0,127.0,110.0,4.0,519.0,8.0,9385.0
2356,24.0,1.0,30.0,7.0,4.0,198.0,160.36049058256683,2984.0
2357,42.0,5.0,58.0,33.0,1.0,265.0,14.0,5320.0
2358,63.0,26.0,121.0,74.0,1.0,257.0,2.0,6247.0
2359,96.0,28.0,133.0,75.0,1.0,358.0,13.0,8219.0
2360,95.0,27.0,286.0,234.0,2.0,344.0,58.0,9077.0
2361,48.0,7.0,168.0,143.0,4.0,169.0,47.0,603.3206537460227
2362,2.0,13.851239669421489,12.0,0.0,0.0,36.0,548.8022121014964,1.0
2363,3.0,7.719370860927152,32.0,0.0,0.0,36.0,160.36049058256683,79.0
2364,3.0,7.719370860927152,35.0,0.0,0.0,25.0,9.0,95.0
2365,4.0,7.719370860927152,24.0,0.0,0.0,22.0,160.36049058256683,22.0
2366,13.0,12.0,45.0,0.0,5.0,13.0,18648.0,33.0
2367,7.0,74.0,72.0,0.0,2.0,86.0,26159.0,688.0
2368,8.0,2.0,40.0,0.0,4.0,68.0,3.0,822.0
2369,3.0,9.0,75.0,0.0,2.0,69.0,1.0,540.0
2370,15.0,26.0,108.0,9.0,7.0,405.0,11.0,2580.0
2371,18.0,40.0,123.0,9.0,2.0,370.0,9.0,561.0
2372,21.0,25.0,46.0,0.0,2.0,258.0,6.0,145.0
2373,30.0,17.0,41.0,0.0,5.0,408.0,19.0,4691.0
2374,34.0,52.0,136.0,9.0,5.0,1745.0,11.0,960.0
2375,55.0,54.0,118.0,11.0,4.0,1794.0,92.0,387.0
2376,1.0,4.0,21.0,5.0,0.0,165.0,1.0,1565.0
2377,18.0,4.0,90.0,50.0,1.0,396.0,1.0,2952.0
2378,24.0,32.0,49.0,21.0,3.0,488.0,40.0,1523.0
2379,22.0,11.0,30.0,1.0,1.0,335.0,3.0,615.0
2380,22.0,11.0,40.0,3.0,2.0,416.0,109.0,574.0
2381,12.0,9.0,26.0,4.0,0.0,280.0,160.36049058256683,1815.0
2382,35.0,18.0,171.0,110.0,1.0,287.0,53.0,1253.0
2383,23.0,3.0,36.0,10.0,2.0,205.0,160.36049058256683,603.3206537460227
2384,8.0,7.719370860927152,74.0,2.0,1.0,263.0,1.0,736.0
2385,11.0,7.719370860927152,79.0,0.0,0.0,168.0,160.36049058256683,188.0
2386,4.0,7.719370860927152,23.0,0.0,0.0,52.0,160.36049058256683,31.0
2387,3.0,3.4166666666666665,7.0,0.0,0.0,10.0,4.0,320.0
2388,2.0,4.0,43.0,0.0,2.0,178.0,12.0,669.0
2389,4.0,2.0,21.0,0.0,1.0,140.0,33.670360110803315,1796.0
2390,6.0,6.0,75.0,0.0,1.0,331.0,2.0,173.0
2391,21.0,5.0,112.0,0.0,0.0,460.0,4.0,153.0
2392,1.0,3.4166666666666665,0.0,0.0,0.0,8.0,4.0,77.0
2393,3.0,3.4166666666666665,2.0,1.0,0.0,63.0,4.0,77.0
2394,3.0,3.4166666666666665,18.0,18.0,0.0,31.0,4.0,77.0
2395,2.0,3.4166666666666665,0.0,0.0,0.0,4.0,4.0,77.0
2396,5.0,2.0,10.0,0.0,0.0,18.0,160.36049058256683,70.0
2397,3.0,7.719370860927152,5.0,0.0,1.0,29.0,160.36049058256683,43.0
2398,3.0,7.719370860927152,5.0,0.0,2.0,105.0,160.36049058256683,1.0
2399,9.0,5.0,15.0,1.0,0.0,109.0,1.0,76.0
2400,21.0,5.0,17.0,1.0,1.0,114.0,8.0,56.0
2401,3.0,1.0,15.0,0.0,1.0,56.0,160.36049058256683,65.0
2402,3.0,7.719370860927152,23.0,0.0,0.0,28.0,160.36049058256683,8.0
2403,3.0,7.719370860927152,24.0,0.0,0.0,25.0,160.36049058256683,66.0
2404,7.0,1.0,34.0,0.0,0.0,25.0,2.0,25.0
2405,16.0,2.0,52.0,47.0,2.0,366.0,1.0,4249.0
2406,17.0,27.0,95.0,59.0,3.0,521.0,13.0,854.0
2407,12.0,19.0,36.0,0.0,4.0,206.0,4.0,833.0
2408,10.0,23.0,50.0,0.0,3.0,247.0,21.0,2934.0
2409,35.0,34.0,85.0,44.0,4.0,173.0,25.0,4891.0
2410,41.0,51.0,189.0,132.0,4.0,244.0,40.0,1563.0
2411,32.0,7.0,72.0,32.0,3.0,168.0,3.0,10218.0
2412,60.0,46.0,606.0,533.0,3.0,248.0,37.0,2489.0
2413,36.0,37.0,236.0,183.0,1.0,297.0,8.0,3980.0
2414,58.0,20.0,208.0,155.0,2.0,330.0,30.0,13735.0
2415,50.0,18.0,138.0,86.0,1.0,403.0,6.0,21.0
2416,37.0,10.0,365.0,329.0,2.0,306.0,160.36049058256683,5685.0
2417,67.0,15.0,409.0,345.0,6.0,534.0,2.0,6316.0
2418,60.0,32.0,354.0,304.0,3.0,380.0,18.0,23.0
2419,13.0,3.0,33.0,19.0,0.0,163.0,160.36049058256683,1733.0
2420,7.0,2.0,60.0,16.0,0.0,136.0,160.36049058256683,1136.0
2421,10.0,2.0,39.0,1.0,0.0,174.0,1.0,147.0
2422,13.0,13.0,28.0,1.0,0.0,57.0,160.36049058256683,11.0
2423,15.0,13.0,24.0,3.0,0.0,50.0,2.0,603.3206537460227
2424,8.0,5.0,78.0,0.0,1.0,19.0,2.0,689.0
2425,5.0,1.0,37.0,0.0,2.0,25.0,1.0,217.0
2426,21.0,8.0,39.0,2.0,3.0,547.0,160.36049058256683,89.0
2427,16.0,16.0,27.0,0.0,2.0,258.0,1194.0,794.0
2428,30.0,37.0,54.0,3.0,3.0,258.0,6.0,5.0
2429,20.0,7.0,90.0,5.0,2.0,243.0,160.36049058256683,398.0
2430,4.0,7.719370860927152,77.0,0.0,0.0,143.0,5.0,293.0
2431,3.0,3.0,64.0,0.0,0.0,102.0,160.36049058256683,15.0
2432,10.0,3.0,55.0,0.0,0.0,96.0,160.36049058256683,12.0
2433,3.0,3.4166666666666665,0.0,0.0,0.0,2.0,4.0,77.0
2434,3.0,3.4166666666666665,0.0,0.0,0.0,2.0,4.0,77.0
2435,3.0,3.4166666666666665,0.0,0.0,0.0,2.0,4.0,77.0
2436,34.0,5.0,25.0,7.0,0.0,74.0,15.0,4.0
2437,40.0,21.0,406.0,373.0,3.0,500.0,104.0,8431.0
2438,0.0,9.0,33.0,3.0,0.0,152.0,1.0,285.0
2439,5.0,4.0,37.0,1.0,0.0,129.0,1.0,162.0
2440,4.0,2.0,75.0,28.0,0.0,97.0,1.0,245.0
2441,5.0,4.0,48.0,4.0,0.0,129.0,5.0,129.0
2442,2.0,7.719370860927152,67.0,61.0,0.0,28.0,160.36049058256683,1025.0
2443,2.0,7.719370860927152,10.0,0.0,1.0,66.0,160.36049058256683,4.0
2444,8.0,1.0,9.0,2.0,2.0,82.0,160.36049058256683,18.0
2445,8.0,2.0,10.0,7.0,1.0,68.0,160.36049058256683,11.0
2446,2.0,2.0,6.0,5.0,1.0,40.0,160.36049058256683,603.3206537460227
2447,3.0,3.9464831804281344,3.0,0.0,0.0,15.0,33.670360110803315,255.05136612021855
2448,0.0,3.9464831804281344,3.0,0.0,0.0,14.0,33.670360110803315,255.05136612021855
2449,2.0,3.9464831804281344,4.0,0.0,0.0,5.0,33.670360110803315,255.05136612021855
2450,4.0,10.763688760806916,16.0,0.0,0.0,46.0,188.3599257884972,379.0
2451,4.0,1.0,22.0,0.0,0.0,42.0,188.3599257884972,2.0
2452,8.0,1.0,16.0,0.0,0.0,30.0,188.3599257884972,36.0
2453,14.0,4.0,27.0,0.0,0.0,22.0,188.3599257884972,33.0
2454,3.0,7.719370860927152,23.0,0.0,0.0,20.0,160.36049058256683,603.3206537460227
2455,3.0,7.719370860927152,31.0,0.0,0.0,22.0,160.36049058256683,603.3206537460227
2456,22.0,13.0,36.0,0.0,0.0,294.0,8.0,3928.0
2457,28.0,17.0,67.0,3.0,0.0,357.0,10.0,374.0
2458,7.0,1.0,42.0,0.0,0.0,5.0,188.3599257884972,29.0
2459,8.0,10.763688760806916,15.0,0.0,0.0,5.0,188.3599257884972,3.0
2460,7.0,10.763688760806916,8.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726
2461,9.0,10.763688760806916,9.0,0.0,0.0,3.0,188.3599257884972,255.63957055214726
2462,4.0,1.0,18.0,0.0,0.0,4.0,188.3599257884972,255.63957055214726
2463,3.0,1.0,27.0,0.0,0.0,11.0,188.3599257884972,3.0
2464,3.0,10.763688760806916,1.0,0.0,0.0,12.0,188.3599257884972,255.63957055214726
2465,2.0,3.4545454545454546,29.0,0.0,0.0,14.0,4.1951219512195115,9.0
2466,8.0,10.763688760806916,5.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726
2467,1.0,1.0,51.0,0.0,0.0,35.0,8.0,574.0
2468,6.0,20.0,39.0,11.0,0.0,52.0,2.0,126.0
2469,10.0,3.0,44.0,10.0,0.0,42.0,29.0,109.0
2470,4.0,2.0,28.0,4.0,0.0,40.0,548.8022121014964,500.7763157894737
2471,2.0,13.851239669421489,22.0,3.0,0.0,46.0,548.8022121014964,20.0
2472,6.0,1.0,3.0,1.0,0.0,36.0,548.8022121014964,30.0
2473,6.0,1.0,18.0,0.0,0.0,35.0,548.8022121014964,72.0
2474,6.0,1.0,32.0,1.0,0.0,25.0,548.8022121014964,4.0
2475,1.0,13.851239669421489,3.0,0.0,0.0,6.0,1.0,15.0
2476,6.0,13.851239669421489,2.0,0.0,0.0,22.0,1.0,192.0
2477,3.0,13.851239669421489,9.0,0.0,1.0,43.0,13.0,3.0
2478,3.0,13.851239669421489,16.0,0.0,1.0,44.0,548.8022121014964,132.0
2479,3.0,2.0,24.0,0.0,0.0,56.0,548.8022121014964,54.0
2480,3.0,3.0,55.0,0.0,0.0,61.0,548.8022121014964,121.0
2481,13.0,2.0,29.0,0.0,1.0,40.0,2.0,3.0
2482,13.0,1.0,7.0,0.0,1.0,42.0,548.8022121014964,27.0
2483,1.0,13.851239669421489,26.0,0.0,0.0,64.0,1.0,76.0
2484,8.0,4.0,56.0,6.0,0.0,181.0,3.0,502.0
2485,6.0,10.0,32.0,7.0,0.0,139.0,7.0,410.0
2486,6.0,6.0,24.0,1.0,0.0,194.0,1.0,238.0
2487,3.0,10.0,21.0,1.0,0.0,236.0,3.0,422.0
2488,10.0,21.0,33.0,3.0,0.0,226.0,4.0,395.0
2489,12.0,12.0,59.0,3.0,0.0,195.0,23.0,343.0
2490,9.0,7.0,79.0,1.0,0.0,124.0,6.0,60.0
2491,2.0,7.719370860927152,7.0,0.0,0.0,15.0,160.36049058256683,8.0
2492,6.0,7.719370860927152,17.0,0.0,0.0,19.0,2.0,6.0
2493,4.0,7.719370860927152,35.0,0.0,1.0,30.0,160.36049058256683,632.0
2494,11.0,3.0,50.0,3.0,1.0,55.0,160.36049058256683,20.0
2495,9.0,4.0,71.0,3.0,1.0,53.0,160.36049058256683,41.0
2496,5.0,1.0,34.0,0.0,1.0,19.0,1.0,26.0
2497,4.0,2.0,8.0,0.0,1.0,13.0,160.36049058256683,1.0
2498,4.0,7.719370860927152,32.0,1.0,0.0,20.0,1.0,105.0
2499,5.0,7.719370860927152,8.0,0.0,0.0,18.0,160.36049058256683,603.3206537460227
2500,5.0,7.719370860927152,63.0,26.0,0.0,45.0,160.36049058256683,963.0
2501,80.0,39.0,320.0,228.0,3.0,544.0,24.0,4798.0
2502,48.0,40.0,179.0,125.0,0.0,486.0,33.0,1484.0
2503,47.0,26.0,153.0,97.0,1.0,533.0,160.36049058256683,2796.0
2504,43.0,41.0,262.0,187.0,3.0,324.0,474.0,3864.0
2505,45.0,43.0,437.0,349.0,8.0,454.0,31.0,1371.0
2506,46.0,59.0,278.0,179.0,3.0,426.0,71.0,977.0
2507,60.0,36.0,114.0,33.0,6.0,460.0,3.0,3219.0
2508,42.0,32.0,173.0,65.0,8.0,398.0,23.0,3753.0
2509,49.0,30.0,273.0,214.0,2.0,272.0,12.0,2586.0
2510,38.0,28.0,359.0,291.0,1.0,216.0,12.0,4117.0
2511,44.0,37.0,408.0,320.0,5.0,154.0,71.0,1154.0
2512,26.0,35.0,61.0,16.0,3.0,173.0,13.0,860.0
2513,30.0,22.0,74.0,32.0,3.0,181.0,9.0,3216.0
2514,30.0,25.0,267.0,203.0,0.0,152.0,11.0,749.0
2515,27.0,8.0,140.0,90.0,2.0,149.0,1.0,1051.0
2516,10.0,1.0,136.0,111.0,1.0,102.0,3.0,603.3206537460227
2517,3.0,4.0,2.0,1.0,0.0,118.0,33.670360110803315,5.0
2518,4.0,4.0,28.0,5.0,0.0,87.0,1.0,1176.0
2519,14.0,6.0,79.0,0.0,0.0,7.0,188.3599257884972,255.63957055214726
2520,1.0,4.728971962616822,30.0,0.0,0.0,16.0,1.0,309.99152542372883
2521,17.0,2.0,205.0,188.0,3.0,746.0,1.0,2569.0
2522,5.0,7.719370860927152,48.0,30.0,2.0,609.0,160.36049058256683,52.0
2523,3.0,7.719370860927152,20.0,0.0,0.0,22.0,160.36049058256683,16.0
2524,22.0,1.0,4.0,0.0,0.0,45.0,11.051282051282053,27.24242424242424
2525,16.0,1.0,11.0,0.0,2.0,35.0,1.0,27.24242424242424
2526,17.0,1.0,35.0,0.0,2.0,37.0,11.051282051282053,4.0
2527,19.0,7.0,18.0,0.0,2.0,39.0,11.051282051282053,27.24242424242424
2528,22.0,6.0,8.0,0.0,2.0,44.0,8.0,27.24242424242424
2529,17.0,1.0,1.0,0.0,2.0,39.0,11.051282051282053,27.24242424242424
2530,20.0,2.0,16.0,0.0,3.0,45.0,3.0,27.24242424242424
2531,23.0,3.0,14.0,0.0,2.0,43.0,6.0,1.0
2532,7.0,1.0,25.0,0.0,0.0,16.0,160.36049058256683,1.0
2533,6.0,7.719370860927152,7.0,0.0,0.0,15.0,160.36049058256683,603.3206537460227
2534,4.0,10.763688760806916,13.0,0.0,0.0,33.0,188.3599257884972,30.0
2535,4.0,7.719370860927152,24.0,0.0,0.0,3.0,160.36049058256683,3.0
2536,5.0,7.719370860927152,27.0,0.0,1.0,8.0,160.36049058256683,4.0
2537,4.0,7.719370860927152,13.0,0.0,1.0,3.0,6.0,3.0
2538,5.0,7.719370860927152,27.0,0.0,0.0,10.0,160.36049058256683,64.0
2539,11.0,7.719370860927152,30.0,0.0,0.0,49.0,2.0,245.0
2540,15.0,7.0,22.0,0.0,1.0,46.0,1.0,603.3206537460227
2541,14.0,12.0,44.0,0.0,1.0,45.0,160.36049058256683,16.0
2542,7.0,3.0,76.0,0.0,0.0,5.0,6.0,603.3206537460227
2543,8.0,2.0,48.0,0.0,0.0,2.0,160.36049058256683,603.3206537460227
2544,7.0,1.0,3.0,0.0,0.0,9.0,1.0,5.0
2545,6.0,7.719370860927152,21.0,0.0,0.0,11.0,179.0,8.0
2546,5.0,7.719370860927152,45.0,0.0,1.0,18.0,1.0,17.0
2547,4.0,7.719370860927152,58.0,0.0,2.0,17.0,160.36049058256683,17.0
2548,6.0,4.0,42.0,1.0,1.0,41.0,3577.0,71.0
2549,5.0,2.0,55.0,33.0,0.0,66.0,1.0,2.0
2550,15.0,7.719370860927152,21.0,6.0,0.0,93.0,160.36049058256683,1202.0
2551,44.0,8.0,141.0,130.0,1.0,445.0,8.0,603.3206537460227
2552,43.0,6.0,81.0,62.0,2.0,433.0,160.36049058256683,10.0
2553,21.0,8.0,34.0,21.0,0.0,453.0,3.0,14.0
2554,6.0,6.0,9.0,0.0,0.0,55.0,160.36049058256683,603.3206537460227
2555,8.0,1.0,13.0,0.0,0.0,10.0,160.36049058256683,5.0
2556,5.0,7.719370860927152,17.0,0.0,0.0,10.0,160.36049058256683,603.3206537460227
2557,4.0,7.719370860927152,35.0,0.0,0.0,36.0,160.36049058256683,401.0
2558,6.0,3.0,27.0,0.0,1.0,53.0,160.36049058256683,11.0
2559,8.0,4.0,16.0,0.0,1.0,46.0,160.36049058256683,23.0
2560,5.0,7.719370860927152,13.0,0.0,0.0,24.0,160.36049058256683,7.0
2561,4.0,7.719370860927152,31.0,0.0,0.0,15.0,160.36049058256683,1.0
2562,8.0,8.0,66.0,0.0,0.0,441.0,548.8022121014964,2108.0
2563,3.0,7.719370860927152,44.0,0.0,0.0,36.0,160.36049058256683,64.0
2564,4.0,7.719370860927152,39.0,0.0,0.0,30.0,160.36049058256683,56.0
2565,3.0,9.0,13.0,0.0,1.0,16.0,188.3599257884972,13.0
2566,4.0,8.0,18.0,0.0,0.0,10.0,188.3599257884972,255.63957055214726
2567,3.0,3.0,12.0,0.0,0.0,8.0,2.0,255.63957055214726
2568,8.0,9.0,21.0,0.0,2.0,2.0,4.0,3.0
2569,8.0,5.0,46.0,0.0,0.0,14.0,188.3599257884972,2.0
2570,6.0,3.0,42.0,0.0,1.0,4.0,2.0,255.63957055214726
2571,6.0,4.0,31.0,0.0,2.0,4.0,5.0,255.63957055214726
2572,5.0,1.0,17.0,0.0,3.0,2.0,188.3599257884972,255.63957055214726
2573,5.0,2.0,62.0,0.0,2.0,4.0,188.3599257884972,255.63957055214726
2574,2.0,1.0,72.0,0.0,2.0,4.0,188.3599257884972,16.0
2575,1.0,10.763688760806916,41.0,0.0,1.0,1.0,190.0,255.63957055214726
2576,1.0,3.0,46.0,0.0,1.0,5.0,188.3599257884972,255.63957055214726
2577,12.0,10.763688760806916,35.0,0.0,0.0,1.0,188.3599257884972,255.63957055214726
2578,4.0,10.763688760806916,21.0,0.0,0.0,18.0,188.3599257884972,255.63957055214726
2579,2.0,10.763688760806916,11.0,0.0,0.0,15.0,188.3599257884972,7.0
2580,20.0,2.0,152.0,147.0,1.0,64.0,1.0,593.0
2581,9.0,2.0,73.0,59.0,0.0,114.0,188.3599257884972,339.0
2582,3.0,10.763688760806916,27.0,0.0,0.0,33.0,188.3599257884972,9.0
2583,3.0,10.763688760806916,6.0,0.0,0.0,69.0,188.3599257884972,1.0
2584,1.0,3.9464831804281344,18.0,0.0,0.0,16.0,33.670360110803315,231.0
2585,3.0,7.719370860927152,11.0,0.0,0.0,8.0,160.36049058256683,603.3206537460227
2586,2.0,7.719370860927152,0.0,0.0,0.0,7.0,160.36049058256683,603.3206537460227
2587,2.0,7.891891891891893,18.0,0.0,0.0,15.0,2685.8076923076924,487.0
2588,16.0,11.0,39.0,2.0,0.0,36.0,1.0,603.3206537460227
2589,23.0,7.0,44.0,1.0,0.0,36.0,9.0,103.0
2590,6.0,7.719370860927152,17.0,1.0,0.0,31.0,2.0,4.0
2591,2.0,7.719370860927152,24.0,1.0,1.0,27.0,1700.0,46.0
2592,4.0,1.0,27.0,0.0,2.0,24.0,1.0,22.0
2593,7.0,3.0,17.0,0.0,2.0,21.0,305.0,32.0
2594,4.0,3.0,20.0,0.0,1.0,11.0,1.0,8.0
2595,3.0,7.719370860927152,9.0,0.0,0.0,4.0,160.36049058256683,1.0
2596,3.0,1.0,48.0,1.0,0.0,182.0,33.670360110803315,479.0
2597,2.0,1.0,26.0,1.0,0.0,202.0,33.670360110803315,231.0
2598,4.0,1.0,22.0,1.0,0.0,166.0,2.0,25.0
2599,3.0,1.0,10.0,2.0,0.0,51.0,33.670360110803315,71.0
2600,3.0,7.719370860927152,21.0,0.0,0.0,65.0,160.36049058256683,116.0
2601,3.0,7.719370860927152,19.0,0.0,0.0,26.0,1.0,6.0
2602,3.0,7.719370860927152,10.0,0.0,0.0,16.0,160.36049058256683,16.0
2603,3.0,7.719370860927152,17.0,0.0,0.0,15.0,160.36049058256683,21.0
2604,6.0,1.0,9.0,0.0,0.0,11.0,160.36049058256683,603.3206537460227
2605,16.0,17.0,42.0,8.0,2.0,191.0,62.0,38.0
2606,8.0,1.0,49.0,0.0,0.0,52.0,5.0,4.0
2607,9.0,7.719370860927152,22.0,0.0,0.0,37.0,160.36049058256683,18.0
2608,9.0,10.763688760806916,5.0,0.0,1.0,0.0,51.0,255.63957055214726
2609,4.0,10.763688760806916,0.0,0.0,0.0,0.0,1.0,255.63957055214726
2610,21.0,6.0,51.0,0.0,1.0,31.0,6.0,255.63957055214726
2611,4.0,1.0,3.0,0.0,1.0,87.0,1.0,947.0
2612,12.0,7.719370860927152,10.0,1.0,0.0,110.0,160.36049058256683,19.0
2613,4.0,7.719370860927152,24.0,0.0,0.0,36.0,160.36049058256683,44.0
2614,3.0,7.719370860927152,42.0,0.0,0.0,27.0,160.36049058256683,603.3206537460227
2615,3.0,7.719370860927152,45.0,0.0,0.0,26.0,160.36049058256683,55.0
2616,1.0,5.0,15.0,0.0,2.0,5.0,1.0,58.0
2617,2.0,2.0,6.0,0.0,2.0,9.0,9.0,68.0
2618,4.0,6.0,16.0,1.0,1.0,9.0,5.0,255.63957055214726
2619,2.0,2.0,5.0,0.0,1.0,158.0,3.0,89.0
2620,3.0,3.0,39.0,1.0,0.0,231.0,160.36049058256683,710.0
2621,10.0,5.0,13.0,0.0,0.0,215.0,3.0,834.0
2622,14.0,11.0,24.0,0.0,0.0,225.0,160.36049058256683,840.0
2623,9.0,10.0,19.0,1.0,0.0,281.0,4.0,1.0
2624,15.0,7.0,189.0,170.0,0.0,243.0,160.36049058256683,11.0
2625,4.0,4.0,16.0,0.0,0.0,9.0,160.36049058256683,159.0
2626,2.0,5.0,32.0,0.0,0.0,14.0,160.36049058256683,603.3206537460227
2627,1.0,7.719370860927152,20.0,0.0,0.0,12.0,160.36049058256683,49.0
2628,1.0,3.0,26.0,1.0,0.0,21.0,160.36049058256683,603.3206537460227
2629,2.0,3.0,22.0,1.0,0.0,22.0,5.0,128.0
2630,1.0,7.719370860927152,14.0,0.0,0.0,33.0,1.0,603.3206537460227
2631,5.0,6.0,25.0,0.0,1.0,28.0,8.0,167.0
2632,0.0,7.891891891891893,11.0,1.0,1.0,19.0,2685.8076923076924,40.0
2633,23.0,10.0,41.0,0.0,1.0,406.0,1.0,4781.0
2634,18.0,10.0,98.0,66.0,1.0,518.0,5.0,103.0
2635,44.0,91.0,356.0,227.0,7.0,439.0,6544.0,3374.0
2636,27.0,42.0,57.0,24.0,2.0,402.0,28.0,603.3206537460227
2637,30.0,50.0,28.0,15.0,1.0,47.0,49.0,19.0
2638,19.0,43.0,33.0,13.0,1.0,129.0,14.0,42.0
2639,22.0,1.0,51.0,2.0,1.0,402.0,160.36049058256683,1.0
2640,23.0,29.0,96.0,32.0,1.0,377.0,41.0,3963.0
2641,37.0,35.0,556.0,482.0,4.0,532.0,38.0,1400.0
2642,44.0,39.0,111.0,59.0,2.0,336.0,118.0,4885.0
2643,92.0,69.0,348.0,219.0,5.0,874.0,147.0,4558.0
2644,64.0,69.0,267.0,178.0,3.0,820.0,92.0,5197.0
2645,46.0,45.0,127.0,95.0,1.0,706.0,34.0,4170.0
2646,52.0,43.0,189.0,144.0,1.0,375.0,53.0,4249.0
2647,49.0,41.0,105.0,64.0,1.0,248.0,16.0,1455.0
2648,41.0,47.0,247.0,199.0,1.0,272.0,46.0,2054.0
2649,47.0,52.0,549.0,499.0,1.0,289.0,12.0,1746.0
2650,13.0,6.0,47.0,5.0,2.0,270.0,8.0,21.0
2651,11.0,21.0,29.0,0.0,1.0,170.0,2.0,1.0
2652,13.0,17.0,35.0,0.0,2.0,159.0,406.0,9.0
2653,13.0,14.0,38.0,0.0,1.0,177.0,19.0,11.0
2654,11.0,6.0,49.0,0.0,3.0,204.0,3.0,7.0
2655,14.0,13.851239669421489,40.0,0.0,0.0,188.0,9.0,4.0
2656,11.0,1.0,13.0,0.0,1.0,195.0,548.8022121014964,6.0
2657,10.0,45.0,51.0,0.0,2.0,256.0,27.0,6.0
2658,7.0,27.0,67.0,0.0,2.0,186.0,548.8022121014964,500.7763157894737
2659,17.0,11.0,60.0,0.0,1.0,231.0,3.0,12.0
2660,5.0,5.0,14.0,0.0,1.0,251.0,6.0,500.7763157894737
2661,5.0,2.0,47.0,1.0,1.0,275.0,1.0,1.0
2662,7.0,24.0,47.0,2.0,4.0,402.0,33.0,33.0
2663,10.0,60.0,37.0,5.0,3.0,462.0,54.0,37.0
2664,6.0,3.0,31.0,4.0,2.0,576.0,1.0,10.0
2665,25.0,52.0,93.0,6.0,1.0,531.0,5.0,282.0
2666,46.0,70.0,133.0,35.0,3.0,605.0,152.0,160.0
2667,32.0,36.0,173.0,69.0,3.0,747.0,37.0,1652.0
2668,8.0,2.0,34.0,0.0,0.0,31.0,3.0,15.0
2669,7.0,2.0,18.0,0.0,0.0,18.0,2.0,3.0
2670,5.0,7.719370860927152,15.0,0.0,0.0,13.0,160.36049058256683,603.3206537460227
2671,15.0,36.0,284.0,227.0,3.0,243.0,45.0,2313.0
2672,5.0,20.0,53.0,9.0,1.0,163.0,1.0,137.0
2673,8.0,31.0,57.0,8.0,3.0,173.0,71.0,100.0
2674,12.0,13.0,56.0,10.0,1.0,289.0,21.0,299.0
2675,12.0,7.0,49.0,30.0,0.0,343.0,10.0,10267.0
2676,52.0,35.0,116.0,57.0,4.0,623.0,37.0,1039.0
2677,30.0,32.0,62.0,28.0,1.0,300.0,8.0,2227.0
2678,24.0,23.0,192.0,171.0,4.0,448.0,28.0,3410.0
2679,54.0,67.0,663.0,599.0,4.0,442.0,70.0,17630.0
2680,16.0,6.0,384.0,355.0,2.0,443.0,11.0,3123.0
2681,29.0,16.0,333.0,297.0,1.0,287.0,33.0,3088.0
2682,52.0,36.0,132.0,96.0,2.0,245.0,4.0,5300.0
2683,50.0,39.0,198.0,152.0,1.0,284.0,160.36049058256683,16320.0
2684,75.0,66.0,169.0,109.0,3.0,441.0,17239.0,7285.0
2685,85.0,69.0,269.0,148.0,6.0,428.0,1.0,603.3206537460227
2686,7.0,7.0,46.0,0.0,0.0,30.0,160.36049058256683,246.0
2687,0.0,1.0,51.0,0.0,0.0,47.0,160.36049058256683,8.0
2688,2.0,7.719370860927152,44.0,0.0,0.0,36.0,160.36049058256683,237.0
2689,10.0,7.719370860927152,48.0,0.0,0.0,41.0,1.0,17.0
2690,6.0,7.719370860927152,52.0,0.0,2.0,5.0,160.36049058256683,6.0
2691,5.0,7.719370860927152,21.0,0.0,0.0,16.0,160.36049058256683,284.0
2692,3.0,7.719370860927152,6.0,0.0,0.0,11.0,160.36049058256683,9.0
2693,2.0,7.719370860927152,17.0,0.0,0.0,11.0,2.0,51.0
