index_seg,d_btw_cntr_SgAsEg,ud_bridge_SgAsEg,ud_btw_cntr_SgAsEg
715,322654.455212,0.0,88361.9221733
716,659452.078277,0.0,178530.153436
717,14344.5943779,0.0,14084.1389484
718,18184.6193495,0.0,13008.0217929
719,7920.71932007,0.0,9654.12129012
720,14161.2966678,0.0,12117.1105338
721,33624.5945989,0.0,33758.7957851
722,57433.1464991,0.0,57532.4587935
723,2766.29456687,0.0,3889.01756643
725,67028.4073677,0.0,32564.9671973
726,71120.8017028,0.0,42646.6820461
727,76250.9499001,0.0,38242.9485888
728,75921.3279678,0.0,35615.1062443
729,75886.388461,0.0,27799.2833671
730,90240.3285114,0.0,36273.0637462
731,83173.9037081,0.0,33130.5383434
732,80861.9860475,0.0,37345.225556
733,90709.2756373,0.0,88788.1989643
734,894341.927351,0.0,296987.244417
735,103265.680512,0.0,68904.8623188
736,54229.2508384,0.0,38140.2746225
737,26006.8432038,0.0,23185.6341416
738,21135.888541,0.0,18581.1210696
739,41860.5015188,0.0,46210.7926501
740,90174.0158033,0.0,121534.935776
741,49547.9912317,0.0,50008.1064363
742,52573.380419,0.0,39704.0901603
743,75848.5809542,0.0,73645.2580139
744,32427.3540094,0.0,22196.0599792
745,23432.587998,0.0,13607.4377923
746,70133.497848,0.0,88688.830727
747,65117.3292302,0.0,89788.413818
748,46098.2926654,0.0,44835.2401547
749,202735.913025,0.0,259716.241759
750,209256.213657,0.0,253758.79327
751,240503.367339,0.0,281208.464557
752,282938.317281,0.0,304794.313595
753,329610.949394,0.0,329191.670578
754,306760.976124,0.0,306255.355627
755,503681.487312,0.0,206849.802218
756,778893.938835,0.0,429476.607799
757,465919.262869,0.0,632635.587964
758,78754.6890225,0.0,91623.6525728
759,110702.665336,0.0,98197.3624372
760,134110.109534,0.0,140613.29616
761,176801.280763,0.0,182079.666081
762,148326.992711,0.0,124551.479804
763,140306.291286,0.0,108004.765305
764,138872.803713,0.0,106302.558602
765,143607.883665,0.0,101008.92104
766,129837.956988,0.0,99421.1105482
767,241434.711157,0.0,235473.279041
768,359644.321925,0.0,308491.294139
769,719320.686949,0.0,621894.034434
770,522679.160771,0.0,504009.970502
771,34324.3097309,0.0,47129.1941625
772,70104.9910698,0.0,45455.5078436
773,60446.8920796,0.0,55560.6716618
774,59822.470916,0.0,56592.7039666
775,77942.7794193,0.0,66068.6911582
776,91964.4582511,0.0,61883.7944576
777,111811.870746,0.0,101574.432958
778,75112.5885915,0.0,55356.578209
779,61035.7786972,0.0,24721.603397
780,53195.8121575,0.0,29896.1647965
781,45947.4590814,0.0,21015.0258047
782,43596.0500429,0.0,46350.2518426
783,52199.5002254,0.0,98476.6613055
784,57891.3314959,0.0,135195.302924
785,54521.7076467,0.0,136552.461479
786,49767.6537012,0.0,145981.811262
787,35529.2792145,0.0,18080.3709828
788,39156.1419424,0.0,51535.0939795
789,50496.4950213,0.0,69297.9810483
790,65983.5266741,0.0,76819.785629
791,64625.0660345,0.0,106073.137875
792,111220.589409,0.0,114076.059701
793,108273.671948,0.0,66009.4790985
794,36020.6336823,0.0,35812.8475692
795,25154.7349753,0.0,26623.4064863
796,23825.9175066,0.0,21598.2859591
797,17121.1560523,0.0,14883.8061066
798,7523.07214408,0.0,7680.52620268
799,14641.7553701,0.0,10975.6090757
800,12403.2375565,0.0,11891.3926636
801,16934.0,1.0,17016.0
802,16934.0,1.0,17016.0
803,390040.187625,0.0,2436192.48181
804,87817.3679214,0.0,63971.4687971
805,193399.431587,0.0,128445.469135
806,545497.354015,0.0,213149.065671
807,468170.939497,0.0,155440.324857
808,889287.477957,0.0,325066.447194
809,2403046.63435,0.0,891155.04033
810,5385125.71307,0.0,3879095.67242
811,94446.1535762,0.0,23183.2901388
812,110447.387826,0.0,128636.124903
813,36466.6398606,0.0,58418.4459609
814,22713.5590155,0.0,28811.3667027
815,23432.0433131,0.0,7002.05303589
816,39108.9507996,0.0,32749.1822231
817,22492.4775535,0.0,16599.7062549
818,9580.74845575,0.0,2719.21218683
819,16478.2670894,0.0,13101.7062419
820,13614.4690496,0.0,21504.5705415
821,9021.24901458,0.0,10431.8542466
822,27403.8512579,0.0,32000.183056
823,40150.8527955,0.0,40874.6227835
824,36273.1045125,0.0,40288.6825489
825,20284.6913731,0.0,31207.8714503
826,18375.5874478,0.0,9700.57236122
827,32094.4304743,0.0,24809.5322736
828,85389.4870937,0.0,65672.8870762
829,298021.225219,0.0,278595.329168
830,322586.250176,0.0,275109.596018
831,18028.9213185,0.0,17742.5626721
832,3255.49230941,0.0,2794.59363108
833,42706.3766529,0.0,41536.4591176
834,35213.3662921,0.0,35766.9336482
835,35758.6806578,0.0,27563.2704496
836,32387.092447,0.0,34757.9962149
837,17997.2352812,0.0,13922.8863851
838,10929.5729767,0.0,6060.69775723
839,6830.62974928,0.0,2143.40086498
840,12191.0734769,0.0,11353.9266969
841,34556.6313697,0.0,34078.3627196
842,48318.3817471,0.0,48378.2564024
843,73784.1832882,0.0,73189.2307985
844,92301.4656487,0.0,88640.4839121
845,248892.311377,0.0,238202.779301
846,90442.7964567,0.0,81232.6035701
847,72828.2559804,0.0,64430.7725846
848,59861.4436183,0.0,53030.5611144
849,18929.8846857,0.0,15349.7092304
850,8810.34435817,0.0,8054.93827645
851,24377.6972816,0.0,26913.7684667
852,26932.4857108,0.0,26732.4364074
853,32754.0759504,0.0,24520.1427243
854,314109.799115,0.0,324363.646756
855,63976.8556654,0.0,63336.7774872
856,230408.947806,0.0,147608.159371
857,266633.985185,0.0,157023.766335
858,89717.1934333,0.0,92317.9746071
859,67206.9517469,0.0,69686.5513362
860,30303.2127161,0.0,29308.3052014
861,5294.13974067,0.0,4973.25852681
862,36317.2561762,0.0,38120.1979817
863,127524.37196,0.0,122704.817843
864,94983.505807,0.0,91778.1375355
865,55247.2406812,0.0,53680.0357323
866,332957.042475,0.0,335774.315545
867,43526.0889735,0.0,43825.3943591
868,32040.5539213,0.0,32229.8219845
869,4809.77335857,0.0,4781.60446367
870,165712.986019,0.0,173180.868518
871,143627.573003,0.0,172721.244375
872,63684.2500817,0.0,63452.7663503
873,27433.9053272,0.0,27543.7754783
874,3502.92736186,0.0,3529.49057972
875,21657.8754676,0.0,21762.7186403
876,19254.7251426,0.0,19348.6894957
877,7677.87202286,0.0,7702.81726001
878,96847.8673708,0.0,97505.3423785
879,80363.8372169,0.0,80933.8394605
880,65934.8189451,0.0,66402.4865914
881,71206.0121633,0.0,69627.3723121
882,297002.835763,0.0,61446.4401478
883,540092.49102,0.0,194650.448197
884,975750.804358,0.0,1148978.20428
885,490081.1051,0.0,599793.812043
886,28656.5831627,0.0,36149.198037
887,18589.1659047,0.0,15849.6263566
888,52718.864088,0.0,34910.6242238
889,13618.9004406,0.0,14435.4249646
890,16384.706025,0.0,14829.6056862
891,20377.9403183,0.0,16433.3930814
892,497100.175887,0.0,206841.201041
893,487595.018199,0.0,158864.279542
894,825070.777219,0.0,163046.47471
895,1422362.8551,0.0,759583.555796
896,34675.6700948,0.0,37223.0920602
897,36075.9876129,0.0,16072.8896874
898,21276.4521795,0.0,17354.4839064
899,59768.1432831,0.0,56480.005605
900,59972.3598268,0.0,5735.8903678
901,110282.549388,0.0,55770.6965566
902,440102.94386,0.0,339152.499751
903,191444.745737,0.0,195109.576659
904,71039.0052714,0.0,71358.6267789
905,39061.0419615,0.0,39200.2886995
906,9064.37857989,0.0,9056.63938735
907,8856.62451395,0.0,9029.45794175
908,38543.2496184,0.0,38645.8677186
909,95455.6521382,0.0,93983.06196
910,158315.862063,0.0,155306.549595
911,229297.474383,0.0,224772.057268
912,2481832.26342,0.0,2506291.6917
913,1040191.21736,0.0,1046822.57873
914,954100.673022,0.0,960311.13824
915,892080.54634,0.0,897972.593703
916,265121.213174,0.0,273359.194581
917,89414.8454245,0.0,89745.1585973
918,38090.5671528,0.0,38328.2083165
919,56402.7401705,0.0,67835.3819795
920,82011.2532305,0.0,133889.938645
921,83995.7993448,0.0,158352.107388
922,8656.47250196,0.0,10584.7382387
923,16899.4462864,0.0,9974.96462489
924,18053.8736382,0.0,20290.8934762
925,10596.0310467,0.0,9733.55880009
926,3428.47944996,0.0,10953.0389027
927,19313.9601591,0.0,10201.0467743
928,15254.1418035,0.0,17031.597858
929,11246.1337779,0.0,7803.58442335
930,29700.8858133,0.0,21161.739812
931,32474.3999859,0.0,19780.9060527
932,10022.536926,0.0,9772.28934639
933,14516.9813413,0.0,16003.3529523
934,14128.5808871,0.0,25044.083488
935,17269.0005148,0.0,34100.0100687
936,155226.982405,0.0,140371.044827
937,140449.539343,0.0,1387232.4589
938,5639981.04726,0.0,4232196.83224
939,5654981.95441,0.0,4248264.01874
940,25425.7882688,0.0,20849.9736329
941,11761.6511727,0.0,10306.0307683
942,17194.9924581,0.0,16012.188788
943,11666.769623,0.0,10696.2774216
944,4463.94842116,0.0,4043.05126313
945,13774.0448204,0.0,12889.1097486
946,14385.0452506,0.0,14498.6428779
947,10427.7324417,0.0,10244.9725685
948,14725.8747407,0.0,14080.6819462
949,18814.1350596,0.0,18181.7605121
950,29004.541927,0.0,28334.3959606
951,49680.5018231,0.0,70912.5125509
952,18521.4647549,0.0,18536.6411991
953,23050.3817158,0.0,23152.372286
954,8214.04477799,0.0,8295.38500648
955,8146.23359701,0.0,8223.71180747
956,39777.9752294,0.0,39999.0795522
957,22689.6935884,0.0,22813.0073396
958,12001.2749743,0.0,12055.380214
959,50429.0399004,0.0,50674.5121175
960,1367.96467916,0.0,1360.73620429
961,809.043339313,0.0,806.31215076
962,16656.7549039,0.0,16741.6267934
963,16873.8774398,0.0,16958.4346773
964,25187.0358933,0.0,25313.5664626
965,16934.0,1.0,17016.0
966,677817.256563,0.0,50722.0772489
967,238443.105045,0.0,2408195.41706
968,157530.77785,0.0,18671.4753988
969,119706.238666,0.0,9653.72662704
970,150861.324264,0.0,123779.809049
971,23730.1735669,0.0,19491.6761235
972,12059.1069219,0.0,9288.25437905
973,18821.3252067,0.0,4342.57191554
974,49022.7524556,0.0,21182.1246416
975,134268.953351,0.0,178944.664218
976,120538.360623,0.0,145753.40414
977,133197.109473,0.0,152602.451775
978,172396.842639,0.0,134593.983303
979,194284.93405,0.0,105550.197573
980,80635.6062994,0.0,37418.4889546
981,44753.0485229,0.0,21915.9109005
982,39138.8832208,0.0,22811.147453
983,24602.1368389,0.0,18572.7252436
984,13324.6043087,0.0,19691.7852467
985,30112.5712897,0.0,70872.7786121
986,73405.6254883,0.0,70211.3000652
987,80044.537705,0.0,78123.3123565
988,62422.7670761,0.0,55034.3230414
989,44894.0298913,0.0,71152.1042712
990,52334.7288229,0.0,56265.5948283
991,46446.1428401,0.0,63543.7318018
992,615814.862609,0.0,353200.106942
993,679554.929736,0.0,451503.652826
994,480079.694119,0.0,242842.28652
995,301221.761256,0.0,145136.354867
996,234445.596981,0.0,99764.4470947
997,186746.457197,0.0,74496.326546
998,155371.957029,0.0,36292.4000893
999,120504.719428,0.0,32130.2256187
1000,106657.453668,0.0,21339.803885
1001,97700.4997277,0.0,48408.5209595
1002,79670.2577642,0.0,15160.2503946
1003,82670.8568543,0.0,14410.2069838
1004,85194.0166988,0.0,15640.8980239
1005,212697.85761,0.0,97143.5136539
1006,119754.282254,0.0,49376.3335569
1007,125657.578411,0.0,97584.8636626
1008,110342.807191,0.0,77062.5356709
1009,115183.222904,0.0,74735.8216057
1010,222681.706989,0.0,173287.975434
1011,340951.625203,0.0,322866.106244
1012,377030.486091,0.0,421849.367263
1013,1079391.11971,0.0,293599.097736
1014,77193.6758127,0.0,14378.4979975
1015,40584.6364562,0.0,7055.71351754
1016,51628.467034,0.0,9127.80383134
1017,158450.975562,0.0,72838.1870256
1018,7850.34633536,0.0,3172.86146042
1019,18759.6486393,0.0,11563.5735845
1020,157284.73604,0.0,33210.0378533
1021,1779334.23022,0.0,1364038.43737
1022,168762.544398,0.0,160192.81081
1023,116051.985254,0.0,90297.9357249
1024,125907.163916,0.0,103807.340134
1025,225472.858659,0.0,161336.975063
1026,356393.020674,0.0,372853.987313
1027,122242.087924,0.0,108007.479586
1028,43457.8385348,0.0,34633.642052
1029,16401.7718035,0.0,13191.8948779
1030,50672.277278,0.0,48552.4818624
1031,28632.0471058,0.0,26682.8287417
1032,12918.6559585,0.0,12038.85292
1033,20050.0635483,0.0,14765.9093265
1034,13557.1631514,0.0,11561.8605428
1035,8582.40420235,0.0,8061.03774661
1036,33106.5192152,0.0,31651.3047066
1037,30435.7746006,0.0,29683.582568
1038,20395.3176316,0.0,20256.500194
1039,47031.7253505,0.0,47245.4587256
1040,104905.888693,0.0,106841.11889
1041,234274.995121,0.0,238226.148572
1042,119744.360414,0.0,117712.533004
1043,86431.4871218,0.0,84212.2115811
1044,60099.8548809,0.0,56711.3827819
1045,49167.7132941,0.0,45435.5064462
1046,18482.7155163,0.0,14512.9265461
1047,11636.7306579,0.0,3980.31935701
1048,20899.6281594,0.0,29539.1209352
1049,39352.1140127,0.0,32404.4098046
1050,36865.0355985,0.0,26120.8763375
1051,75020.7388004,0.0,57355.3205854
1052,35701.9792098,0.0,36611.6439661
1053,17172.0411235,0.0,16923.3880324
1054,30766.7731295,0.0,10611.3311208
1055,32033.9675512,0.0,28937.7868921
1056,61012.8247526,0.0,92622.8955873
1057,46055.3487628,0.0,56438.5533245
1058,26497.0605164,0.0,21896.2931576
1059,28566.1914209,0.0,7613.52756921
1060,32032.1567889,0.0,20968.9613161
1061,63601.901129,0.0,9631.62307371
1062,121241.180799,0.0,31097.7207506
1063,248710.574022,0.0,196134.313955
1064,99895.9895854,0.0,220461.930004
1065,106419.394525,0.0,267761.760996
1066,95008.7128598,0.0,86000.3288177
1067,82008.1822072,0.0,60926.5894418
1068,56075.1178164,0.0,30657.8089399
1069,50694.8230119,0.0,27035.4822851
1070,36211.7050095,0.0,22863.0552467
1071,13017.8527216,0.0,15667.7159179
1072,46324.9095103,0.0,137524.755777
1073,127837.890025,0.0,123519.752963
1074,11595.2910589,0.0,16388.326532
1075,41212.3999474,0.0,38424.8803635
1076,90365.6282516,0.0,66823.827782
1077,27671.2001496,0.0,17463.8166983
1078,18621.4861489,0.0,10511.4796467
1079,16340.491586,0.0,22162.0529382
1080,15136.1554127,0.0,9582.42289152
1081,21389.91126,0.0,2356.56766594
1082,17077.014248,0.0,22185.8739197
1083,9946.04563654,0.0,22660.0785489
1084,13845.9410614,0.0,12767.4288031
1085,10210.1525475,0.0,6509.21591011
1086,2337.20077108,0.0,2254.80170452
1087,40510.2412255,0.0,40741.6608871
1088,200191.781295,0.0,201358.02826
1089,857.319204301,0.0,2963.39744037
1090,10283.4387635,0.0,336.651106444
1091,38213.26384,0.0,5662.80074076
1092,55647.7880883,0.0,13091.5961713
1093,68466.6326218,0.0,59847.4038953
1094,39489.241587,0.0,30379.9931756
1095,42712.28591,0.0,13426.7444347
1096,37227.6813811,0.0,15271.3115654
1097,56364.4267139,0.0,110901.065947
1098,63205.8670472,0.0,73611.9869257
1099,99559.247978,0.0,121302.045611
1100,210532.215426,0.0,209453.025667
1101,150461.408892,0.0,287200.235421
1102,137605.99163,0.0,205758.615766
1103,46563.863777,0.0,24420.3407702
1104,121540.026078,0.0,107700.129592
1105,83483.5079226,0.0,80856.1420371
1106,46304.9103515,0.0,33399.8004159
1107,43692.9543028,0.0,24738.5271489
1108,25777.7091656,0.0,11383.5513428
1109,15990.3475738,0.0,7307.95968114
1110,20577.1948855,0.0,14488.6603193
1111,15686.3137742,0.0,14824.592192
1112,17750.5322892,0.0,14664.1267756
1113,28966.3364341,0.0,43040.9735416
1114,21158.9470699,0.0,39748.9605146
1115,13153.8514005,0.0,11079.045052
1116,17520.9555862,0.0,7271.95286293
1117,25344.577039,0.0,15607.9694328
1118,76547.9978987,0.0,61026.7594445
1119,63252.910988,0.0,59751.466604
1120,63199.2812018,0.0,62667.2893961
1121,32429.6794123,0.0,33386.758053
1122,37479.730926,0.0,34602.6178953
1123,54757.0922962,0.0,40925.290578
1124,56489.9716472,0.0,62523.1057862
1125,34633.2414098,0.0,42629.3149406
1126,37211.0777046,0.0,4897.09095225
1127,21117.4333958,0.0,10778.7545424
1128,28135.181275,0.0,16784.6057964
1129,31470.1629601,0.0,21842.1207223
1130,11239.8553151,0.0,12669.3379329
1131,6780.31964467,0.0,5302.01539891
1132,26110.0337984,0.0,26275.5740956
1133,16934.0,1.0,17016.0
1134,12713.896189,0.0,12544.1236001
1135,19098.3593372,0.0,18375.6715964
1136,30254.462552,0.0,29307.521744
1137,21967.8543652,0.0,22249.6185257
1138,20566.0800936,0.0,20609.2931263
1139,11573.7889779,0.0,11451.1968866
1140,10565.7846295,0.0,10847.6121953
1141,13200.8434539,0.0,13281.5927122
1142,79627.8140203,0.0,80075.5653074
1143,20415.4054909,0.0,20500.9507412
1144,39123.4099327,0.0,9854.8043185
1145,35857.8352601,0.0,4680518.73441
1146,42658.0989417,0.0,92469.0581751
1147,33864.5158244,0.0,44677.8877172
1148,13308.0517172,0.0,19482.5564532
1149,10642.9423479,0.0,6563.31920318
1150,15237.1617316,0.0,9897.07685544
1151,19432.7411566,0.0,20770.6327935
1152,17943.6656072,0.0,38276.7315055
1153,153256.390838,0.0,107892.586639
1154,160978.108151,0.0,95730.6891391
1155,79559.3877146,0.0,23677.9542942
1156,46128.8629159,0.0,26562.7156469
1157,16632.7170465,0.0,31849.3685481
1158,3915.14699958,0.0,16742.4768181
1159,19886.571623,0.0,14890.6797324
1160,42101.3678717,0.0,30305.3761872
1161,39058.5383391,0.0,33387.68325
1162,26538.9912289,0.0,20642.4039137
1163,35980.8886241,0.0,12180.9213764
1164,57788.4149255,0.0,62425.7380588
1165,55101.3280282,0.0,38693.1308239
1166,30882.4030351,0.0,3203.58138723
1167,43957.8832911,0.0,50979.6005264
1168,30496.2515374,0.0,37774.3533044
1169,31573.9035879,0.0,34802.0641345
1170,26181.5166009,0.0,22059.1081317
1171,33928.8667687,0.0,27608.7498342
1172,64394.4686732,0.0,43220.9458678
1173,21281.8982596,0.0,20860.2588933
1174,4373.42307754,0.0,5606.66010697
1175,18267.6045229,0.0,14457.8744689
1176,3678.92673854,0.0,7182.21467169
1177,20164.8967406,0.0,17184.9160386
1178,20198.7578494,0.0,16089.2992274
1179,23566.7659872,0.0,15943.609537
1180,4105.90266482,0.0,3196.32928397
1181,4314.46906221,0.0,4157.10894515
1182,13698.1467941,0.0,19570.5500276
1183,19165.3120349,0.0,19256.3007953
1184,13420.9869393,0.0,7672.99284197
1185,9280.04627403,0.0,1088.18710924
1186,61627.6703611,0.0,15302.9368201
1187,8705.75358068,0.0,1778.50071594
1188,36992.1971965,0.0,32536.1547081
1189,37346.6174678,0.0,27458.7047898
1190,8019.8137897,0.0,6085.7296171
1191,4238.0375497,0.0,3762.48052077
1192,28767.4784323,0.0,28808.0527008
1193,42012.2487301,0.0,40240.9729039
1194,33864.0,1.0,34028.0
1195,9028.602992,0.0,8116.95144714
1196,3498.20152124,0.0,1849.00705314
1197,15030.3029185,0.0,17588.1651456
1198,842625.788186,0.0,797928.83518
1199,175825.856598,0.0,175893.716777
1200,77552.7971096,0.0,77936.9582968
1201,37553.4554548,0.0,37468.7107286
1202,7390.47271854,0.0,217.470892679
1203,31301.9671858,0.0,51126.9051841
1204,61524.5568239,0.0,65916.5755139
1205,70868.1026828,0.0,67846.136278
1206,67664.6142345,0.0,59274.886658
1207,65634.9944084,0.0,51293.1085374
1208,69709.3280269,0.0,48882.1512014
1209,39145.995014,0.0,36605.0908901
1210,23274.8076735,0.0,22847.1567925
1211,38109.9663943,0.0,37574.7724634
1212,4499.32373644,0.0,10116.7146096
1213,7501.92906336,0.0,5718.91139219
1214,100086.081927,0.0,154373.56503
1215,41982.3322813,0.0,42201.3333055
1216,82046.4841741,0.0,81642.144002
1217,317314.351203,0.0,307068.968519
1218,16934.0,1.0,17016.0
1219,16934.0,1.0,17016.0
1220,279305.548656,0.0,219677.335766
1221,200217.693116,0.0,170182.527465
1222,30444.2883811,0.0,27481.9336964
1223,15398.8612771,0.0,15467.6292202
1224,6429.57855307,0.0,6550.03276791
1225,45961.958868,0.0,46462.7184305
1226,14519.120545,0.0,8147.30004783
1227,23086.649334,0.0,5739.88371743
1228,51690.3721023,0.0,17922.0074451
1229,14666.5843779,0.0,11660.0784733
1230,18529.3776478,0.0,36653.4905267
1231,28366.3544809,0.0,8317.4332025
1232,8571.52878903,0.0,8563.35268218
1233,3866.7932699,0.0,20598.3165476
1234,14410.0821879,0.0,25608.9483839
1235,124506.83606,0.0,163053.289888
1236,224484.915204,0.0,281653.692717
1237,59794.2718406,0.0,85989.2386359
1238,49011.234624,0.0,29425.6479571
1239,25398.0,1.0,51036.0
1240,8470.0,1.0,17016.0
1241,8466.0,1.0,17016.0
1242,21800.2687133,0.0,18765.5840379
1243,5194.91388603,0.0,401.198623567
1244,16934.0,1.0,17016.0
1245,30997.1528869,0.0,20930.2418939
1246,16926.5471928,0.0,19334.68685
1247,74160.3742383,0.0,72387.7251972
1248,41668.6746198,0.0,31436.2539179
1249,3595639.18458,0.0,3255686.59509
1250,15954.3916384,0.0,17787.4335928
1251,29897.8921378,0.0,31869.5160752
1252,32618.4993366,0.0,32584.0195564
1253,14662.1156049,0.0,18363.0803742
1254,19413.5289135,0.0,15851.4251091
1255,29762.0659292,0.0,26901.0309265
1256,19243.7876009,0.0,15646.7723468
1257,44004.2034385,0.0,30719.4719057
1258,222706.516655,0.0,291876.559628
1259,351094.142059,0.0,423602.851478
1260,302508.779979,0.0,199221.090259
