index_seg,YEAR,MONTH,crime_total,METHOD_GUN,METHOD_KNIFE,METHOD_OTHERS,OFFENSE_ARSON,OFFENSE_ASSAULT W/DANGEROUS WEAPON,OFFENSE_BURGLARY,OFFENSE_HOMICIDE,OFFENSE_MOTOR VEHICLE THEFT,OFFENSE_ROBBERY,OFFENSE_SEX ABUSE,OFFENSE_THEFT F/AUTO,OFFENSE_THEFT/OTHER
70,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
70,2016.0,7.0,2,1,0,1,0,0,0,0,0,1,0,0,1
70,2016.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0
70,2016.0,10.0,3,0,0,3,0,0,0,0,0,0,0,0,3
70,2016.0,12.0,3,1,0,2,0,1,1,0,0,0,0,0,1
70,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
71,2014.0,8.0,2,0,0,2,0,1,0,0,1,0,0,0,0
71,2014.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0
71,2015.0,5.0,2,0,0,2,0,0,0,0,0,0,0,1,1
71,2015.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
71,2016.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0
72,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
72,2014.0,8.0,2,0,0,2,0,1,0,0,1,0,0,0,0
72,2014.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
72,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
72,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
72,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
72,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
72,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
72,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0
72,2015.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
72,2016.0,2.0,2,0,0,2,0,0,0,0,0,0,0,1,1
72,2016.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0
72,2016.0,6.0,1,0,0,1,0,1,0,0,0,0,0,0,0
72,2016.0,7.0,2,0,0,2,0,0,1,0,1,0,0,0,0
72,2016.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
72,2016.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0
72,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
73,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
73,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
73,2015.0,6.0,3,0,0,3,0,0,0,0,1,1,0,1,0
73,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
73,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
73,2016.0,8.0,2,0,0,2,0,0,1,0,0,0,0,1,0
73,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
73,2016.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
74,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
74,2014.0,8.0,2,0,0,2,0,0,0,0,0,0,0,1,1
74,2015.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0
74,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
74,2016.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0
75,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2014.0,6.0,2,0,0,2,0,0,0,0,0,0,0,2,0
75,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2015.0,1.0,2,0,0,2,0,0,0,0,1,0,0,0,1
75,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2015.0,8.0,2,0,0,2,0,0,1,0,0,0,0,1,0
75,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0
75,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
75,2016.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
76,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
76,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
76,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
76,2014.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
76,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
76,2014.0,10.0,2,0,0,2,0,0,0,0,1,1,0,0,0
76,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
76,2015.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0
76,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
76,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
77,2014.0,1.0,2,0,0,2,0,0,0,0,0,0,0,1,1
77,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
77,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
77,2014.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
77,2014.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
77,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
77,2015.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0
77,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
77,2016.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0
77,2016.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0
78,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
78,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
78,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
78,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
78,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1
78,2016.0,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0
79,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
79,2014.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0
79,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
79,2014.0,8.0,3,0,0,3,0,0,0,0,0,0,0,1,2
79,2014.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0
79,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1
79,2015.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0
79,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
79,2015.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0
79,2015.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0
79,2015.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0
79,2015.0,7.0,2,0,0,2,0,0,1,0,1,0,0,0,0
79,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
79,2016.0,4.0,2,0,0,2,0,0,0,0,0,0,0,0,2
79,2016.0,7.0,2,0,0,2,0,0,1,0,0,0,0,0,1
79,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
79,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
79,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
80,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
80,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
80,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
80,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
80,2014.0,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0
80,2015.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0
80,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
80,2015.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
80,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
80,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
81,2014.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0
81,2014.0,6.0,2,0,0,2,0,0,0,0,0,0,0,2,0
81,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
81,2014.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0
81,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
81,2015.0,3.0,3,0,0,3,0,0,2,0,0,0,0,1,0
81,2015.0,8.0,2,0,1,1,0,1,0,0,0,0,0,0,1
81,2016.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0
81,2016.0,7.0,2,0,0,2,0,0,1,0,1,0,0,0,0
81,2016.0,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0
81,2016.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
82,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
82,2014.0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0
82,2014.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0
82,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
82,2014.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0
82,2014.0,12.0,2,0,0,2,0,0,0,0,0,0,0,1,1
82,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
82,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
82,2016.0,6.0,1,1,0,0,0,0,0,0,0,1,0,0,0
82,2016.0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0
82,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
83,2014.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
83,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
83,2014.0,7.0,2,1,0,1,0,0,0,0,0,1,0,0,1
83,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
83,2014.0,12.0,2,0,0,2,0,0,0,0,1,0,0,1,0
83,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
83,2015.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
83,2016.0,1.0,2,0,0,2,0,0,0,0,1,0,0,0,1
84,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
84,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
84,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
85,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
86,2014.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0
86,2014.0,6.0,1,0,0,1,0,1,0,0,0,0,0,0,0
86,2014.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
86,2015.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0
86,2015.0,4.0,3,1,0,2,0,0,1,0,1,1,0,0,0
86,2015.0,5.0,2,1,0,1,0,0,0,0,1,1,0,0,0
86,2015.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0
86,2015.0,12.0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2016.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0
86,2016.0,5.0,2,0,0,2,0,0,1,0,0,0,0,0,1
87,2014.0,9.0,2,0,0,2,0,0,0,0,0,1,0,0,1
87,2016.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0
89,2012.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
89,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
89,2014.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
89,2014.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0
89,2015.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,0
89,2016.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0
89,2016.0,8.0,1,0,0,1,0,0,1,0,0,0,0,0,0
89,2016.0,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0
89,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
90,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
91,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
92,2015.0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0
92,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0
93,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
93,2015.0,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0
93,2015.0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0
93,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0
94,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
94,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
94,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
94,2016.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0
95,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
95,2015.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
95,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
96,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
96,2015.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
96,2015.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,0
96,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
97,2014.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0
97,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
97,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
97,2015.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
97,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
97,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
97,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
97,2015.0,9.0,2,0,1,1,0,2,0,0,0,0,0,0,0
97,2015.0,10.0,1,0,0,1,0,1,0,0,0,0,0,0,0
97,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
98,2014.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0
98,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
98,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
98,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
98,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
98,2016.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0
98,2017.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0
99,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
99,2014.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
100,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
100,2014.0,10.0,1,1,0,0,0,1,0,0,0,0,0,0,0
100,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
100,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
100,2016.0,5.0,2,0,0,2,0,0,0,0,0,1,0,1,0
100,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
100,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
101,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
101,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
101,2015.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0
101,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
101,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,1,1
102,2014.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0
102,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
102,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
102,2015.0,4.0,2,0,0,2,0,0,0,0,0,1,0,1,0
102,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
102,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
102,2015.0,7.0,2,1,0,1,0,1,0,0,0,0,0,1,0
102,2015.0,10.0,2,0,0,2,0,0,0,0,0,0,0,2,0
102,2015.0,12.0,2,0,0,2,0,0,0,0,0,1,0,1,0
102,2016.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0
102,2016.0,3.0,3,0,0,3,0,0,0,0,0,0,0,1,2
102,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
102,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
102,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
102,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
102,2016.0,11.0,2,0,0,2,0,0,0,0,0,0,0,2,0
102,2016.0,12.0,5,0,0,5,0,0,0,0,0,0,0,5,0
103,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,2014.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0
103,2014.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0
103,2015.0,1.0,2,0,0,2,0,0,0,0,1,1,0,0,0
103,2015.0,4.0,2,0,0,2,0,0,0,0,0,1,0,1,0
103,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,2015.0,6.0,2,0,0,2,0,0,0,0,0,0,0,2,0
103,2015.0,7.0,2,1,0,1,0,1,0,0,0,0,0,1,0
103,2015.0,8.0,4,1,0,3,0,0,0,0,0,1,0,2,1
103,2015.0,10.0,5,0,0,5,0,0,0,0,0,0,0,5,0
103,2015.0,11.0,6,0,0,6,0,0,0,0,0,0,0,4,2
103,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,2016.0,4.0,4,0,0,4,0,0,0,0,0,0,0,4,0
103,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,2016.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0
103,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,2016.0,12.0,3,0,0,3,0,0,0,0,0,0,0,3,0
104,2014.0,1.0,2,1,0,1,0,1,0,0,0,0,0,1,0
104,2014.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
104,2014.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
104,2014.0,4.0,5,0,0,5,0,0,0,0,0,0,0,5,0
104,2014.0,5.0,2,0,0,2,0,0,0,0,1,0,0,1,0
104,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
104,2014.0,11.0,4,0,0,4,0,0,0,0,1,0,0,3,0
104,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
104,2015.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0
104,2015.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
104,2015.0,5.0,3,0,0,3,0,0,0,0,0,0,0,3,0
104,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
104,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,2,0
104,2015.0,8.0,13,0,0,13,0,0,0,0,0,0,0,13,0
104,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
104,2015.0,10.0,8,0,0,8,0,0,0,0,0,0,0,8,0
104,2015.0,11.0,8,0,0,8,0,0,0,0,0,0,0,8,0
104,2015.0,12.0,2,0,0,2,0,0,0,0,0,0,0,2,0
104,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
104,2016.0,3.0,8,0,0,8,0,0,0,0,0,0,0,8,0
104,2016.0,4.0,3,0,0,3,0,0,0,0,0,0,0,3,0
104,2016.0,5.0,10,0,0,10,0,0,0,0,0,0,0,10,0
104,2016.0,6.0,5,0,0,5,0,0,0,0,0,0,0,4,1
104,2016.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0
104,2016.0,9.0,2,0,0,2,0,0,0,0,0,0,0,2,0
104,2016.0,10.0,5,0,0,5,0,0,0,0,0,0,0,5,0
104,2016.0,11.0,2,0,0,2,0,0,0,0,0,0,0,2,0
104,2016.0,12.0,17,0,0,17,0,0,0,0,0,0,0,17,0
104,2017.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
105,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
105,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
105,2015.0,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0
105,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0
105,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
105,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
106,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
106,2015.0,6.0,2,0,0,2,0,0,0,0,0,1,0,1,0
106,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
106,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
107,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
107,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
107,2015.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0
107,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
107,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
107,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
107,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,1,0,0
108,2014.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0
108,2014.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0
108,2014.0,6.0,2,0,0,2,0,0,0,0,1,0,0,0,1
108,2014.0,12.0,1,1,0,0,0,1,0,0,0,0,0,0,0
108,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
108,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
108,2016.0,8.0,2,0,1,1,0,1,0,0,0,0,0,1,0
108,2016.0,12.0,2,0,0,2,0,0,0,0,0,0,0,2,0
109,2014.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0
109,2014.0,9.0,2,0,0,2,0,0,0,0,1,0,0,1,0
109,2015.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
109,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
109,2015.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
109,2016.0,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0
110,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
110,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
110,2015.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0
110,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
110,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
110,2015.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
111,2015.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0
113,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
113,2014.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0
113,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
113,2014.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
113,2016.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
114,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
114,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
115,2009.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0
115,2014.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0
115,2014.0,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0
115,2014.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
115,2015.0,1.0,2,0,0,2,0,0,0,0,0,0,0,0,2
115,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
115,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
115,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
115,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
116,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
116,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
116,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
117,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
117,2015.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
117,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
117,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
118,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
118,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
119,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
119,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
119,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
120,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
120,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
120,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
120,2015.0,8.0,1,0,0,1,0,0,1,0,0,0,0,0,0
120,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
120,2016.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0
120,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
120,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
120,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
121,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
121,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
121,2014.0,11.0,2,0,0,2,0,0,0,0,0,1,0,1,0
121,2015.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0
121,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
121,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
121,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,2,0
121,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,2,0
121,2015.0,9.0,2,1,0,1,0,0,1,0,0,1,0,0,0
121,2016.0,1.0,2,0,0,2,0,0,0,0,0,2,0,0,0
121,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
121,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
