index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,crime_total,moving_total,parking_total
9940,2.0,2.241291147331416,12.0,0.0,19.0,92.87821782178214,113.0
9941,0.0,2.241291147331416,10.0,0.0,34.0,92.87821782178214,143.0
9942,0.0,2.241291147331416,18.0,0.0,28.0,92.87821782178214,170.0
9943,0.0,2.241291147331416,15.0,0.0,38.0,92.87821782178214,4.0
9944,1.0,2.241291147331416,4.0,0.0,44.0,92.87821782178214,340.0
9945,0.0,1.0,2.0,0.0,47.0,92.87821782178214,69.0
9946,2.0,1.0,2.0,0.0,47.0,92.87821782178214,26.0
9947,3.0,2.241291147331416,2.0,0.0,28.0,4.0,280.31601801222257
9948,2.0,2.241291147331416,2.0,0.0,26.0,92.87821782178214,280.31601801222257
9949,2.0,1.0,13.0,0.0,33.0,2.0,104.0
9950,2.0,2.241291147331416,2.0,0.0,28.0,1.0,16.0
9951,1.0,1.0,25.0,0.0,33.0,1.0,55.0
9952,1.0,2.241291147331416,12.0,0.0,34.0,1.0,60.0
9953,1.0,2.241291147331416,6.0,0.0,32.0,1.0,280.31601801222257
9954,2.0,1.0,2.0,0.0,33.0,1.0,14.0
9955,3.0,1.0,3.0,0.0,19.0,92.87821782178214,15.0
9956,1.0,2.241291147331416,7.0,0.0,14.0,1.0,1.0
9957,3.0,2.241291147331416,5.0,0.0,18.0,1.0,280.31601801222257
9958,2.0,2.241291147331416,6.0,0.0,17.0,4.0,52.0
9959,0.0,2.241291147331416,10.0,0.0,18.0,92.87821782178214,20.0
9960,0.0,2.241291147331416,8.0,0.0,24.0,92.87821782178214,280.31601801222257
9961,2.0,1.6666666666666667,1.0,0.0,54.0,1.0,19.0
9962,8.0,1.0,10.0,0.0,64.0,1.0,22.0
9963,0.0,2.241291147331416,0.0,0.0,11.0,92.87821782178214,280.31601801222257
9964,1.0,1.6744186046511629,4.0,0.0,5.0,180.40350877192986,2.0
9965,1.0,1.6744186046511629,4.0,0.0,14.0,180.40350877192986,8.0
9966,3.0,1.6744186046511629,1.0,0.0,8.0,180.40350877192986,2.0
9967,0.0,1.6744186046511629,2.0,0.0,6.0,180.40350877192986,8.0
9968,0.0,1.6744186046511629,5.0,0.0,4.0,180.40350877192986,157.8586956521739
9969,2.0,1.6744186046511629,8.0,0.0,4.0,180.40350877192986,157.8586956521739
9970,1.0,1.6666666666666667,0.0,0.0,2.0,37.07777777777777,130.35414012738855
9971,1.0,1.0,21.0,0.0,21.0,1.0,15.0
9972,4.0,1.6744186046511629,2.0,0.0,0.0,180.40350877192986,157.8586956521739
9973,4.0,1.6744186046511629,11.0,0.0,12.0,18.0,1.0
9974,2.0,2.8656716417910446,2.0,0.0,8.0,107.65974025974026,131.71708185053382
9975,2.0,2.8656716417910446,5.0,0.0,12.0,107.65974025974026,131.71708185053382
9976,2.0,2.8656716417910446,4.0,0.0,10.0,107.65974025974026,131.71708185053382
9977,10.0,7.0,7.0,0.0,52.0,9.0,17.0
9978,11.0,3.0,7.0,0.0,40.0,5.0,88.0
9979,7.0,6.0,4.0,0.0,39.0,20.0,251.40252454417958
9980,9.0,1.0,1.0,0.0,41.0,362.893864013267,251.40252454417958
9981,10.0,1.0,8.0,0.0,59.0,1.0,57.0
9982,7.0,3.3020408163265307,7.0,0.0,63.0,9.0,2.0
9983,5.0,1.0,0.0,0.0,56.0,1.0,1.0
9984,7.0,1.0,1.0,0.0,34.0,1.0,251.40252454417958
9985,7.0,3.3020408163265307,4.0,0.0,30.0,362.893864013267,20.0
9986,3.0,3.3020408163265307,12.0,0.0,38.0,7.0,5.0
9987,3.0,1.0,20.0,0.0,32.0,6.0,5.0
9988,3.0,1.0,4.0,0.0,15.0,9.0,251.40252454417958
9989,2.0,3.3020408163265307,2.0,0.0,2.0,5.0,251.40252454417958
9990,1.0,3.3020408163265307,5.0,0.0,11.0,362.893864013267,2.0
9991,2.0,3.3020408163265307,9.0,0.0,16.0,2.0,2.0
9992,5.0,1.0,8.0,0.0,12.0,5.0,23.0
9993,2.0,2.8656716417910446,2.0,0.0,20.0,107.65974025974026,11.0
9994,2.0,2.0,4.0,0.0,51.0,37.07777777777777,21.0
9995,0.0,1.6666666666666667,4.0,0.0,55.0,37.07777777777777,130.35414012738855
9996,0.0,1.6666666666666667,3.0,0.0,46.0,1.0,130.35414012738855
9997,6.0,1.6666666666666667,0.0,0.0,3.0,37.07777777777777,391.0
9998,20.0,1.0,7.0,0.0,28.0,92.87821782178214,956.0
9999,9.0,2.241291147331416,2.0,0.0,18.0,92.87821782178214,280.31601801222257
10000,16.0,2.241291147331416,3.0,2.0,25.0,1.0,261.0
10001,5.0,2.241291147331416,0.0,0.0,0.0,92.87821782178214,3.0
10002,10.0,2.241291147331416,0.0,0.0,0.0,92.87821782178214,280.31601801222257
10003,15.0,3.0,2.0,0.0,1.0,4.0,280.31601801222257
10004,5.0,1.0,0.0,0.0,30.0,92.87821782178214,73.0
10005,3.0,2.241291147331416,0.0,0.0,30.0,1.0,35.0
10006,1.0,2.241291147331416,3.0,0.0,41.0,92.87821782178214,58.0
10007,1.0,1.0,6.0,0.0,28.0,92.87821782178214,27.0
10008,3.0,1.0,11.0,0.0,91.0,1.0,152.0
10009,0.0,2.241291147331416,8.0,0.0,97.0,92.87821782178214,4.0
10010,1.0,2.241291147331416,8.0,0.0,81.0,92.87821782178214,24.0
10011,0.0,2.241291147331416,4.0,0.0,64.0,92.87821782178214,280.31601801222257
10012,2.0,2.241291147331416,0.0,0.0,78.0,92.87821782178214,10.0
10013,4.0,2.241291147331416,2.0,0.0,37.0,92.87821782178214,82.0
10014,4.0,2.241291147331416,3.0,0.0,28.0,92.87821782178214,6.0
10015,2.0,1.0,4.0,0.0,31.0,92.87821782178214,10.0
10016,3.0,2.241291147331416,4.0,0.0,26.0,92.87821782178214,280.31601801222257
10017,3.0,2.241291147331416,9.0,0.0,27.0,92.87821782178214,20.0
10018,2.0,1.0,1.0,0.0,45.0,4852.0,38.0
10019,0.0,1.0,0.0,0.0,41.0,92.87821782178214,2.0
10020,1.0,1.0,4.0,0.0,34.0,92.87821782178214,3.0
10021,2.0,1.0,5.0,0.0,18.0,92.87821782178214,280.31601801222257
10022,4.0,2.241291147331416,4.0,0.0,25.0,92.87821782178214,340.0
10023,0.0,2.241291147331416,5.0,0.0,25.0,92.87821782178214,2.0
10024,0.0,2.8656716417910446,0.0,0.0,11.0,107.65974025974026,131.71708185053382
10025,0.0,2.8656716417910446,0.0,0.0,42.0,107.65974025974026,151.0
10026,0.0,2.0,24.0,0.0,103.0,1.0,24.0
10027,1.0,1.3478260869565215,1.0,0.0,29.0,2.1333333333333333,68.0
10028,0.0,1.3478260869565215,0.0,0.0,19.0,2.1333333333333333,2.0
10029,0.0,1.3478260869565215,7.0,0.0,11.0,2.1333333333333333,24.0
10030,4.0,1.3478260869565215,7.0,0.0,13.0,2.1333333333333333,69.35714285714286
10031,4.0,1.3478260869565215,1.0,0.0,14.0,2.1333333333333333,69.35714285714286
10032,2.0,1.3478260869565215,5.0,0.0,20.0,2.1333333333333333,6.0
10033,3.0,1.0,1.0,0.0,0.0,92.87821782178214,280.31601801222257
10034,2.0,2.241291147331416,0.0,0.0,0.0,92.87821782178214,280.31601801222257
10035,1.0,1.6666666666666667,7.0,0.0,13.0,37.07777777777777,74.0
10036,2.0,1.6666666666666667,8.0,0.0,32.0,37.07777777777777,6.0
10037,8.0,5.0,44.0,0.0,36.0,18.0,16.0
10038,8.0,3.3020408163265307,8.0,0.0,14.0,362.893864013267,314.0
10039,6.0,1.0,18.0,0.0,22.0,2.0,251.40252454417958
10040,5.0,3.3020408163265307,12.0,0.0,35.0,362.893864013267,31.0
10041,3.0,1.0,14.0,0.0,31.0,362.893864013267,251.40252454417958
10042,12.0,1.0,9.0,0.0,55.0,362.893864013267,74.0
10043,10.0,1.0,13.0,0.0,63.0,362.893864013267,95.0
10044,2.0,1.0,22.0,0.0,63.0,362.893864013267,47.0
10045,1.0,3.3020408163265307,20.0,0.0,44.0,362.893864013267,62.0
10046,5.0,1.0,26.0,0.0,40.0,4.0,220.0
10047,0.0,3.3020408163265307,4.0,0.0,11.0,362.893864013267,43.0
10048,1.0,3.3020408163265307,2.0,0.0,15.0,362.893864013267,19.0
10049,1.0,3.3020408163265307,1.0,0.0,12.0,362.893864013267,251.40252454417958
10050,1.0,3.3020408163265307,2.0,0.0,11.0,362.893864013267,8.0
10051,5.0,3.3020408163265307,1.0,0.0,3.0,1.0,2.0
10052,4.0,3.3020408163265307,3.0,0.0,2.0,362.893864013267,2.0
10053,6.0,1.0,0.0,0.0,2.0,362.893864013267,251.40252454417958
10054,0.0,2.241291147331416,5.0,0.0,24.0,92.87821782178214,280.31601801222257
10055,2.0,2.241291147331416,4.0,0.0,4.0,1.0,280.31601801222257
10056,2.0,2.241291147331416,8.0,0.0,6.0,92.87821782178214,280.31601801222257
10057,0.0,2.241291147331416,2.0,0.0,4.0,92.87821782178214,280.31601801222257
10058,0.0,2.241291147331416,4.0,0.0,3.0,92.87821782178214,280.31601801222257
10059,3.0,2.241291147331416,0.0,0.0,1.0,92.87821782178214,280.31601801222257
10060,3.0,1.6666666666666667,5.0,0.0,40.0,37.07777777777777,223.0
10061,1.0,1.0,5.0,0.0,26.0,1.0,130.35414012738855
10062,1.0,1.6666666666666667,7.0,0.0,19.0,37.07777777777777,10.0
10063,2.0,1.6666666666666667,2.0,0.0,7.0,37.07777777777777,130.35414012738855
10064,2.0,1.6666666666666667,7.0,0.0,2.0,37.07777777777777,1.0
10065,3.0,1.6666666666666667,1.0,0.0,10.0,37.07777777777777,130.35414012738855
10066,0.0,2.241291147331416,2.0,0.0,2.0,92.87821782178214,2.0
10067,3.0,2.241291147331416,4.0,0.0,1.0,92.87821782178214,280.31601801222257
10068,1.0,2.241291147331416,11.0,0.0,14.0,92.87821782178214,28.0
10069,2.0,2.8656716417910446,6.0,0.0,14.0,107.65974025974026,45.0
10070,0.0,2.241291147331416,3.0,0.0,20.0,92.87821782178214,280.31601801222257
10071,0.0,2.241291147331416,0.0,0.0,11.0,92.87821782178214,280.31601801222257
10072,4.0,3.3020408163265307,7.0,0.0,16.0,362.893864013267,8.0
10073,8.0,2.0,12.0,0.0,65.0,37.07777777777777,77.0
10074,2.0,2.241291147331416,3.0,0.0,7.0,92.87821782178214,10.0
10075,3.0,2.241291147331416,2.0,0.0,7.0,92.87821782178214,405.0
10076,3.0,2.241291147331416,5.0,0.0,50.0,92.87821782178214,4.0
10077,7.0,2.241291147331416,23.0,0.0,69.0,2.0,100.0
10078,5.0,1.0,2.0,0.0,5.0,4.827586206896552,22.92
10079,4.0,2.0357142857142856,0.0,0.0,7.0,4.827586206896552,22.92
10080,2.0,2.0357142857142856,3.0,0.0,7.0,4.827586206896552,22.92
10081,2.0,2.0357142857142856,3.0,0.0,8.0,4.827586206896552,22.92
10082,0.0,2.0357142857142856,0.0,0.0,9.0,4.827586206896552,22.92
10083,1.0,2.0357142857142856,7.0,0.0,5.0,4.827586206896552,31.0
10084,2.0,2.0,7.0,0.0,6.0,1.0,22.92
10085,12.0,1.0,6.0,0.0,63.0,2.0,130.35414012738855
10086,33.0,5.0,24.0,0.0,10.0,5.0,25.0
10087,12.0,24.0,28.0,0.0,46.0,27.0,43.0
10088,2.0,4.0,15.0,0.0,55.0,107.65974025974026,31.0
10089,2.0,2.8656716417910446,9.0,0.0,37.0,107.65974025974026,89.0
10090,1.0,2.8656716417910446,11.0,0.0,22.0,1.0,131.71708185053382
10091,1.0,2.8656716417910446,8.0,0.0,40.0,107.65974025974026,8.0
10092,3.0,2.8656716417910446,7.0,0.0,39.0,107.65974025974026,20.0
10093,2.0,1.0,6.0,0.0,15.0,107.65974025974026,131.71708185053382
10094,2.0,2.0,10.0,0.0,19.0,1.0,13.0
10095,0.0,2.8656716417910446,2.0,0.0,17.0,1.0,2.0
10096,1.0,1.0,4.0,0.0,13.0,107.65974025974026,131.71708185053382
10097,3.0,1.0,2.0,0.0,55.0,3.0,31.0
10098,5.0,1.6666666666666667,3.0,0.0,34.0,5.0,46.0
10099,0.0,1.0,2.0,0.0,26.0,37.07777777777777,2.0
10100,3.0,2.241291147331416,6.0,0.0,61.0,1.0,778.0
10101,4.0,3.3020408163265307,1.0,0.0,2.0,362.893864013267,1.0
10102,5.0,3.3020408163265307,3.0,0.0,0.0,7389.0,251.40252454417958
10103,6.0,1.0,14.0,0.0,0.0,362.893864013267,251.40252454417958
10104,17.0,1.0,19.0,0.0,11.0,2.0,8.0
10105,5.0,2.0,8.0,0.0,14.0,3.0,32.0
10106,1.0,1.0,9.0,0.0,9.0,362.893864013267,251.40252454417958
10107,1.0,3.3020408163265307,3.0,0.0,5.0,362.893864013267,251.40252454417958
10108,2.0,2.241291147331416,8.0,0.0,33.0,4.0,202.0
10109,9.0,3.0,15.0,0.0,70.0,6.0,215.0
10110,5.0,1.0,6.0,0.0,46.0,37.07777777777777,44.0
10111,10.0,3.0,6.0,0.0,132.0,9.0,52.0
10112,2.0,3.3020408163265307,1.0,0.0,43.0,362.893864013267,251.40252454417958
10113,1.0,3.3020408163265307,3.0,0.0,39.0,362.893864013267,12.0
10114,1.0,2.0,7.0,0.0,65.0,3.0,4.0
10115,1.0,1.0,3.0,0.0,55.0,362.893864013267,12.0
10116,3.0,3.0,8.0,0.0,95.0,3.0,52.0
10117,0.0,1.0,0.0,0.0,74.0,362.893864013267,251.40252454417958
10118,2.0,2.8656716417910446,10.0,0.0,35.0,107.65974025974026,17.0
10119,6.0,1.0,6.0,0.0,41.0,1.0,8.0
10120,5.0,1.0,4.0,0.0,23.0,3.0,131.71708185053382
10121,2.0,1.0,4.0,0.0,31.0,1.0,3.0
10122,0.0,2.0,7.0,0.0,24.0,107.65974025974026,131.71708185053382
10123,2.0,2.8656716417910446,3.0,0.0,24.0,3.0,131.71708185053382
10124,5.0,2.8656716417910446,3.0,0.0,30.0,107.65974025974026,17.0
10125,4.0,1.0,3.0,0.0,18.0,4527.0,131.71708185053382
10126,7.0,1.0,8.0,0.0,9.0,2.0,64.0
10127,13.0,2.8656716417910446,0.0,0.0,9.0,1.0,131.71708185053382
10128,17.0,2.0,7.0,1.0,20.0,107.65974025974026,19.0
10129,12.0,4.0,6.0,0.0,30.0,8.0,90.0
10130,11.0,2.8656716417910446,6.0,0.0,34.0,107.65974025974026,14.0
10131,16.0,12.0,19.0,0.0,29.0,24.0,1.0
10132,6.0,3.0,10.0,0.0,32.0,107.65974025974026,31.0
10133,7.0,2.0,4.0,0.0,23.0,9.0,29.0
10134,3.0,1.6744186046511629,0.0,0.0,4.0,180.40350877192986,157.8586956521739
10135,0.0,1.6744186046511629,0.0,0.0,0.0,180.40350877192986,157.8586956521739
10136,2.0,1.6744186046511629,0.0,0.0,0.0,180.40350877192986,157.8586956521739
10137,1.0,1.6744186046511629,0.0,0.0,0.0,180.40350877192986,157.8586956521739
10138,1.0,1.6744186046511629,0.0,0.0,0.0,180.40350877192986,157.8586956521739
10139,2.0,1.6744186046511629,0.0,0.0,21.0,180.40350877192986,157.8586956521739
10140,0.0,1.6744186046511629,0.0,0.0,27.0,180.40350877192986,157.8586956521739
10141,3.0,1.6744186046511629,0.0,0.0,22.0,180.40350877192986,157.8586956521739
10142,2.0,1.6744186046511629,0.0,0.0,18.0,180.40350877192986,157.8586956521739
10143,2.0,1.6744186046511629,0.0,0.0,0.0,180.40350877192986,157.8586956521739
10144,0.0,1.3478260869565215,0.0,0.0,6.0,2.1333333333333333,8.0
10145,0.0,1.3478260869565215,0.0,0.0,9.0,2.1333333333333333,2.0
10146,0.0,1.3478260869565215,5.0,0.0,11.0,2.1333333333333333,4.0
10147,0.0,1.0,8.0,0.0,9.0,2.1333333333333333,69.35714285714286
10148,5.0,2.241291147331416,0.0,0.0,4.0,92.87821782178214,280.31601801222257
10149,12.0,7.0,25.0,0.0,34.0,5.0,596.0
10150,23.0,2.0,10.0,2.0,43.0,1.0,258.0
10151,7.0,2.241291147331416,6.0,0.0,38.0,92.87821782178214,594.0
10152,7.0,1.0,4.0,1.0,16.0,92.87821782178214,52.0
10153,14.0,2.241291147331416,5.0,1.0,20.0,1.0,214.0
10154,4.0,2.241291147331416,4.0,2.0,20.0,92.87821782178214,7.0
10155,11.0,3.0,15.0,5.0,43.0,92.87821782178214,87.0
10156,10.0,3.0,11.0,5.0,36.0,92.87821782178214,274.0
10157,4.0,2.241291147331416,13.0,2.0,25.0,92.87821782178214,159.0
10158,4.0,2.241291147331416,10.0,0.0,37.0,92.87821782178214,4.0
10159,5.0,1.0,9.0,0.0,69.0,263.0,36.0
10160,5.0,3.0,6.0,0.0,124.0,5.0,86.0
10161,3.0,2.241291147331416,3.0,1.0,97.0,92.87821782178214,280.31601801222257
10162,42.0,1.0,0.0,0.0,1.0,6.0,4.0
10163,47.0,4.0,4.0,0.0,1.0,12.0,63.0
10164,44.0,8.0,17.0,1.0,9.0,60.0,1578.0
10165,36.0,3.3020408163265307,16.0,2.0,34.0,2.0,645.0
10166,3.0,2.0,10.0,0.0,93.0,3.0,24.0
10167,3.0,4.0,8.0,0.0,67.0,2.0,3.0
10168,5.0,3.0,5.0,0.0,47.0,6.0,8.0
10169,13.0,3.0,7.0,0.0,40.0,8.0,11.0
10170,8.0,2.0,8.0,0.0,35.0,7.0,19.0
10171,15.0,2.0,6.0,0.0,70.0,362.893864013267,251.40252454417958
10172,11.0,2.0,25.0,0.0,64.0,2629.0,251.40252454417958
10173,10.0,6.0,25.0,0.0,66.0,362.893864013267,251.40252454417958
10174,6.0,3.3020408163265307,3.0,0.0,41.0,4.0,251.40252454417958
10175,4.0,4.0,3.0,0.0,41.0,2.0,24.0
10176,4.0,5.0,8.0,0.0,25.0,2.0,4.0
10177,3.0,3.3020408163265307,1.0,0.0,29.0,362.893864013267,251.40252454417958
10178,3.0,3.3020408163265307,1.0,0.0,28.0,362.893864013267,48.0
10179,2.0,3.3020408163265307,5.0,0.0,39.0,362.893864013267,251.40252454417958
10180,1.0,3.3020408163265307,4.0,0.0,41.0,362.893864013267,251.40252454417958
10181,2.0,2.0,8.0,0.0,33.0,1.0,13.0
10182,8.0,1.0,7.0,0.0,29.0,1.0,8.0
10183,10.0,6.0,6.0,0.0,17.0,3.0,251.40252454417958
10184,3.0,2.0,4.0,0.0,16.0,107.65974025974026,5.0
10185,1.0,2.8656716417910446,3.0,0.0,19.0,2.0,131.71708185053382
10186,3.0,8.0,5.0,0.0,33.0,2.0,11.0
10187,12.0,11.0,9.0,0.0,102.0,17.0,30.0
10188,2.0,2.0,0.0,0.0,0.0,6.0,131.71708185053382
10189,4.0,3.0,8.0,0.0,22.0,1.0,216.0
10190,3.0,3.0,5.0,0.0,37.0,37.07777777777777,107.0
10191,0.0,1.6666666666666667,5.0,0.0,24.0,37.07777777777777,2.0
10192,5.0,1.0,16.0,0.0,17.0,2.0,196.0
10193,4.0,2.241291147331416,15.0,0.0,25.0,92.87821782178214,141.0
10194,2.0,2.241291147331416,18.0,0.0,43.0,92.87821782178214,85.0
10195,3.0,2.241291147331416,11.0,0.0,78.0,1.0,280.31601801222257
10196,40.0,3.3020408163265307,0.0,0.0,1.0,1.0,4.0
10197,23.0,3.3020408163265307,0.0,0.0,5.0,362.893864013267,105.0
10198,18.0,3.3020408163265307,4.0,0.0,6.0,362.893864013267,5.0
10199,9.0,3.3020408163265307,12.0,0.0,7.0,362.893864013267,1671.0
10200,4.0,1.0,10.0,0.0,87.0,2.0,60.0
10201,3.0,2.241291147331416,5.0,0.0,9.0,92.87821782178214,85.0
10202,4.0,1.0,17.0,0.0,30.0,92.87821782178214,71.0
10203,0.0,2.0,7.0,0.0,30.0,92.87821782178214,280.31601801222257
10204,1.0,1.0,1.0,0.0,16.0,92.87821782178214,4.0
10205,4.0,1.0,0.0,0.0,13.0,92.87821782178214,280.31601801222257
10206,1.0,1.0,8.0,0.0,30.0,92.87821782178214,19.0
10207,0.0,2.241291147331416,6.0,0.0,29.0,92.87821782178214,2.0
10208,0.0,2.241291147331416,1.0,0.0,25.0,92.87821782178214,6.0
10209,0.0,2.241291147331416,7.0,0.0,26.0,92.87821782178214,46.0
10210,0.0,2.241291147331416,10.0,0.0,17.0,1.0,8.0
10211,0.0,2.241291147331416,3.0,0.0,21.0,92.87821782178214,25.0
10212,11.0,2.241291147331416,9.0,0.0,64.0,1.0,9.0
10213,6.0,2.241291147331416,3.0,0.0,20.0,92.87821782178214,280.31601801222257
10214,3.0,1.0,2.0,0.0,25.0,1.0,6.0
10215,17.0,3.3020408163265307,12.0,2.0,43.0,1.0,306.0
10216,2.0,3.0,13.0,0.0,42.0,1.0,252.0
10217,6.0,3.0,15.0,1.0,44.0,1.0,327.0
10218,14.0,3.3020408163265307,15.0,3.0,80.0,362.893864013267,311.0
10219,9.0,3.3020408163265307,6.0,2.0,60.0,5.0,251.40252454417958
10220,6.0,1.0,10.0,0.0,57.0,362.893864013267,380.0
10221,10.0,3.3020408163265307,23.0,0.0,62.0,1.0,184.0
10222,2.0,3.3020408163265307,22.0,0.0,46.0,1.0,97.0
10223,3.0,2.0,20.0,0.0,44.0,1.0,112.0
10224,2.0,3.3020408163265307,6.0,0.0,52.0,2.0,228.0
10225,5.0,3.3020408163265307,11.0,0.0,49.0,362.893864013267,179.0
10226,8.0,2.0,27.0,0.0,44.0,459.0,30.0
10227,5.0,1.0,11.0,0.0,29.0,362.893864013267,251.40252454417958
10228,9.0,1.0,10.0,0.0,61.0,362.893864013267,122.0
10229,9.0,1.0,6.0,0.0,72.0,1.0,99.0
10230,1.0,1.0,9.0,0.0,75.0,3.0,196.0
10231,1.0,2.0,21.0,0.0,43.0,362.893864013267,309.0
10232,4.0,2.0,5.0,0.0,10.0,5.0,251.40252454417958
10233,1.0,2.0,16.0,0.0,7.0,362.893864013267,251.40252454417958
10234,2.0,3.3020408163265307,15.0,0.0,9.0,362.893864013267,14.0
10235,4.0,9.0,10.0,0.0,7.0,7.0,2.0
10236,9.0,3.3020408163265307,9.0,0.0,8.0,3.0,251.40252454417958
10237,5.0,3.3020408163265307,11.0,0.0,9.0,4.0,92.0
10238,5.0,2.0,11.0,0.0,12.0,4.0,251.40252454417958
10239,5.0,1.0,11.0,0.0,18.0,4.0,251.40252454417958
10240,3.0,5.0,7.0,0.0,73.0,10.0,28.0
10241,2.0,7.0,8.0,0.0,75.0,19.0,13.0
10242,4.0,2.0,11.0,0.0,55.0,362.893864013267,96.0
10243,4.0,3.0,9.0,0.0,43.0,7.0,251.40252454417958
10244,7.0,4.0,18.0,0.0,33.0,5.0,4.0
10245,9.0,2.0,3.0,0.0,72.0,4.0,8.0
10246,12.0,3.3020408163265307,32.0,0.0,99.0,362.893864013267,5.0
10247,15.0,3.3020408163265307,35.0,0.0,98.0,362.893864013267,251.40252454417958
10248,23.0,1.0,25.0,0.0,43.0,1.0,1844.0
10249,5.0,3.3020408163265307,14.0,0.0,49.0,1.0,1143.0
10250,7.0,3.3020408163265307,17.0,1.0,110.0,1.0,368.0
10251,22.0,1.0,18.0,4.0,107.0,3.0,404.0
10252,2.0,2.241291147331416,19.0,0.0,88.0,2.0,117.0
10253,6.0,2.0,8.0,0.0,95.0,92.87821782178214,2.0
10254,9.0,3.3020408163265307,14.0,0.0,20.0,362.893864013267,682.0
10255,22.0,3.3020408163265307,26.0,1.0,29.0,5.0,20.0
10256,22.0,3.3020408163265307,15.0,3.0,45.0,1.0,629.0
10257,19.0,3.3020408163265307,6.0,2.0,43.0,1.0,769.0
10258,17.0,3.3020408163265307,7.0,2.0,32.0,362.893864013267,322.0
10259,24.0,3.3020408163265307,31.0,3.0,61.0,362.893864013267,225.0
10260,12.0,3.3020408163265307,12.0,1.0,60.0,362.893864013267,2.0
10261,6.0,3.3020408163265307,9.0,1.0,58.0,362.893864013267,155.0
10262,7.0,6.0,14.0,0.0,14.0,4161.0,22.0
10263,2.0,2.0,0.0,0.0,1.0,107.65974025974026,131.71708185053382
10264,1.0,2.8656716417910446,3.0,0.0,5.0,107.65974025974026,4.0
10265,1.0,1.0,2.0,0.0,14.0,2.0,28.0
10266,3.0,2.8656716417910446,1.0,0.0,15.0,107.65974025974026,131.71708185053382
10267,5.0,1.0,1.0,0.0,15.0,107.65974025974026,131.71708185053382
10268,5.0,3.0,8.0,0.0,79.0,12.0,300.0
10269,2.0,1.6666666666666667,2.0,0.0,4.0,37.07777777777777,130.35414012738855
10270,7.0,1.6666666666666667,2.0,0.0,4.0,37.07777777777777,2.0
10271,4.0,1.6666666666666667,0.0,0.0,2.0,37.07777777777777,130.35414012738855
10272,4.0,2.241291147331416,0.0,0.0,18.0,92.87821782178214,28.0
10273,0.0,2.241291147331416,11.0,0.0,56.0,92.87821782178214,62.0
10274,0.0,2.241291147331416,6.0,0.0,47.0,1.0,45.0
10275,1.0,2.241291147331416,2.0,0.0,59.0,92.87821782178214,280.31601801222257
10276,4.0,4.0,15.0,0.0,29.0,13.0,20.0
10277,9.0,3.0,12.0,0.0,14.0,4.0,251.40252454417958
10278,6.0,1.0,1.0,1.0,2.0,3.0,251.40252454417958
10279,10.0,3.3020408163265307,3.0,1.0,1.0,362.893864013267,251.40252454417958
10280,4.0,2.0,2.0,0.0,32.0,1.0,88.0
10281,6.0,2.241291147331416,2.0,0.0,2.0,92.87821782178214,280.31601801222257
10282,4.0,1.0,5.0,0.0,19.0,2.0,20.0
10283,2.0,1.0,11.0,0.0,24.0,10.0,75.0
10284,1.0,1.0,7.0,0.0,28.0,92.87821782178214,8.0
10285,4.0,2.241291147331416,6.0,0.0,28.0,3.0,12.0
10286,6.0,3.3020408163265307,1.0,0.0,4.0,362.893864013267,251.40252454417958
10287,5.0,3.3020408163265307,0.0,0.0,1.0,362.893864013267,251.40252454417958
10288,6.0,3.3020408163265307,0.0,0.0,1.0,362.893864013267,251.40252454417958
10289,6.0,3.3020408163265307,3.0,0.0,0.0,362.893864013267,251.40252454417958
10290,5.0,1.6666666666666667,9.0,0.0,97.0,37.07777777777777,60.0
10291,5.0,1.0,10.0,0.0,61.0,16.0,46.0
10292,2.0,3.3020408163265307,0.0,0.0,72.0,1.0,33.0
10293,5.0,1.0,11.0,0.0,43.0,7.0,36.0
10294,2.0,3.3020408163265307,5.0,0.0,33.0,362.893864013267,2.0
10295,3.0,1.0,10.0,0.0,27.0,362.893864013267,8.0
10296,5.0,3.3020408163265307,3.0,0.0,13.0,362.893864013267,251.40252454417958
10297,6.0,3.3020408163265307,4.0,0.0,29.0,7.0,4.0
10298,8.0,1.0,3.0,0.0,27.0,2.0,15.0
10299,14.0,2.0,9.0,0.0,25.0,2.0,10.0
10300,4.0,2.0,4.0,0.0,15.0,2.0,251.40252454417958
10301,8.0,4.0,5.0,0.0,14.0,3.0,8.0
10302,13.0,3.0,4.0,0.0,21.0,26.0,10.0
10303,9.0,3.3020408163265307,14.0,1.0,44.0,362.893864013267,67.0
10304,6.0,3.3020408163265307,9.0,0.0,31.0,1.0,251.40252454417958
10305,4.0,3.3020408163265307,11.0,0.0,22.0,362.893864013267,9.0
10306,11.0,3.3020408163265307,34.0,0.0,26.0,3.0,6.0
10307,6.0,2.241291147331416,0.0,0.0,0.0,92.87821782178214,280.31601801222257
10308,5.0,2.241291147331416,5.0,0.0,30.0,92.87821782178214,280.31601801222257
10309,6.0,2.241291147331416,2.0,0.0,33.0,14.0,26.0
10310,5.0,2.241291147331416,5.0,0.0,24.0,32.0,54.0
10311,1.0,1.0,9.0,0.0,15.0,10.0,8.0
10312,7.0,1.0,10.0,0.0,16.0,59.0,32.0
10313,5.0,1.0,14.0,0.0,55.0,14.0,1.0
10314,5.0,2.241291147331416,2.0,0.0,0.0,92.87821782178214,2.0
10315,1.0,1.0,4.0,0.0,63.0,1.0,40.0
