index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,crime_total_neighbor
12286,6.0,5.0,11.0,0.0,0.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0
12287,10.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,7.5,0.5,0.0,0.0
12288,11.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0,0.0,0.0,0.0
12289,15.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,2.5,0.0,0.0,0.0
12290,4.0,2.4230769230769234,0.0,0.0,0.0,12.0,2.1111111111111107,16.185185185185187,4.0,4.625,0.0,9.75
12291,5.0,2.4230769230769234,0.0,0.0,0.0,12.0,1.0,1.0,3.2307692307692317,3.8461538461538463,0.07692307692307693,8.307692307692307
12292,1.0,2.4230769230769234,0.0,0.0,0.0,12.0,2.1111111111111107,16.185185185185187,3.7777777777777777,0.8888888888888888,0.0,9.333333333333334
12293,8.0,2.4230769230769234,2.0,0.0,0.0,3.0,2.1111111111111107,16.185185185185187,3.2857142857142856,0.2857142857142857,0.0,9.142857142857142
12294,2.0,2.4230769230769234,0.0,0.0,0.0,3.0,2.1111111111111107,16.185185185185187,3.7777777777777777,2.2222222222222223,0.1111111111111111,8.222222222222221
12295,7.0,10.763688760806916,0.0,0.0,0.0,12.0,188.3599257884972,4.0,3.0,4.166666666666667,0.08333333333333333,8.0
12296,5.0,10.763688760806916,0.0,0.0,0.0,10.0,188.3599257884972,255.63957055214726,3.0,4.3,0.0,10.5
12297,2.0,7.719370860927152,2.0,0.0,0.0,15.0,160.36049058256683,603.3206537460227,1.3333333333333333,5.666666666666668,0.0,28.0
12298,1.0,7.719370860927152,2.0,0.0,0.0,18.0,160.36049058256683,61.0,1.5,5.75,0.0,29.25
12299,1.0,7.719370860927152,5.0,0.0,0.0,33.0,160.36049058256683,8.0,1.5,5.375,0.0,27.375
12300,2.0,7.719370860927152,2.0,0.0,0.0,18.0,160.36049058256683,6.0,1.5714285714285714,5.0,0.0,26.285714285714285
12301,3.0,1.0,0.0,0.0,0.0,15.0,2.0,4.0,1.6666666666666667,2.0,0.0,23.33333333333333
12302,1.0,8.654545454545454,0.0,0.0,0.0,37.0,11.051282051282053,4.0,1.125,6.625,0.25,29.0
12303,27.0,33.0,28.0,0.0,0.0,52.0,35.0,100.0,7.125,7.875,0.0,63.25
12304,7.0,2.0,3.0,0.0,0.0,47.0,160.36049058256683,1018.0,9.6,11.4,0.1,67.0
12305,2.0,4.0,11.0,0.0,0.0,30.0,160.36049058256683,53.0,9.166666666666666,11.0,0.0,32.5
12306,5.0,1.0,2.0,0.0,0.0,6.0,2.0,22.0,5.5,5.5,0.0,15.0
12307,9.0,7.719370860927152,7.0,0.0,2.0,70.0,160.36049058256683,603.3206537460227,7.923076923076922,21.23076923076923,0.3076923076923077,65.30769230769229
12308,20.0,3.0,52.0,0.0,1.0,137.0,7.0,429.0,8.5,28.9,0.2,90.4
12309,22.0,1.0,22.0,1.0,1.0,173.0,160.36049058256683,286.0,13.142857142857142,35.0,0.8571428571428571,158.85714285714286
12310,20.0,1.0,36.0,1.0,2.0,158.0,4.0,184.0,12.0,26.125,0.625,176.25
12311,12.0,5.0,26.0,0.0,1.0,196.0,1.0,701.0,9.25,28.375,0.125,180.25
12312,11.0,12.0,26.0,0.0,1.0,177.0,4.0,864.0,7.6,28.6,0.0,184.6
12313,7.0,1.0,46.0,0.0,4.0,134.0,160.36049058256683,34.0,9.25,41.25,0.25,125.5
12314,15.0,7.719370860927152,50.0,1.0,1.0,64.0,160.36049058256683,12.0,11.5,55.0,1.0,65.5
12315,4.0,7.719370860927152,4.0,0.0,0.0,20.0,1.0,603.3206537460227,3.25,6.25,0.5,19.75
12316,11.0,18.0,58.0,1.0,2.0,64.0,13.0,2.0,8.5,32.0,0.5,42.0
12317,52.0,26.0,82.0,2.0,4.0,362.0,10.0,246.0,5.0,25.5,0.0,143.0
12318,4.0,12.0,21.0,0.0,1.0,36.0,160.36049058256683,603.3206537460227,3.333333333333333,19.666666666666668,0.3333333333333333,42.66666666666666
12319,10.0,10.0,36.0,0.0,2.0,48.0,160.36049058256683,39.0,6.0,23.66666666666667,0.3333333333333333,43.33333333333334
12320,15.0,50.0,84.0,0.0,2.0,475.0,42.0,194.0,0.0,0.0,0.0,0.0
12321,4.0,7.719370860927152,0.0,0.0,0.0,18.0,160.36049058256683,12.0,1.6,15.4,0.0,35.8
12322,3.0,1.0,2.0,0.0,1.0,87.0,1.0,3.0,0.7692307692307693,11.769230769230768,0.0,94.23076923076924
12323,0.0,7.719370860927152,4.0,0.0,0.0,57.0,160.36049058256683,603.3206537460227,1.7777777777777777,16.77777777777778,0.0,81.77777777777777
12324,2.0,7.719370860927152,6.0,0.0,0.0,107.0,160.36049058256683,603.3206537460227,1.7272727272727273,15.909090909090908,0.0,101.54545454545456
12325,1.0,3.0,6.0,0.0,0.0,111.0,3.0,188.0,1.7142857142857142,15.642857142857142,0.0,101.5
12326,0.0,5.0,4.0,0.0,0.0,89.0,5.0,23.0,1.2857142857142858,14.642857142857142,0.0,89.2142857142857
12327,3.0,8.0,15.0,0.0,0.0,113.0,9.0,13.0,1.4545454545454546,8.0,0.0,114.0
12328,0.0,3.0,8.0,0.0,0.0,118.0,4.0,5.0,1.8125,10.9375,0.0,103.4375
12329,1.0,8.0,10.0,0.0,0.0,116.0,10.0,29.0,1.3636363636363635,7.909090909090909,0.0,110.27272727272728
12330,3.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0,0.0,0.0,0.0
12331,1.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,3.1666666666666665,0.0,0.0,0.0
12332,3.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.125,0.0,0.0,0.0
12333,3.0,2.0,11.0,0.0,0.0,7.0,160.36049058256683,2.0,4.0,4.5,0.0,15.166666666666664
12334,4.0,1.0,17.0,0.0,0.0,238.0,4.1951219512195115,379.0,3.4285714285714284,22.0,0.0,123.85714285714286
12335,2.0,1.0,3.0,0.0,0.0,58.0,4.1951219512195115,13.0,2.8,13.6,0.0,107.6
12336,2.0,3.4545454545454546,13.0,0.0,0.0,52.0,2.0,150.0,1.5,16.25,0.25,65.25
12337,2.0,2.0,6.0,0.0,0.0,30.0,1.0,5.0,3.25,16.75,0.0,69.75
12338,3.0,1.0,6.0,0.0,0.0,33.0,4.1951219512195115,174.0,1.0,15.4,0.4,54.8
12339,0.0,1.0,6.0,1.0,0.0,33.0,4.1951219512195115,133.65384615384616,1.6,15.4,0.2,54.8
12340,7.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,3.625,0.125,0.0,0.125
12341,5.0,4.728971962616822,2.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,3.1904761904761907,0.047619047619047616,0.0,0.0
12342,2.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,3.4117647058823533,0.17647058823529413,0.0,0.0
12343,3.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,3.3125,0.1875,0.0,0.0
12344,11.0,11.0,11.0,0.0,7.0,24.0,2.0,1.0,4.333333333333333,12.333333333333336,0.0,16.0
12345,0.0,7.719370860927152,0.0,0.0,0.0,6.0,160.36049058256683,9.0,8.0,6.5,0.0,15.0
12346,24.0,11.0,14.0,2.0,7.0,62.0,149.0,1973.0,0.0,0.0,0.0,80.0
12347,10.0,4.0,6.0,0.0,2.0,75.0,160.36049058256683,22.0,2.0,7.0,0.25,66.75
12348,0.0,7.719370860927152,0.0,0.0,0.0,71.0,160.36049058256683,31.0,4.333333333333333,7.333333333333332,0.0,77.66666666666667
12349,1.0,3.9464831804281344,22.0,0.0,0.0,22.0,33.670360110803315,172.0,0.3333333333333333,29.66666666666667,0.0,35.666666666666664
12350,4.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,3.5,0.0,0.0,0.0
12351,8.0,1.0,39.0,13.0,0.0,156.0,3.0,160.0,15.0,24.142857142857146,5.428571428571429,151.85714285714286
12352,7.0,5.0,14.0,9.0,0.0,228.0,160.36049058256683,3086.0,16.0,52.75,17.625,185.375
12353,37.0,16.0,84.0,13.0,1.0,290.0,1.0,123.0,13.555555555555555,30.11111111111111,7.777777777777778,208.5555555555556
12354,0.0,3.4166666666666665,0.0,0.0,0.0,24.0,4.0,77.0,2.75,9.75,0.125,24.25
12355,0.0,3.0,0.0,0.0,0.0,80.0,1.0,132.0,6.0,11.8,0.6,83.2
12356,3.0,1.0,1.0,1.0,0.0,60.0,160.36049058256683,409.0,1.3333333333333333,14.0,0.3333333333333333,88.33333333333331
12357,0.0,13.851239669421489,0.0,0.0,0.0,5.0,548.8022121014964,500.7763157894737,1.3333333333333333,13.0,0.0,11.666666666666664
12358,9.0,41.0,109.0,0.0,1.0,147.0,4355.0,4.0,8.857142857142858,68.57142857142857,0.0,270.14285714285717
12359,11.0,37.0,127.0,0.0,3.0,193.0,4.0,90.0,6.4,49.3,0.0,224.9
12360,3.0,3.0,12.0,0.0,4.0,152.0,160.36049058256683,2.0,2.875,29.75,0.0,119.875
12361,2.0,3.0,18.0,0.0,1.0,67.0,9.0,603.3206537460227,1.9,15.8,0.0,108.3
12362,3.0,16.0,27.0,0.0,2.0,87.0,2.0,57.0,3.8181818181818175,13.363636363636365,0.0,83.72727272727273
12363,6.0,31.0,24.0,0.0,1.0,84.0,22.0,603.3206537460227,4.111111111111111,9.888888888888893,0.0,77.05555555555556
12364,9.0,12.0,13.0,0.0,1.0,83.0,160.36049058256683,603.3206537460227,4.61904761904762,9.0,0.0,78.76190476190476
12365,7.0,1.0,2.0,0.0,1.0,49.0,160.36049058256683,603.3206537460227,5.222222222222221,10.111111111111107,0.0,82.16666666666667
12366,8.0,7.719370860927152,8.0,0.0,1.0,60.0,160.36049058256683,603.3206537460227,5.125,10.25,0.0,81.8125
12367,6.0,8.0,12.0,0.0,0.0,72.0,160.36049058256683,37.0,5.214285714285714,10.785714285714288,0.0,82.64285714285714
12368,7.0,19.0,37.0,0.0,0.0,109.0,14.0,11.0,6.0,16.0,0.0,93.4
12369,6.0,8.0,17.0,0.0,0.0,97.0,9.0,58.0,4.666666666666667,23.555555555555557,0.0,106.88888888888887
12370,4.0,5.0,22.0,0.0,0.0,80.0,5.0,65.0,5.125,26.375,0.0,116.75
12371,7.0,2.0,50.0,0.0,1.0,100.0,13.0,4.0,4.5,25.5,0.0,118.16666666666669
12372,2.0,4.0,27.0,0.0,1.0,87.0,160.36049058256683,3.0,5.0,27.2,0.0,103.4
12373,4.0,12.0,22.0,0.0,0.0,75.0,160.36049058256683,64.0,4.0,27.8,0.0,95.2
12374,5.0,9.0,27.0,0.0,0.0,74.0,160.36049058256683,85.0,4.0,21.75,0.0,77.0
12375,3.0,6.0,17.0,0.0,0.0,60.0,3.0,5.0,1.8571428571428568,8.857142857142858,0.0,57.0
12376,0.0,2.0,10.0,0.0,0.0,104.0,2.1111111111111107,34.0,1.0714285714285714,8.857142857142858,0.0,92.71428571428572
12377,1.0,1.0,2.0,0.0,0.0,50.0,33.670360110803315,255.05136612021855,0.9230769230769232,9.0,0.0,128.76923076923077
12378,1.0,3.0,3.0,0.0,0.0,63.0,1.0,255.05136612021855,0.9,7.8,0.0,139.8
12379,2.0,3.0,4.0,0.0,0.0,111.0,1.0,15.0,1.0,5.9,0.0,131.4
12380,2.0,3.0,5.0,0.0,0.0,109.0,1.0,87.0,1.0,7.2142857142857135,0.0,147.92857142857142
12381,0.0,1.0,3.0,0.0,0.0,223.0,33.670360110803315,3.0,1.4545454545454546,9.454545454545457,0.0,148.54545454545453
12382,2.0,8.0,24.0,0.0,1.0,230.0,2.0,10.0,2.2,20.0,0.0,178.3
12383,2.0,3.0,5.0,0.0,0.0,253.0,188.3599257884972,6.0,3.0,10.125,0.0,201.375
12384,5.0,31.0,14.0,0.0,0.0,281.0,4.0,1.0,4.777777777777779,17.11111111111111,0.0,230.77777777777771
12385,0.0,7.719370860927152,7.0,0.0,0.0,239.0,1.0,56.0,2.090909090909091,13.272727272727273,0.0,168.0909090909091
12386,0.0,1.0,9.0,0.0,0.0,211.0,1.0,7.0,2.25,10.833333333333336,0.0,192.0833333333333
12387,1.0,3.0,6.0,0.0,0.0,239.0,1.0,7.0,3.1,13.5,0.0,225.9
12388,0.0,2.0,13.0,0.0,0.0,216.0,4.0,5.0,2.25,10.5,0.0,191.66666666666663
12389,7.0,2.0,17.0,0.0,0.0,92.0,2.0,255.05136612021855,3.1333333333333333,10.066666666666666,0.0,87.13333333333334
12390,1.0,2.4230769230769234,0.0,0.0,0.0,0.0,2.1111111111111107,16.185185185185187,3.1428571428571432,0.0,0.0,0.0
12391,3.0,2.4230769230769234,0.0,0.0,0.0,0.0,2.1111111111111107,16.185185185185187,3.2222222222222223,0.0,0.0,0.0
12392,4.0,7.719370860927152,1.0,0.0,0.0,1.0,160.36049058256683,336.0,6.142857142857142,8.285714285714286,3.4285714285714284,5.142857142857143
12393,10.0,7.719370860927152,5.0,1.0,0.0,2.0,160.36049058256683,603.3206537460227,5.25,7.0,3.0,6.25
12394,5.0,7.719370860927152,9.0,7.0,0.0,8.0,1.0,48.0,4.333333333333333,15.0,13.666666666666664,12.666666666666664
12395,7.0,7.719370860927152,14.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,5.0,3.5,0.16666666666666666,25.16666666666667
12396,3.0,10.763688760806916,2.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,6.0,0.0,0.0,0.0
12397,6.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,5.0,1.0,0.0,0.0
12398,7.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,6.0,0.0,0.0,0.0
12399,2.0,3.4166666666666665,1.0,0.0,0.0,0.0,4.0,77.0,2.0,1.4,0.0,0.1
12400,1.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,2.4166666666666665,1.3333333333333333,0.08333333333333333,0.08333333333333333
12401,4.0,7.719370860927152,2.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,5.2,0.6,0.0,1.0
12402,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0,0.0,0.0,0.0
12403,16.0,4.0,6.0,0.0,3.0,172.0,1.0,1.0,7.0,12.166666666666664,0.16666666666666666,72.5
12404,0.0,2.0,0.0,0.0,0.0,136.0,4.0,15.0,1.2,17.3,0.0,113.0
12405,5.0,21.0,12.0,0.0,0.0,85.0,8.0,1.0,4.333333333333333,7.666666666666668,0.0,69.66666666666667
12406,0.0,13.851239669421489,9.0,0.0,0.0,57.0,13.0,500.7763157894737,1.75,8.916666666666666,0.0,59.0
12407,0.0,7.719370860927152,0.0,0.0,0.0,33.0,160.36049058256683,2.0,1.8888888888888888,9.333333333333334,0.0,62.22222222222222
12408,18.0,2.0,11.0,0.0,1.0,269.0,6.0,1196.0,20.142857142857142,51.57142857142857,29.714285714285715,194.14285714285717
12409,15.0,3.0,10.0,0.0,0.0,210.0,5.0,94.0,13.666666666666664,26.91666666666667,4.833333333333333,189.91666666666663
12410,14.0,11.0,28.0,0.0,1.0,273.0,16.0,3163.0,22.8,40.6,15.6,266.2
12411,0.0,8.654545454545454,0.0,0.0,0.0,2.0,11.051282051282053,27.24242424242424,1.4,6.8,0.0,5.6
12412,0.0,8.654545454545454,0.0,0.0,0.0,1.0,11.051282051282053,27.24242424242424,1.0,4.5,0.0,4.5
12413,0.0,40.0,0.0,0.0,0.0,377.0,27.0,4969.0,0.0,0.0,0.0,0.0
12414,7.0,28.0,25.0,0.0,0.0,25.0,160.36049058256683,603.3206537460227,7.166666666666668,6.5,0.0,34.0
12415,4.0,24.0,0.0,0.0,0.0,25.0,39023.0,603.3206537460227,7.666666666666668,10.666666666666666,0.0,34.0
12416,0.0,8.0,0.0,0.0,0.0,0.0,33072.083333333336,138.71428571428572,0.0,0.0,0.0,0.0
12417,0.0,12.0,0.0,0.0,0.0,1.0,33072.083333333336,138.71428571428572,7.4,9.8,2.0,8.2
12418,0.0,6.0,0.0,0.0,0.0,320.0,33072.083333333336,138.71428571428572,13.181818181818182,60.18181818181818,27.45454545454545,103.45454545454544
12419,0.0,12.0,0.0,0.0,0.0,0.0,33072.083333333336,138.71428571428572,0.0,0.0,0.0,0.0
12420,0.0,12.0,0.0,0.0,0.0,0.0,33072.083333333336,138.71428571428572,0.0,0.0,0.0,1.0
12421,3.0,12.0,0.0,0.0,0.0,0.0,33072.083333333336,138.71428571428572,2.6666666666666665,0.5,0.16666666666666666,0.6666666666666666
12422,5.0,10.763688760806916,0.0,0.0,1.0,68.0,188.3599257884972,1.0,20.2,209.6,187.0,85.6
12423,9.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,5.285714285714286,0.0,0.0,0.21428571428571427
12424,3.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,4.470588235294118,0.0,0.0,0.0
12425,4.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,3.2857142857142856,0.0,0.0,0.0
12426,2.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,3.125,0.0,0.0,0.0
12427,7.0,7.719370860927152,1.0,0.0,0.0,3.0,160.36049058256683,603.3206537460227,9.0,1.0,0.0,3.0
12428,28.0,2.0,43.0,38.0,1.0,6.0,34.0,19.0,24.142857142857146,35.857142857142854,24.57142857142857,5.857142857142858
12429,21.0,3.0,41.0,25.0,0.0,15.0,160.36049058256683,1222.0,33.333333333333336,51.16666666666666,35.833333333333336,19.166666666666668
12430,27.0,7.0,213.0,177.0,1.0,58.0,4.0,41.0,28.375,89.25,62.125,36.875
12431,18.0,4.0,154.0,120.0,1.0,61.0,2.0,731.0,25.33333333333333,148.22222222222226,119.22222222222223,61.22222222222222
12432,28.0,12.0,329.0,254.0,2.0,37.0,3.0,171.0,27.75,157.125,127.0,62.125
12433,47.0,15.0,383.0,287.0,2.0,60.0,13.0,1228.0,0.0,0.0,0.0,71.0
12434,50.0,17.0,56.0,8.0,7.0,26.0,42.0,723.0,50.0,37.0,14.0,20.0
12435,21.0,3.0,5.0,2.0,4.0,4.0,5.0,500.7763157894737,19.0,9.0,1.4,4.6
12436,21.0,13.851239669421489,13.0,0.0,0.0,6.0,19.0,645.0,31.5,13.0,2.0,4.5
12437,50.0,6.0,37.0,14.0,4.0,20.0,548.8022121014964,297.0,50.0,56.0,8.0,26.0
12438,18.0,13.851239669421489,0.0,0.0,1.0,4.0,548.8022121014964,2603.0,15.75,9.5,2.0,4.75
12439,26.0,13.851239669421489,3.0,1.0,2.0,2.0,19.0,500.7763157894737,26.0,20.5,2.5,4.75
12440,6.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,5.6,0.0,0.0,0.0
12441,7.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.7142857142857144,0.0,0.0,0.0
12442,3.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.625,0.0,0.0,0.0
12443,11.0,3.9464831804281344,134.0,126.0,0.0,317.0,33.670360110803315,763.0,17.6,167.0,135.0,134.2
12444,4.0,13.851239669421489,29.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,7.0,2.5,0.0,56.0
12445,11.0,40.0,27.0,0.0,0.0,309.0,9.0,102.0,6.571428571428571,26.57142857142857,0.0,254.42857142857144
12446,2.0,5.0,12.0,0.0,0.0,215.0,3.0,128.0,5.0,21.166666666666668,0.0,239.3333333333333
12447,4.0,8.0,12.0,0.0,0.0,183.0,21.0,247.0,3.8333333333333335,10.833333333333336,0.0,152.16666666666666
12448,2.0,7.719370860927152,0.0,0.0,0.0,36.0,1.0,32.0,1.875,8.125,0.0,36.25
12449,1.0,1.0,6.0,0.0,0.0,41.0,1.0,2.0,1.6666666666666667,11.777777777777779,0.0,40.22222222222222
12450,6.0,10.763688760806916,7.0,0.0,0.0,5.0,188.3599257884972,95.0,8.8,10.6,0.0,12.2
12451,5.0,4.0,10.0,0.0,0.0,186.0,22.0,364.0,2.0,10.0,0.0,270.0
12452,4.0,8.0,13.0,0.0,0.0,30.0,33.670360110803315,2.0,4.0,23.0,0.5,45.0
12453,48.0,3.0,14.0,0.0,2.0,3.0,3.0,33.0,23.16666666666667,8.666666666666666,0.5,3.6666666666666665
12454,17.0,6.0,1.0,0.0,0.0,99.0,32.0,234.0,13.4,14.0,3.4,126.2
12455,9.0,1.0,13.0,1.0,0.0,134.0,160.36049058256683,217.0,12.090909090909092,12.909090909090908,2.4545454545454546,121.0909090909091
12456,11.0,3.0,21.0,2.0,0.0,167.0,5.0,158.0,8.777777777777779,13.888888888888893,0.7777777777777778,139.33333333333334
12457,7.0,3.0,20.0,1.0,0.0,127.0,2.0,378.0,9.444444444444443,19.555555555555557,0.6666666666666666,126.22222222222223
12458,8.0,3.0,21.0,0.0,0.0,113.0,3.0,301.0,10.875,14.125,0.125,107.75
12459,11.0,1.0,7.0,0.0,0.0,63.0,2.0,56.0,8.3,14.1,1.7,48.8
12460,8.0,2.0,11.0,3.0,0.0,22.0,160.36049058256683,91.0,7.1111111111111125,11.333333333333336,4.111111111111111,26.555555555555557
12461,3.0,1.0,18.0,17.0,0.0,15.0,160.36049058256683,184.0,6.166666666666668,10.166666666666666,6.0,12.833333333333336
12462,4.0,7.719370860927152,19.0,17.0,0.0,14.0,160.36049058256683,210.0,9.0,35.5,33.5,7.5
12463,7.0,7.719370860927152,31.0,29.0,0.0,6.0,160.36049058256683,603.3206537460227,9.333333333333334,12.333333333333336,8.333333333333334,6.0
12464,1.0,3.0,26.0,0.0,0.0,114.0,160.36049058256683,147.0,2.0,30.0,0.0,113.0
12465,0.0,3.0,23.0,0.0,0.0,42.0,160.36049058256683,43.0,0.625,16.625,0.125,46.75
12466,6.0,8.0,18.0,0.0,0.0,86.0,11.0,142.0,8.0,21.0,0.5,120.5
12467,3.0,3.0,11.0,0.0,0.0,41.0,160.36049058256683,4.0,4.0,41.0,0.0,62.0
12468,4.0,13.851239669421489,4.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,6.0,190.0,186.0,1.0
12469,2.0,13.851239669421489,4.0,1.0,0.0,0.0,548.8022121014964,500.7763157894737,3.75,114.25,111.5,0.0
12470,16.0,1.0,7.0,3.0,2.0,12.0,160.36049058256683,2.0,27.0,109.8,63.8,34.0
12471,17.0,8.0,408.0,379.0,0.0,21.0,5.0,6076.0,22.428571428571423,163.28571428571428,136.57142857142858,21.285714285714285
12472,8.0,4.0,146.0,125.0,0.0,26.0,34.0,603.3206537460227,14.0,167.75,136.25,11.0
12473,6.0,7.719370860927152,2.0,2.0,0.0,1.0,160.36049058256683,19.0,7.5,4.5,3.0,0.5
12474,7.0,1.0,9.0,5.0,0.0,0.0,160.36049058256683,16.0,4.333333333333333,4.0,3.5,0.5
12475,3.0,7.719370860927152,6.0,6.0,0.0,0.0,160.36049058256683,529.0,3.75,5.5,3.25,0.0
12476,0.0,3.0,19.0,0.0,0.0,70.0,160.36049058256683,110.0,2.0,18.5,0.16666666666666666,72.83333333333333
12477,4.0,6.0,41.0,0.0,0.0,138.0,7.0,301.0,2.5,43.5,0.0,121.5
12478,24.0,4.728971962616822,9.0,0.0,1.0,3.0,10.0,158.0,16.333333333333332,15.0,1.0,3.0
12479,3.0,5.0,58.0,0.0,0.0,124.0,1.0,229.0,2.5,38.0,0.0,140.5
12480,12.0,21.0,32.0,0.0,1.0,1.0,1.0,20.0,20.0,19.0,0.0,5.0
12481,6.0,5.411764705882354,15.0,0.0,0.0,1.0,552.45,245.52777777777774,2.0,0.0,0.0,0.0
12482,2.0,2.4230769230769234,0.0,0.0,0.0,0.0,2.1111111111111107,16.185185185185187,3.2857142857142856,0.21428571428571427,0.0,0.07142857142857142
12483,4.0,13.0,58.0,0.0,0.0,217.0,8.0,47.0,4.6,39.2,0.0,191.6
12484,0.0,3.0,32.0,0.0,0.0,107.0,19.0,5.0,1.2857142857142858,17.142857142857142,0.0,99.14285714285714
12485,0.0,1.0,26.0,0.0,0.0,36.0,2.0,500.7763157894737,0.5,17.0,0.125,50.75
12486,1.0,13.851239669421489,10.0,0.0,0.0,25.0,548.8022121014964,500.7763157894737,1.0,17.142857142857142,0.14285714285714285,30.714285714285715
12487,2.0,3.0,20.0,0.0,0.0,29.0,2.0,10.0,1.8333333333333333,14.833333333333336,0.0,25.16666666666667
12488,2.0,7.0,29.0,0.0,0.0,25.0,5.0,20.0,2.6666666666666665,21.66666666666667,0.3333333333333333,25.33333333333333
12489,3.0,3.0,34.0,1.0,0.0,28.0,18.0,7.0,2.333333333333333,22.33333333333333,0.0,26.33333333333333
12490,2.0,2.0,27.0,0.0,0.0,35.0,1.0,23.0,2.333333333333333,23.0,0.3333333333333333,31.33333333333333
12491,0.0,87.0,0.0,0.0,0.0,24.0,5.0,164.20833333333334,0.0,0.0,0.0,0.0
12492,0.0,82.0,0.0,0.0,0.0,412.0,66916.0,164.20833333333334,4.5,9.0,0.0,139.5
12493,0.0,1.0,0.0,0.0,0.0,185.0,2685.8076923076924,164.20833333333334,3.0,7.0,0.0,44.0
12494,0.0,19.0,0.0,0.0,0.0,292.0,4.0,164.20833333333334,5.0,34.0,0.0,102.0
12495,1.0,3.0,39.0,0.0,2.0,53.0,4.0,4.0,1.5,16.833333333333332,0.0,52.33333333333334
12496,0.0,3.0,21.0,0.0,0.0,32.0,4.0,3.0,0.6666666666666666,17.0,0.0,45.66666666666666
12497,4.0,18.0,46.0,0.0,0.0,50.0,5.0,255.63957055214726,1.25,19.25,0.0,51.0
12498,1.0,13.0,17.0,0.0,0.0,32.0,188.3599257884972,255.63957055214726,2.333333333333333,29.0,0.0,61.0
12499,1.0,17.0,16.0,0.0,0.0,133.0,3.0,1332.0,0.5,13.0,0.0,81.0
12500,6.0,10.763688760806916,3.0,0.0,0.0,17.0,3.0,188.0,6.833333333333332,17.0,0.0,49.33333333333334
12501,5.0,10.763688760806916,7.0,0.0,0.0,78.0,188.3599257884972,255.63957055214726,6.4,16.2,0.0,43.6
12502,7.0,10.0,18.0,0.0,0.0,172.0,37.0,657.0,4.0,38.0,0.0,79.0
12503,1.0,3.9464831804281344,12.0,0.0,0.0,42.0,3.0,23.0,1.5,17.0,0.0,87.0
12504,22.0,5.0,8.0,2.0,0.0,5.0,7.0,600.0,29.66666666666667,87.0,74.1111111111111,7.444444444444445
12505,23.0,2.0,10.0,5.0,0.0,12.0,2.0,267.0,28.5,39.333333333333336,26.16666666666667,10.0
12506,26.0,2.0,11.0,4.0,0.0,20.0,135.0,1.0,28.66666666666667,75.83333333333333,47.5,21.33333333333333
12507,33.0,1.0,54.0,7.0,0.0,8.0,10.0,603.3206537460227,28.0,70.75,48.5,27.5
12508,10.0,1.0,9.0,0.0,0.0,85.0,4.0,1041.0,9.5,14.5,2.1666666666666665,88.5
12509,6.0,3.0,20.0,13.0,0.0,48.0,3.0,204.0,9.0,12.6,3.4,51.2
12510,5.0,1.0,20.0,17.0,0.0,18.0,160.36049058256683,514.0,6.4,15.4,8.0,22.8
12511,4.0,7.719370860927152,25.0,23.0,0.0,10.0,160.36049058256683,883.0,4.75,12.25,10.5,13.5
12512,10.0,7.719370860927152,69.0,67.0,0.0,11.0,2.0,208.0,4.0,19.0,17.0,14.0
