index_seg,YEAR,MONTH,v0_total,USERTYPE_Biker,USERTYPE_Car Driver,USERTYPE_Pedestrian,REQUESTTYPE_Accessibility Issue,REQUESTTYPE_Blocking the bikebox,REQUESTTYPE_Blocking the crosswalk,REQUESTTYPE_Cyclist behavior,REQUESTTYPE_Double parking,REQUESTTYPE_Failure to stop for pedestrians,REQUESTTYPE_Jaywalking,REQUESTTYPE_Long distance to cross,REQUESTTYPE_Long wait to cross,REQUESTTYPE_Not enough time to cross,REQUESTTYPE_Other Biking Issue,REQUESTTYPE_Other Driving Issue,REQUESTTYPE_Other Walking Issue,REQUESTTYPE_Poor visibility,REQUESTTYPE_Red light running,REQUESTTYPE_Speeding,REQUESTTYPE_Stop sign running
9827,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9827,2016.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9828,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9830,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9840,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9840,2015.0,10.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9841,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9841,2015.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9842,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9842,2015.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9844,2015.0,11.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9845,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9845,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9847,2015.0,7.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9847,2015.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9848,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9849,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9852,2015.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9852,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9854,2015.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9857,2015.0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9858,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9859,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9861,2015.0,7.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9861,2015.0,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9862,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9862,2015.0,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9870,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9870,2015.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9870,2016.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9871,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9871,2015.0,7.0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
9871,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9871,2016.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9872,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9872,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9873,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9873,2015.0,8.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9874,2015.0,7.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
9874,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9875,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9876,2015.0,7.0,7,0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0
9877,2015.0,7.0,10,0,0,10,0,0,0,0,0,3,0,4,0,0,0,0,0,0,1,2,0
9877,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9878,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9878,2015.0,7.0,7,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0
9878,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9879,2015.0,7.0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0
9879,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9880,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9880,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9881,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9882,2015.0,7.0,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0
9883,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9895,2015.0,6.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9918,2015.0,7.0,4,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
9943,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9944,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9972,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9973,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9973,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9978,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9979,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10038,2015.0,6.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10042,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10043,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10043,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10045,2015.0,7.0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10046,2015.0,7.0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
10078,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10084,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10085,2016.0,3.0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10086,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10087,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10087,2015.0,12.0,3,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
10111,2016.0,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10112,2016.0,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10149,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10149,2015.0,7.0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10150,2015.0,7.0,4,4,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
10151,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10151,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10152,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10153,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10154,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10155,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10156,2015.0,7.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10157,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10158,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10159,2015.0,7.0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10159,2015.0,8.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10160,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10161,2015.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10162,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10163,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10164,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10164,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10165,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10165,2015.0,8.0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10167,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10173,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10183,2016.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10187,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10188,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10196,2015.0,7.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10196,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10197,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10198,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10199,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10215,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10216,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10216,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10217,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10217,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10219,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10220,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10222,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10223,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10223,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10224,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10225,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10225,2015.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,2015.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10226,2015.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10228,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10229,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10230,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10231,2015.0,7.0,4,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
10242,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10243,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10248,2015.0,7.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
10248,2015.0,8.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10248,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10249,2015.0,7.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10250,2015.0,7.0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10250,2015.0,8.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10251,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10251,2015.0,8.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10252,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10256,2015.0,7.0,5,1,1,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0
10256,2015.0,8.0,6,1,1,4,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0
10256,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10257,2015.0,8.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10257,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10258,2015.0,6.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10258,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10259,2015.0,6.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10259,2015.0,7.0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10259,2015.0,8.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10260,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10276,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10276,2015.0,7.0,4,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
10276,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10276,2016.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10277,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10277,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10279,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10286,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10304,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10306,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10306,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10325,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10344,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10345,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10345,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10354,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10355,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10376,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10388,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10388,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10389,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10390,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10390,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10391,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10393,2015.0,7.0,5,1,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
10393,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10393,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10394,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10394,2015.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10395,2015.0,8.0,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2
10396,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10402,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10402,2015.0,7.0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10403,2015.0,7.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10405,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10406,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10407,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10407,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10408,2015.0,8.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10409,2015.0,8.0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10410,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10411,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10412,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10413,2015.0,7.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10414,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10416,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10417,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10419,2015.0,7.0,3,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
10419,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10420,2015.0,7.0,6,0,1,5,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1
10420,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10421,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10429,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10448,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10452,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10453,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10453,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10454,2015.0,7.0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10462,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10465,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10466,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10467,2015.0,7.0,6,0,0,6,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0
10467,2015.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10468,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10468,2015.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10490,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10491,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10492,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10494,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10495,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10496,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10500,2015.0,7.0,7,1,2,4,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2
10501,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10501,2015.0,7.0,8,1,2,5,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,2
10503,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10504,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10505,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10506,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10508,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10509,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10509,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10510,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10514,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10515,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10515,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10516,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10516,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10538,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10538,2015.0,8.0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10539,2015.0,7.0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10539,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10540,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10541,2015.0,7.0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10541,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10542,2015.0,6.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10542,2015.0,7.0,4,0,1,3,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
10542,2015.0,8.0,3,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10542,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
