index_seg,d_auth_score_SgAsNd,d_btw_cntr_SgAsNd,d_clo_cntr_SgAsNd,d_far_cntr_SgAsNd,d_hub_score_SgAsNd,d_in_deg_SgAsNd,d_node_ecc_SgAsNd,d_out_deg_SgAsNd,d_page_rank_SgAsNd,ud_art_pt_SgAsNd,ud_auth_score_SgAsNd,ud_bridge_SgAsNd,ud_btw_cntr_SgAsNd,ud_clo_cntr_SgAsNd,ud_deg_cntr_SgAsNd,ud_eig_cntr_SgAsNd,ud_far_cntr_SgAsNd,ud_hub_score_SgAsNd,ud_node_ecc_SgAsNd,ud_page_rank_SgAsNd
5960,3.15104164037e-06,180531.126987,0.0212466142535,47.0663225711,2.41520219907e-06,0.000369904564622,97.0,0.000369904564622,8.86808986949e-05,,2.00697670713e-08,,186186.62374,0.021930529731,0.000369904564622,8.92798951659e-11,45.5985337457,1.38618295191e-08,93.0,7.74221762792e-05
5961,8.36150007013e-08,55196.778511,0.0204551208629,48.8875136306,5.979586816e-08,0.000295923651698,89.0,0.000295923651698,8.26292853735e-05,,6.89507545668e-11,,60322.5755982,0.0210663345482,0.000295923651698,3.68350983082e-14,47.4691027864,4.07811108794e-11,87.0,6.79327850913e-05
5962,3.8912210897e-07,3579128.97237,0.021023429096,47.5659796237,2.89615889482e-07,0.000443885477547,88.0,0.000443885477547,8.34840569192e-05,,3.98147469429e-09,,3151172.04508,0.0221715051879,0.000517866390471,4.42380712169e-12,45.1029369239,2.50781106257e-09,82.0,0.00010237599439
5963,3.63918740462e-07,27581.6460526,0.0207378181543,48.2210805669,2.74626827478e-07,0.000369904564622,89.0,0.000369904564622,7.29799563906e-05,,3.32960400049e-09,,30778.8098852,0.02186389197,0.000443885477547,3.47727814935e-12,45.7375110238,2.09242562543e-09,83.0,9.06307023489e-05
5964,4.99166975105e-08,40864.1128555,0.0170278563659,58.7272982877,3.54124905225e-08,0.000221942738773,100.0,0.000221942738773,6.19350617591e-05,,1.29627019655e-10,,33247.9842607,0.0176420519978,0.000221942738773,7.02866852921e-14,56.6827487032,7.82279609279e-11,96.0,5.76164838225e-05
5965,4.80058934328e-08,23965.8711438,0.0167433523708,59.7251958779,3.35901120928e-08,0.000221942738773,101.0,0.000221942738773,6.08459593885e-05,,1.23829115882e-10,,17196.1400869,0.0173391420839,0.000221942738773,6.45701326278e-14,57.6729803103,7.46164063908e-11,97.0,5.79539039429e-05
5966,7.68485289159e-08,364021.66102,0.0211414278556,47.3004948782,5.73779024804e-08,0.000295923651698,87.0,0.000295923651698,8.2861492033e-05,,5.2809462122e-10,,380810.627264,0.0222123600462,0.000295923651698,1.32348952207e-12,45.0199797734,3.47522761126e-10,81.0,7.96129174118e-05
5967,2.39609890354e-08,0.0,0.0207112725892,48.282885356,1.78565623903e-08,0.000147961825849,88.0,0.000147961825849,4.78924175139e-05,,1.30284143527e-10,,0.0,0.0217399003435,0.000147961825849,2.9664604018e-13,45.9983709308,8.53634429573e-11,82.0,4.63629058274e-05
5968,1.37283656285e-07,9294.53839091,0.0203330120307,49.1811050172,1.0827217397e-07,0.000221942738773,90.0,0.000295923651698,5.03833597742e-05,,1.38807140746e-09,,7451.05973234,0.021416741758,0.000295923651698,1.44285726742e-12,46.6924432904,8.72316503671e-10,84.0,6.70719448707e-05
5969,1.06570096546e-07,335164.283684,0.0204467019372,48.9076430553,7.92521974109e-08,0.000221942738773,89.0,0.000221942738773,6.45375084143e-05,,2.35716152961e-10,,348006.715414,0.0214862108487,0.000221942738773,2.9774187615e-13,46.541477557,1.49793851605e-10,83.0,5.99988656927e-05
5970,3.27565890369e-07,308197.390081,0.020236046033,49.4167683928,2.65518342895e-07,0.000369904564622,90.0,0.000369904564622,0.000101453346722,,7.34994473113e-10,,308553.823416,0.021301549885,0.000369904564622,8.52977319267e-13,46.9449408797,4.65698521896e-10,84.0,8.69418495085e-05
5971,8.12564751531e-07,675394.194726,0.0199831354036,50.0421970729,5.35400899866e-07,0.000369904564622,91.0,0.000295923651698,0.000102956358153,,1.41240226871e-09,,634083.014656,0.0210307286999,0.000369904564622,1.7313325165e-12,47.5494698386,8.98783835853e-10,85.0,8.18839486527e-05
5972,2.52585823101e-06,487003.182544,0.019624114557,50.9577131287,1.87441472584e-06,0.000295923651698,92.0,0.000221942738773,8.2968641359e-05,,2.19125499875e-09,,303303.159228,0.0206365209693,0.000295923651698,2.82858570102e-12,48.4577803345,1.40027912925e-09,86.0,6.43980394653e-05
5973,4.82313139932e-06,45869.7668497,0.0192726698628,51.8869470146,3.75327659131e-06,0.000295923651698,93.0,0.000295923651698,7.8381960304e-05,,2.84220870436e-09,,48380.221528,0.0202511731322,0.000295923651698,3.64398729134e-12,49.3798553532,1.81676591999e-09,87.0,6.35606803664e-05
5974,6.2619018027e-06,27061.7450045,0.0192391381379,51.9773803189,4.8402534862e-06,0.000295923651698,93.0,0.000295923651698,6.85665729581e-05,,3.16518745608e-09,,26709.9190806,0.0201443936869,0.000295923651698,3.96680084313e-12,49.6416032939,2.02202588725e-09,88.0,6.32038761814e-05
5975,6.81464528878e-06,43021.4284205,0.0192951263657,51.8265587406,5.2738543558e-06,0.000295923651698,93.0,0.000295923651698,6.51734915664e-05,,3.4404626706e-09,,35999.9391188,0.0200803933396,0.000295923651698,4.29453028525e-12,49.7998213027,2.19925857764e-09,89.0,6.29701177127e-05
5976,6.87948687079e-06,96945.1434498,0.0196449233348,50.9037364492,5.35295786758e-06,0.000295923651698,92.0,0.000295923651698,6.3098171211e-05,,4.05523373424e-09,,85931.6167322,0.020457504914,0.000295923651698,5.13702869765e-12,48.8818164386,2.59694245526e-09,88.0,6.23298912241e-05
5977,8.05034983532e-06,184341.979136,0.0200218232744,49.9455012811,6.17168792062e-06,0.000369904564622,91.0,0.000369904564622,7.20595599619e-05,,6.33569618249e-09,,169636.364582,0.0208613795031,0.000369904564622,8.18999398693e-12,47.9354684981,4.06508771956e-09,87.0,7.42336952342e-05
5978,7.18835799004e-06,565512.111316,0.0200302249008,49.9245517687,6.02842692399e-06,0.000369904564622,91.0,0.000443885477547,6.72697014071e-05,,8.6650133901e-09,,971732.511057,0.0208692084526,0.000443885477547,1.13634063377e-11,47.9174858151,5.56651357346e-09,87.0,8.63220574172e-05
5979,1.48957220634e-06,0.0,0.0145828464061,68.5737181997,1.21457197307e-06,0.000147961825849,109.0,0.000147961825849,4.2856295273e-05,,4.46512067316e-10,,0.0,0.0152599433508,0.000147961825849,7.79762712743e-13,65.5310427446,2.92344491024e-10,103.0,4.49649685854e-05
5980,4.27030179766e-06,23080.4391076,0.0152319392916,65.6515221637,3.65664885182e-06,0.000295923651698,105.0,0.000369904564622,9.85700746363e-05,,1.6168393786e-09,,25214.269739,0.0160995931269,0.000369904564622,2.78947078599e-12,62.1133709479,1.05653768939e-09,99.0,8.31353683808e-05
5981,7.99100886419e-06,19627.8381115,0.0151272540765,66.105850734,6.43155661375e-06,0.000369904564622,106.0,0.000369904564622,0.000108822165731,,2.57264404186e-09,,20091.1202343,0.0158667539038,0.000369904564622,4.45899087264e-12,63.0248635647,1.68235311322e-09,100.0,8.03614492425e-05
5982,6.40326630801e-06,27340.4702384,0.0149092045368,67.072659546,5.51052347252e-06,0.000295923651698,107.0,0.000369904564622,6.24952540281e-05,,2.1900109918e-09,,26188.0674067,0.0156279096858,0.000369904564622,3.80326892136e-12,63.988084146,1.4325780226e-09,101.0,8.37896036571e-05
5983,2.33336479863e-06,0.0,0.014697190717,68.0402138923,2.19513587617e-06,0.000147961825849,108.0,0.000221942738773,3.17950625868e-05,,9.44896770186e-10,,0.0,0.0153958688713,0.000221942738773,1.63944548788e-12,64.9524887722,6.17997735746e-10,102.0,5.54446737655e-05
5984,0.000908751238089,73291.772193,0.0281242203616,35.5565411998,0.000809066067731,0.000295923651698,61.0,0.000295923651698,6.23507731387e-05,,3.94333617858e-06,,42397.9476168,0.0291866913527,0.000369904564622,6.35567945806e-08,34.262191213,2.99433520634e-06,60.0,6.45556974425e-05
5985,0.000222152686548,103307.048699,0.0277681283952,36.0125099455,0.000197274070284,0.000295923651698,62.0,0.000295923651698,6.68766062743e-05,,2.99636661469e-06,,73461.1310902,0.0289088328771,0.000443885477547,4.76892579771e-08,34.5915037196,2.27209269958e-06,60.0,7.59751251079e-05
5986,9.44739501218e-05,125387.770031,0.0273333239141,36.5853784612,8.31445802191e-05,0.000369904564622,63.0,0.000369904564622,8.0013120402e-05,,1.81833615514e-06,,103369.43575,0.0284718585107,0.000443885477547,2.80548893469e-08,35.1223998821,1.37399500797e-06,61.0,7.61731903286e-05
5987,7.30757228633e-05,156796.406002,0.0270226384895,37.0060088836,6.31826936292e-05,0.000369904564622,64.0,0.000369904564622,7.99867592862e-05,,1.07403962912e-06,,114079.105087,0.0280482470021,0.000443885477547,1.56228682089e-08,35.6528520276,8.06005392518e-07,62.0,7.6587149222e-05
5988,9.74208827175e-05,172679.471686,0.0266884209525,37.4694329718,8.18935835849e-05,0.000369904564622,65.0,0.000369904564622,7.84275318647e-05,,6.91106668831e-07,,119278.064355,0.0276622885531,0.000443885477547,9.3305382167e-09,36.1502989197,5.134580607e-07,63.0,7.69731687202e-05
5989,0.000181068616274,183607.938419,0.0263613852529,37.934273575,0.000151255912334,0.000443885477547,66.0,0.000443885477547,8.79014329124e-05,,5.64819661586e-07,,109689.537816,0.0273706518398,0.000443885477547,7.42946873303e-09,36.5354835483,4.16060948293e-07,64.0,7.64586964075e-05
5990,0.000220426458431,155069.174347,0.0261212313279,38.2830344959,0.000185659106669,0.000443885477547,67.0,0.000443885477547,9.12871109435e-05,,5.54012938836e-07,,73485.6283769,0.0271742633728,0.000443885477547,7.83265855451e-09,36.7995255761,4.07978741197e-07,65.0,7.58221921882e-05
5991,0.000182802734014,96487.8658485,0.0256811246537,38.9391046336,0.000142868189262,0.000443885477547,68.0,0.000369904564622,9.55100601985e-05,,5.04153802314e-07,,29012.8178508,0.0268371742339,0.000443885477547,7.69868241096e-09,37.2617471304,3.72543164076e-07,66.0,7.67615863384e-05
5992,2.52965551222e-05,5903.62507247,0.0254178448013,39.3424386614,7.1995194609e-05,0.000147961825849,69.0,0.000221942738773,3.49773026071e-05,,3.79509744891e-07,,9804.41865368,0.0265970434747,0.000369904564622,6.19146552475e-09,37.5981639069,2.81972894876e-07,66.0,6.6967600557e-05
5993,9.94426183818e-08,173785.709345,0.0240852569907,41.5191750035,8.23225389277e-08,0.000295923651698,75.0,0.000295923651698,5.39771489788e-05,,2.13159685501e-07,,115985.969818,0.0249273656756,0.000369904564622,6.09266010507e-09,40.1165535505,1.64843370731e-07,72.0,7.34136647266e-05
5994,3.65738457699e-07,135596.114332,0.0237627201104,42.0827243411,3.07057851822e-07,0.000295923651698,76.0,0.000295923651698,6.33922523304e-05,,3.61843146391e-07,,68457.0650078,0.0246782590914,0.000443885477547,1.1143166663e-08,40.5214969295,2.8257192836e-07,73.0,8.40177930344e-05
5995,1.42699083785e-06,84925.733825,0.0235603262957,42.4442338977,1.21071824584e-06,0.000369904564622,77.0,0.000369904564622,9.03698065182e-05,,3.89594999304e-07,,37744.9979381,0.0243421780888,0.000443885477547,1.17295645929e-08,41.0809581768,3.0340717105e-07,74.0,8.13917866459e-05
5996,1.35558719619e-06,62310.4871327,0.0233050126738,42.9092236077,1.15129082667e-06,0.000295923651698,78.0,0.000295923651698,8.32994490482e-05,,2.75937760417e-07,,38114.7946296,0.0242235317559,0.000369904564622,7.97304574591e-09,41.2821718185,2.13796264572e-07,75.0,6.88624707084e-05
5997,6.25360067643e-07,11.469047619,0.0213875810125,46.7561057708,4.56544203446e-07,0.000295923651698,79.0,0.000295923651698,6.78536216334e-05,,1.760934402e-10,,11.469047619,0.0226116615729,0.000295923651698,6.60645034423e-14,44.2249675803,1.04034010943e-10,76.0,6.7343636603e-05
5998,1.28884046979e-06,10962.5952047,0.0220589711302,45.3330299994,1.09628869887e-06,0.000295923651698,75.0,0.000295923651698,6.85103758525e-05,,3.569648077e-09,,9972.30897518,0.0235571203865,0.000295923651698,2.27970400982e-11,42.4500101708,2.53773283264e-09,73.0,7.42878344281e-05
5999,1.17506408953e-27,8735.94198968,0.0215420838389,46.4207644663,3.56312974856e-28,7.39809129245e-05,85.0,7.39809129245e-05,3.57824834237e-05,,3.03243413653e-10,,5712.00568862,0.0232538534935,0.000147961825849,3.35231578032e-12,43.003625196,2.13770860064e-10,80.0,4.33771611566e-05
6000,0.0001632176034,2861677.29018,0.024495416276,40.8239643178,0.000143686915169,0.000443885477547,76.0,0.000369904564622,9.11612696689e-05,,6.88946086477e-07,,2331686.96619,0.0253938848263,0.000443885477547,1.44915793343e-08,39.3795595609,5.30495326471e-07,74.0,8.20928213924e-05
6001,3.54471668116e-05,2194299.49553,0.0241404383556,41.4242684938,3.45326564955e-05,0.000295923651698,77.0,0.000369904564622,6.5958293066e-05,,1.62105196898e-07,,1379657.48832,0.0249954686968,0.000369904564622,3.339478318e-09,40.0072513995,1.24410468035e-07,75.0,7.42249836467e-05
6002,9.96836650365e-06,2203589.3275,0.0237729121594,42.0646824123,1.00799474133e-05,0.000369904564622,78.0,0.000443885477547,9.98700766208e-05,,4.94212009701e-08,,1207900.16935,0.0247504900387,0.000443885477547,9.68947139648e-10,40.4032404384,3.76309122191e-08,76.0,8.85201455313e-05
6003,3.40856739143e-06,2334391.40676,0.0234419457318,42.6585749938,2.80498019935e-06,0.000369904564622,79.0,0.000295923651698,0.000139282781134,,1.55540945347e-08,,1163547.81546,0.0244770133732,0.000369904564622,2.82556403266e-10,40.8546575823,1.17035009329e-08,77.0,7.76178301982e-05
6004,6.86279311886e-07,221815.37282,0.0231935883461,43.1153638271,5.56603013871e-07,0.000221942738773,80.0,0.000221942738773,0.000105089766425,,3.91822185591e-09,,161465.572004,0.024085412571,0.000295923651698,6.37849672686e-11,41.5189068093,2.90084632826e-09,78.0,6.94668170388e-05
6005,1.25788255715e-07,258556.594786,0.023022249608,43.4362417672,1.40531365591e-07,0.000221942738773,81.0,0.000295923651698,7.97746555826e-05,,1.15099575647e-09,,131280.610502,0.0237381275038,0.000295923651698,1.45646006111e-11,42.1263218777,8.24670721995e-10,79.0,7.42486533527e-05
6006,6.41232401599e-08,248453.673119,0.0228122242384,43.8361463375,4.55143630878e-08,0.000369904564622,82.0,0.000369904564622,0.00011098579111,,1.03863093195e-09,,120521.669652,0.0235161658121,0.000369904564622,5.0940208986e-12,42.5239389785,6.91845976284e-10,80.0,8.74385370139e-05
6007,3.49878759139e-08,147899.405693,0.0224844315183,44.4752182944,2.78189298935e-08,0.000295923651698,83.0,0.000369904564622,9.87194220617e-05,,1.34902528243e-09,,109836.361522,0.0232313061243,0.000369904564622,3.81574367487e-12,43.0453627812,8.80561369964e-10,81.0,8.22013157469e-05
6008,9.7459180599e-09,128464.088398,0.0221718979053,45.102138043,7.95303050787e-09,0.000221942738773,84.0,0.000221942738773,7.96526809607e-05,,1.05207175049e-09,,84336.0888329,0.0228928751301,0.000295923651698,2.2900143633e-12,43.6817129485,6.81852697081e-10,82.0,6.6595445381e-05
6009,7.59881639297e-09,118469.098905,0.0218780991381,45.7078100655,4.67496908895e-09,0.000295923651698,85.0,0.000221942738773,9.73286087688e-05,,5.85937387986e-10,,81168.0924742,0.0226870177073,0.000295923651698,1.10858285511e-12,44.0780720015,3.78028700158e-10,83.0,6.90115119689e-05
6010,1.03787491258e-08,133790.700554,0.0219260218985,45.6079084764,7.61580087658e-09,0.000295923651698,84.0,0.000295923651698,9.44473144201e-05,,2.59628563702e-10,,95864.532787,0.0226773852049,0.000295923651698,4.56030006747e-13,44.0967947126,1.66763457267e-10,83.0,7.23631339621e-05
6011,2.23288543374e-08,5303948.72687,0.0219787279047,45.4985386023,1.650538778e-08,0.000295923651698,85.0,0.000295923651698,8.20931037478e-05,,1.64546266377e-10,,3766206.49568,0.0227328553864,0.000295923651698,2.71237118378e-13,43.9891946261,1.05106119803e-10,83.0,7.23496465967e-05
6012,5.53967993093e-08,9643.753526,0.0199610696408,50.0975157141,4.01213718404e-08,0.000221942738773,90.0,0.000221942738773,6.74863715626e-05,,3.29953413872e-10,,7493.75114145,0.0209615025268,0.000221942738773,5.03791682338e-13,47.7065038025,2.12275304447e-10,85.0,5.628188875e-05
6013,7.89689796906e-08,37741.0935898,0.0201790558641,49.5563324039,6.04194305085e-08,0.000295923651698,90.0,0.000295923651698,9.70348426836e-05,,6.330822834e-10,,29309.1006241,0.0211900491543,0.000295923651698,8.38132964377e-13,47.1919622611,4.03309189127e-10,85.0,6.97820359052e-05
6014,3.14090093216e-07,10677.5623276,0.0202821280787,49.3044909352,7.03796407604e-08,0.000295923651698,90.0,0.000147961825849,5.67100356464e-05,,3.44113512531e-09,,16157.168485,0.0218566777396,0.000443885477547,3.60628652644e-12,45.7526075972,2.16281063938e-09,83.0,8.94859753297e-05
6015,4.46464639857e-08,7311.66659902,0.0207312474798,48.2363640189,2.35415775134e-07,0.000147961825849,89.0,0.000295923651698,3.16296506815e-05,,3.32018417698e-09,,14794.001442,0.0218638212191,0.000443885477547,3.46908886062e-12,45.7376590295,2.08627862528e-09,83.0,9.05988458206e-05
6016,1.82383313558e-07,3826.64538955,0.0160875260198,62.1599616229,1.45330506479e-07,0.000221942738773,103.0,0.000221942738773,7.39796754437e-05,,5.90869387355e-10,,2026.24098809,0.016699023733,0.000295923651698,1.26679322171e-12,59.8837402708,3.91555012521e-10,98.0,7.31250742108e-05
6017,2.35012817907e-27,21488.381053,0.0160782119017,62.1959709271,3.4018319912e-08,0.000147961825849,103.0,0.000147961825849,8.10494253387e-05,,3.75989737573e-10,,13665.9343114,0.0166904022419,0.000295923651698,7.99559361173e-13,59.9146734456,2.48762999502e-10,98.0,7.5439967018e-05
6018,1.20049657393e-07,1253.98414415,0.0158229199999,63.1994600241,3.56312974856e-28,0.000147961825849,104.0,7.39809129245e-05,3.33901627721e-05,,1.65015973451e-10,,2673.33822147,0.0164217923802,0.000221942738773,3.10045930387e-13,60.8946926648,1.07776214062e-10,99.0,6.00867158007e-05
6019,3.08602376218e-07,587.920995616,0.0157851380245,63.3507289228,9.4390357009e-08,7.39809129245e-05,104.0,0.000147961825849,2.14991017911e-05,,1.92808678347e-10,,941.864329456,0.0163475314731,0.000221942738773,3.30808159276e-13,61.1713151704,1.25117492743e-10,99.0,6.01800133249e-05
6020,9.89786218177e-08,25628.8593512,0.0200449821706,49.8877969303,6.91001296297e-08,0.000295923651698,90.0,0.000295923651698,7.5248402558e-05,,5.75069430962e-11,,26168.7689632,0.0206331493852,0.000295923651698,1.92065021196e-14,48.4656986352,3.32407704462e-11,88.0,6.91656900783e-05
6021,1.70868337715e-07,1769.64068065,0.0197046622425,50.74941086,1.18285697458e-07,0.000369904564622,91.0,0.000369904564622,8.73174694837e-05,,1.02321944484e-10,,1640.94717644,0.0202739302977,0.000369904564622,3.33127246873e-14,49.3244272481,5.90959359762e-11,89.0,8.07154005036e-05
6022,1.47495101968e-07,10463.2434052,0.0197045754014,50.7496345203,1.02187482826e-07,0.000369904564622,91.0,0.000369904564622,8.58941988169e-05,,9.78683807797e-11,,104.141071429,0.0202738086282,0.000369904564622,3.45908324448e-14,49.3247232594,5.67142718255e-11,89.0,8.13069771115e-05
6023,6.1238022364e-08,4997.23866165,0.0198045707145,50.4933943994,4.20146072044e-08,0.000295923651698,91.0,0.000295923651698,6.68555142552e-05,,5.04832401692e-11,,5665.70803453,0.0203789558156,0.000295923651698,2.0709270848e-14,49.0702275941,2.94579815169e-11,89.0,7.04807614951e-05
6024,4.94190367824e-08,1635.83510342,0.0195175755153,51.2358719564,3.62032808528e-08,0.000295923651698,92.0,0.000295923651698,6.9820430583e-05,,4.13935239808e-11,,2654.5351919,0.0201375791628,0.000295923651698,1.62230725913e-14,49.6584019318,2.41060668753e-11,90.0,7.3113663307e-05
6025,6.72735312692e-06,420921.339694,0.019287967876,51.8457935242,5.16843337619e-06,0.000369904564622,93.0,0.000369904564622,9.02303658006e-05,,4.59643242754e-09,,234413.52855,0.0202690342561,0.000369904564622,6.16122597368e-12,49.3363417006,2.94467290218e-09,87.0,7.47117354654e-05
6026,9.31999691883e-06,510283.217523,0.0189625265524,52.7355886484,7.26029987383e-06,0.000443885477547,94.0,0.000443885477547,0.000107537412616,,7.38865869562e-09,,432762.050631,0.0199162264197,0.000443885477547,1.06355066142e-11,50.2103148924,4.75402383738e-09,88.0,8.4580339764e-05
6027,7.56025524676e-06,344801.087733,0.0186443340784,53.6355975919,5.80871156569e-06,0.000369904564622,95.0,0.000369904564622,9.19689906673e-05,,6.90707680549e-09,,215475.823812,0.0195644089283,0.000369904564622,1.08874042842e-11,51.1132231832,4.47113219248e-09,89.0,7.2739257778e-05
