index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,crash_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,v0_total_neighbor,crime_total_neighbor,moving_total_neighbor,parking_total_neighbor
10155,11.0,13.0,173.0,151.0,1.0,150.0,7.0,199.0,11.9,9.82899813912758,36.9,24.0,0.6,160.8,145.36046650143302,1263.5776315789474
10156,10.0,14.0,27.0,15.0,2.0,144.0,160.36049058256683,352.0,15.571428571428573,8.857142857142858,74.14285714285714,52.85714285714285,1.0,188.85714285714286,117.1661003834376,1368.0
10157,4.0,2.0,29.0,6.0,1.0,98.0,160.36049058256683,255.0,7.0,7.679842715231787,31.25,4.0,1.0,207.5,82.43024529128341,161.25
10158,4.0,4.0,43.0,0.0,1.0,119.0,5.0,34.0,5.7142857142857135,9.674195837275308,35.285714285714285,1.0,3.1428571428571432,160.85714285714286,160.15449596395726,210.1886648208604
10159,5.0,7.0,50.0,1.0,5.0,223.0,337.0,85.0,5.4444444444444455,7.888888888888888,36.333333333333336,2.0,3.6666666666666665,232.55555555555557,101.928943398063,251.3689615273359
10160,5.0,7.0,28.0,9.0,1.0,398.0,15.0,157.0,4.454545454545454,4.247215532811559,44.54545454545455,21.363636363636363,2.8181818181818183,325.27272727272725,91.66913550750608,330.46336086686335
10161,3.0,3.0,29.0,22.0,1.0,332.0,160.36049058256683,603.3206537460227,4.916666666666667,5.7032284768211925,37.583333333333336,19.08333333333333,2.083333333333333,318.9166666666667,43.41666666666666,221.23135964912282
10162,42.0,1.0,5.0,3.0,1.0,4.0,10.0,9.0,41.66666666666666,5.573123620309051,5.666666666666668,3.0,1.3333333333333333,4.333333333333333,64.45349686085561,43.0
10163,47.0,8.0,7.0,0.0,1.0,3.0,31.0,98.0,36.66666666666666,1.0,5.333333333333333,1.3333333333333333,2.0,4.666666666666667,57.45349686085561,51.66666666666666
10164,44.0,14.0,35.0,10.0,2.0,26.0,158.0,3257.0,35.0,6.5,58.0,31.5,2.5,43.0,87.1802452912834,699.5
10165,36.0,3.0,37.0,18.0,4.0,90.0,6.0,1314.0,32.42857142857143,7.571428571428571,107.0,78.28571428571429,1.8571428571428568,97.42857142857143,39.908641511795274,2455.045807678003
10166,3.0,9.0,15.0,0.0,0.0,261.0,20.0,92.0,1.3076923076923077,5.461538461538462,6.846153846153847,0.0,0.07692307692307693,191.3076923076923,120.3050119689921,168.18597102165532
10167,3.0,12.0,15.0,0.0,1.0,209.0,21.0,29.0,2.5454545454545454,4.454545454545454,10.272727272727273,0.0,0.0,180.0,52.15925744168218,172.6946643174587
10168,5.0,9.0,13.0,0.0,0.0,156.0,19.0,60.0,3.25,3.1666666666666665,9.75,0.08333333333333333,0.08333333333333333,134.75,34.53261177299475,103.58001869151416
10169,13.0,19.0,43.0,0.0,0.0,147.0,51.0,31.0,3.6666666666666665,5.559947571743928,13.916666666666664,0.0,0.0,140.25,63.009360203422546,197.1067398370161
10170,8.0,20.0,34.0,0.0,0.0,160.0,40.0,58.0,7.888888888888888,7.666666666666668,25.555555555555557,0.0,0.0,217.66666666666663,3752.9140295173816,96.22222222222223
10171,15.0,4.0,22.0,0.0,0.0,252.0,548.8022121014964,3.0,9.9375,23.875,60.0,0.1875,0.1875,243.375,2724.2394181162144,168.16560006965275
10172,11.0,43.0,67.0,0.0,0.0,228.0,8546.0,500.7763157894737,10.928571428571427,23.285714285714285,63.5,0.21428571428571427,0.21428571428571427,258.85714285714283,2549.451645173763,108.8966165413534
10173,10.0,75.0,83.0,0.0,1.0,238.0,548.8022121014964,500.7763157894737,9.875,14.25,47.1875,0.1875,0.0625,222.1875,2740.035715086595,120.30458033281064
10174,6.0,10.0,22.0,0.0,0.0,151.0,17.0,2.0,7.875,20.668904958677686,42.4375,0.3125,0.125,185.25,673.7180067532619,203.96411980649486
10175,4.0,13.0,5.0,0.0,0.0,135.0,6.0,62.0,6.5625,14.293904958677686,31.9375,0.3125,0.125,161.75,183.9156756710158,154.7705592105263
10176,4.0,24.0,16.0,0.0,0.0,84.0,32.0,7.0,3.5,6.407319952774499,10.0,0.21428571428571427,0.0,125.5,115.33470685362093,156.96804511278197
10177,3.0,13.851239669421489,3.0,0.0,0.0,88.0,548.8022121014964,500.7763157894737,3.2666666666666666,6.666666666666668,9.266666666666667,0.13333333333333333,0.0,120.26666666666668,111.37902207710823,142.38508771929824
10178,3.0,3.0,6.0,0.0,0.0,82.0,548.8022121014964,158.0,2.333333333333333,6.885998759418388,7.6,0.13333333333333333,0.0,113.0,110.37902207710823,207.8582190216647
10179,2.0,4.0,10.0,0.0,0.0,124.0,2.0,500.7763157894737,2.2666666666666666,6.885998759418388,7.933333333333334,0.13333333333333333,0.0,109.93333333333334,146.56583621720802,182.13979796903308
10180,1.0,8.0,8.0,0.0,0.0,152.0,548.8022121014964,2.0,2.0,6.449284385091128,8.285714285714286,0.0,0.0,112.14285714285714,129.07466121036578,226.91952038035498
10181,2.0,14.0,14.0,0.0,0.0,131.0,2.0,19.0,2.642857142857143,6.5513836329233675,12.214285714285715,0.0,0.0,121.21428571428572,126.92820547872346,149.34116541353384
10182,8.0,10.0,21.0,0.0,0.0,124.0,10.0,25.0,3.4444444444444446,8.666666666666666,15.111111111111109,0.0,0.2222222222222222,105.33333333333331,80.567973071889,96.55555555555556
10183,10.0,13.0,19.0,0.0,2.0,78.0,16.0,1.0,4.142857142857143,7.531338694418165,21.285714285714285,0.14285714285714285,0.0,80.14285714285714,82.34602742418673,115.25375939849627
10184,3.0,12.0,6.0,0.0,0.0,71.0,188.3599257884972,6.0,4.5,12.5,17.833333333333332,0.0,0.0,139.33333333333334,64.95340272851068,174.43992842535786
10185,1.0,5.0,4.0,0.0,0.0,68.0,7.0,255.63957055214726,2.1666666666666665,10.286561810154526,14.166666666666664,0.0,0.0,89.0,86.34681782560516,154.83333333333334
10186,3.0,29.0,24.0,0.0,0.0,106.0,7.0,42.0,1.7142857142857142,5.9599101229895926,15.285714285714285,0.0,0.0,91.57142857142857,27.19435579750955,237.66279579316392
10187,12.0,63.0,42.0,0.0,1.0,237.0,42.0,98.0,1.0,2.0,11.0,0.0,0.0,205.5,92.1802452912834,314.16032687301134
10188,2.0,15.0,8.0,0.0,1.0,4.0,7.0,255.63957055214726,6.0,19.0,14.0,0.0,1.0,75.0,20.0,500.7763157894737
10189,4.0,18.0,17.0,0.0,0.0,103.0,2.0,469.0,3.9,8.570247933884298,12.2,0.0,0.0,117.1,204.37974127863563,186.95526315789482
10190,3.0,12.0,9.0,0.0,0.0,136.0,33.670360110803315,177.0,3.0,6.765669347209082,17.0,0.0,0.14285714285714285,99.5,109.37452040392587,85.25996932515338
10191,0.0,2.0,7.0,0.0,0.0,85.0,2.0,18.0,2.0,5.623588301811171,14.75,0.0,0.0,97.0,131.07609008097464,104.99668535818084
10192,5.0,1.0,22.0,0.0,0.0,69.0,5.0,422.0,4.5,3.5,18.5,0.0,0.0,79.25,120.52036793692513,298.5
10193,4.0,3.0,21.0,0.0,0.0,92.0,160.36049058256683,311.0,3.25,2.25,11.5,0.0,0.0,99.75,2.25,387.08016343650564
10194,2.0,3.0,29.0,0.0,0.0,164.0,1.0,222.0,1.0,3.286561810154525,16.166666666666668,0.0,0.0,120.66666666666669,82.51357862461674,297.2735512486742
10195,3.0,4.0,21.0,0.0,0.0,309.0,3.0,12.0,3.8333333333333335,6.9532284768211925,16.0,0.0,0.0,199.16666666666663,60.28683019418894,267.22010895767045
10196,40.0,1.0,2.0,1.0,3.0,4.0,2.0,19.0,31.66666666666667,3.286561810154525,7.333333333333332,4.5,0.8333333333333334,6.0,152.420532211105,276.6666666666667
10197,23.0,1.0,7.0,4.0,1.0,13.0,548.8022121014964,433.0,25.25,4.82132631629358,31.75,13.875,1.625,9.375,112.81539915832876,653.75
10198,18.0,13.851239669421489,13.0,4.0,1.0,14.0,548.8022121014964,47.0,25.142857142857146,5.795801504335519,45.714285714285715,17.0,1.7142857142857142,19.285714285714285,161.37206060042757,1237.142857142857
10199,9.0,13.851239669421489,18.0,1.0,1.0,16.0,548.8022121014964,3468.0,13.333333333333336,6.460135673410808,28.222222222222218,11.222222222222221,1.1111111111111112,31.33333333333333,115.65374264991077,512.0712563880049
10200,4.0,6.0,41.0,0.0,0.0,256.0,4.0,141.0,6.0,5.333333333333333,18.33333333333333,0.0,0.0,174.66666666666663,4.333333333333333,237.0
10201,3.0,7.719370860927152,9.0,0.0,0.0,58.0,160.36049058256683,254.0,2.4,1.4,8.0,0.0,0.0,47.0,49.80617013867403,67.0
10202,4.0,10.0,35.0,0.0,0.0,110.0,3.0,96.0,3.333333333333333,11.333333333333336,23.66666666666667,0.0,0.0,134.0,14.0,284.3333333333333
10203,0.0,8.0,16.0,0.0,0.0,90.0,3.0,6.0,3.4444444444444446,7.079930095658572,15.666666666666664,0.0,0.2222222222222222,130.77777777777777,84.35141140934036,108.0
10204,1.0,3.0,11.0,0.0,0.0,52.0,3.0,6.0,3.0,6.674195837275307,13.142857142857142,0.0,0.42857142857142855,146.42857142857142,48.1029973093048,25.714285714285715
10205,4.0,2.0,0.0,0.0,0.0,36.0,160.36049058256683,1.0,3.2,4.684615384615385,11.2,0.0,0.6,116.4,111.5826646425215,127.19230019493179
10206,1.0,10.0,11.0,0.0,0.0,102.0,160.36049058256683,42.0,2.125,7.625,12.875,0.125,0.125,100.125,47.36203447214528,74.75642076502731
10207,0.0,2.0,13.0,0.0,0.0,105.0,1.0,19.0,1.4444444444444444,7.777777777777778,9.888888888888891,0.1111111111111111,0.1111111111111111,96.44444444444444,28.30013453379705,68.33904068002428
10208,0.0,3.0,4.0,0.0,0.0,75.0,3.0,21.0,1.0,4.0,10.555555555555557,0.0,0.0,94.22222222222223,26.30013453379705,67.67237401335761
10209,0.0,3.0,13.0,0.0,0.0,79.0,160.36049058256683,124.0,1.125,3.9649213576158937,18.25,0.125,0.0,83.25,10.292590027700829,37.375
10210,0.0,7.719370860927152,19.0,0.0,0.0,55.0,1.0,8.0,0.8888888888888888,2.9628726712616986,22.777777777777782,0.1111111111111111,0.0,88.33333333333331,47.229077931860026,148.0
10211,0.0,1.0,26.0,0.0,0.0,57.0,1.0,158.0,0.75,4.173153112785306,22.75,0.125,0.0,86.25,34.58765135052168,149.25
10212,11.0,5.0,34.0,0.0,0.0,198.0,15.0,53.0,3.0,5.573123620309051,11.0,0.0,0.0,111.66666666666669,55.45349686085561,88.66666666666669
10213,6.0,1.0,7.0,0.0,0.0,65.0,160.36049058256683,603.3206537460227,4.4,2.8,7.4,0.0,0.0,86.4,2.2,40.0
10214,3.0,5.0,8.0,0.0,0.0,73.0,3.0,18.0,4.0,3.333333333333333,8.777777777777779,0.0,0.0,70.33333333333333,20.262276731396312,178.23299661505516
10215,17.0,3.0,82.0,62.0,1.0,118.0,2.0,592.0,23.1,7.2,92.3,61.0,2.1,112.4,44.472098116513365,1770.632065374602
10216,2.0,8.0,38.0,14.0,2.0,114.0,1.0,475.0,13.3,6.3,83.1,52.3,1.5,114.3,37.37209811651336,447.9
10217,6.0,7.0,37.0,4.0,2.0,122.0,3.0,680.0,9.111111111111109,5.222222222222221,58.111111111111114,26.555555555555557,1.6666666666666667,125.11111111111113,3790.440779686948,375.88888888888886
10218,14.0,4.0,67.0,19.0,0.0,209.0,8.0,591.0,14.111111111111109,6.983471074380167,53.22222222222222,22.11111111111111,1.8888888888888888,184.44444444444446,82.7958558537848,1305.641812865497
10219,9.0,1.0,26.0,13.0,1.0,160.0,7.0,500.7763157894737,11.538461538461537,6.669421487603307,48.46153846153846,19.153846153846157,0.9230769230769232,180.9230769230769,65.39713097569718,974.6153846153846
10220,6.0,5.0,20.0,2.0,1.0,155.0,4.0,607.0,10.153846153846152,6.515575333757153,43.53846153846154,16.384615384615387,0.5384615384615384,170.46153846153842,89.29874491147667,946.1366396761133
10221,10.0,6.0,98.0,42.0,0.0,182.0,4.0,307.0,6.6,5.428123346651343,37.4,12.133333333333333,0.5333333333333333,140.93333333333334,98.77364433428872,327.40646463569976
10222,2.0,7.0,101.0,55.0,1.0,158.0,3.0,219.0,5.2727272727272725,4.065397350993377,49.63636363636363,15.363636363636365,0.5454545454545454,132.63636363636363,97.44397125901787,398.3018776132748
10223,3.0,8.0,77.0,19.0,2.0,152.0,10.0,328.0,3.4285714285714284,4.0,63.714285714285715,15.571428571428573,1.4285714285714286,147.57142857142858,81.54317315735662,342.7142857142857
10224,2.0,3.0,47.0,23.0,1.0,166.0,5.0,461.0,5.0,4.919820245979186,62.57142857142857,11.285714285714285,1.7142857142857142,153.28571428571428,34.05149865465241,254.7142857142857
10225,5.0,6.0,50.0,20.0,2.0,167.0,4.0,421.0,5.125,2.9298427152317883,47.875,8.375,1.375,130.5,30.67006132282085,163.0
10226,8.0,5.0,68.0,12.0,2.0,146.0,1273.0,84.0,4.777777777777779,2.968818984547461,36.77777777777778,2.0,1.8888888888888888,110.33333333333331,145.5516571983955,146.1467393051136
10227,5.0,2.0,32.0,3.0,0.0,99.0,4.0,500.7763157894737,7.727272727272727,4.429033714629742,29.181818181818183,0.7272727272727273,1.5454545454545454,131.0909090909091,153.6733305731354,166.91790632140874
10228,9.0,4.0,32.0,0.0,2.0,140.0,548.8022121014964,193.0,7.916666666666668,4.643280905077263,30.91666666666667,1.0,1.5,131.58333333333334,95.63370201691606,204.32277377708087
10229,9.0,7.0,41.0,0.0,1.0,155.0,2.0,190.0,7.333333333333332,5.4444444444444455,29.33333333333333,0.5555555555555556,1.5555555555555556,158.44444444444446,186.71184847827652,130.0
10230,1.0,10.0,37.0,3.0,1.0,177.0,15.0,291.0,2.875,7.5,39.5,1.25,2.75,163.875,6.375,170.625
10231,1.0,9.0,48.0,4.0,4.0,135.0,7.0,513.0,1.25,8.554842715231791,30.75,1.5,2.0,148.0,47.2151226456417,330.4551634365057
10232,4.0,11.0,7.0,0.0,0.0,43.0,18.0,500.7763157894737,3.2,5.609328717639976,17.6,0.4,0.3,50.3,80.8554704956952,128.80969695354966
10233,1.0,6.0,20.0,0.0,0.0,37.0,548.8022121014964,500.7763157894737,2.2666666666666666,7.153436775947312,12.666666666666664,0.3333333333333333,0.2,43.86666666666667,139.44147892300504,97.70545453468964
10234,2.0,13.851239669421489,17.0,0.0,0.0,43.0,548.8022121014964,25.0,1.8235294117647056,7.007842305550102,11.529411764705882,0.29411764705882354,0.17647058823529413,38.058823529411775,130.789110495259,88.54759357338926
10235,4.0,25.0,19.0,0.0,0.0,29.0,40.0,3.0,1.4285714285714286,7.874535563773973,9.571428571428571,0.14285714285714285,0.0,32.285714285714285,72.31200512146638,23.818181818181817
10236,9.0,9.0,17.0,0.0,0.0,28.0,12.0,2.0,4.0,4.0,9.0,0.0,0.0,31.0,160.36049058256685,2.0
10237,5.0,12.0,18.0,0.0,0.0,49.0,1565.0,230.0,3.4,10.2,16.6,0.0,0.0,65.0,66.54419623302671,223.61939390709927
10238,5.0,22.0,23.0,0.0,0.0,71.0,8.0,500.7763157894737,4.285714285714286,14.142857142857142,18.571428571428573,0.0,0.0,87.57142857142857,250.1943557975096,64.42857142857143
10239,5.0,21.0,21.0,0.0,0.0,99.0,4.0,1.0,3.8571428571428568,12.571428571428573,17.428571428571427,0.0,0.0,105.71428571428572,50.1029973093048,113.96804511278195
10240,3.0,23.0,22.0,0.0,0.0,252.0,27.0,58.0,2.25,4.25,8.25,0.0,0.0,162.25,83.68024529128341,13.25
10241,2.0,27.0,26.0,0.0,0.0,236.0,33.0,14.0,4.3,8.871937086092716,20.5,0.0,0.4,215.2,26.37012108041734,141.9102732240437
10242,4.0,20.0,37.0,0.0,1.0,178.0,1.0,278.0,3.4,11.571937086092715,19.0,0.0,0.4,199.0,44.2391341275937,136.74233859864594
10243,4.0,26.0,41.0,0.0,1.0,158.0,29.0,3.0,5.0,13.285714285714285,29.57142857142857,0.0,0.5714285714285714,189.14285714285717,30.480070083223833,158.33152196371753
10244,7.0,21.0,35.0,0.0,0.0,127.0,12.0,16.0,6.166666666666668,17.5,26.16666666666667,0.0,0.16666666666666666,148.0,66.66666666666667,35.166666666666664
10245,9.0,12.0,13.0,0.0,0.0,255.0,20.0,12.0,9.75,20.666666666666668,52.75,0.0,0.08333333333333333,242.66666666666663,3578.196509803928,186.4514686067933
10246,12.0,1.0,61.0,0.0,0.0,316.0,548.8022121014964,10.0,12.071428571428573,27.57142857142857,66.0,0.21428571428571427,0.42857142857142855,271.85714285714283,3119.606426402702,197.54640007960307
10247,15.0,1.0,78.0,0.0,0.0,316.0,548.8022121014964,500.7763157894737,10.533333333333333,26.52341597796143,58.86666666666667,0.26666666666666666,0.4,245.26666666666668,2922.723364014693,118.03684210526316
10248,23.0,2.0,92.0,30.0,6.0,115.0,9.0,4343.0,18.33333333333333,3.2397902869757176,94.33333333333331,72.0,0.6666666666666666,47.0,289.84106442221,749.6666666666665
10249,5.0,1.0,60.0,23.0,2.0,133.0,8.0,2982.0,8.25,3.0,77.75,52.625,2.25,166.625,67.38518396846256,1355.0
10250,7.0,3.0,114.0,80.0,4.0,230.0,3.0,2033.0,11.0,3.533333333333333,64.46666666666667,44.26666666666666,1.6,180.6,58.92016352752228,1176.9974640825376
10251,22.0,8.0,135.0,86.0,4.0,220.0,9.0,1527.0,14.636363636363635,6.2727272727272725,62.09090909090909,42.36363636363637,2.0,193.45454545454547,109.82098642667002,605.7564230678203
10252,2.0,2.0,27.0,0.0,1.0,256.0,4.0,224.0,6.833333333333332,13.5,34.5,0.0,0.6666666666666666,214.16666666666663,8.166666666666666,296.3867756243372
10253,6.0,3.0,15.0,0.0,0.0,299.0,1.0,4.0,9.2,18.0,44.8,0.0,0.1,245.4,3440.6358117647133,185.33206537460228
10254,9.0,13.851239669421489,21.0,4.0,1.0,39.0,1.0,1250.0,14.111111111111109,4.507845614483184,37.555555555555564,11.0,1.3333333333333333,48.444444444444436,133.80490827019597,752.8134059717803
10255,22.0,2.0,59.0,24.0,0.0,97.0,6.0,62.0,21.0,5.4112476739094735,48.0,11.375,2.625,68.25,45.79891765949212,1147.7900817182526
10256,22.0,13.851239669421489,43.0,15.0,12.0,163.0,5.0,1495.0,21.5,4.871937086092716,61.9,33.8,5.0,119.2,3388.6885786246166,511.4320653746023
10257,19.0,2.0,34.0,19.0,3.0,124.0,5.0,1315.0,15.823529411764708,6.226543509965969,87.11764705882355,60.0,3.117647058823529,153.2941176470588,5891.869011368625,1244.4894502203542
10258,17.0,3.0,63.0,45.0,4.0,120.0,548.8022121014964,478.0,15.466666666666667,6.4,93.33333333333331,66.8,2.4,171.66666666666666,6630.374032705504,1467.5547102497344
10259,24.0,1.0,112.0,70.0,5.0,198.0,5.0,526.0,16.125,5.981404958677686,71.875,42.875,1.875,221.25,4207.610693179354,981.2220394736843
10260,12.0,13.851239669421489,16.0,1.0,1.0,162.0,548.8022121014964,4.0,11.5,6.0709366391184565,51.58333333333334,21.58333333333333,1.0,185.91666666666663,24.946707548547238,1086.8980263157894
10261,6.0,13.851239669421489,14.0,2.0,0.0,146.0,5.0,256.0,10.153846153846152,5.8347107438016526,44.0,16.384615384615387,0.6153846153846154,171.15384615384616,89.22182183455358,973.1366396761133
10262,7.0,20.0,38.0,0.0,0.0,38.0,6285.0,31.0,1.0,2.0,38.0,0.0,0.0,64.0,1.0,62.0
10263,2.0,7.0,9.0,0.0,0.0,10.0,22.0,1.0,1.8,4.952737752161383,13.4,0.0,0.0,23.4,65.74419623302673,126.86413074920452
10264,1.0,10.763688760806916,8.0,0.0,0.0,23.0,1.0,6.0,1.125,3.8068181818181817,6.5,0.0,0.0,33.875,13.441980271603267,121.17150248328016
10265,1.0,4.0,8.0,0.0,0.0,39.0,5.0,35.0,2.4545454545454546,5.2016576559411245,7.909090909090909,0.0,0.0,43.09090909090909,42.75051761362005,117.63364343424185
10266,3.0,6.0,7.0,0.0,0.0,45.0,188.3599257884972,255.63957055214726,2.2222222222222223,5.198367251686036,6.277777777777778,0.0,0.0,39.055555555555564,105.72538344842224,283.94651678736795
10267,5.0,8.0,8.0,0.0,0.0,46.0,3.0,255.63957055214726,2.1578947368421053,6.3758537400367,5.473684210526316,0.0,0.0,37.8421052631579,118.09354307592972,351.25845197355744
10268,5.0,14.0,23.0,0.0,0.0,234.0,16.0,658.0,8.333333333333334,6.666666666666668,19.666666666666668,0.0,0.0,166.66666666666666,6.666666666666668,306.3333333333333
10269,2.0,3.9464831804281344,2.0,0.0,0.0,14.0,33.670360110803315,255.05136612021855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10270,7.0,3.9464831804281344,2.0,0.0,0.0,15.0,33.670360110803315,2.0,4.0,3.2976554536187566,16.0,0.0,0.0,33.333333333333336,85.23354867003461,208.367577413479
10271,4.0,3.9464831804281344,1.0,0.0,0.0,9.0,33.670360110803315,255.05136612021855,2.6666666666666665,5.20411240726114,5.666666666666668,0.0,0.0,23.0,75.90040360139115,174.0342440801457
10272,4.0,7.719370860927152,5.0,0.0,0.0,75.0,160.36049058256683,113.0,5.5,12.173153112785304,16.5,0.0,0.75,94.25,76.09397898231299,373.70516343650564
10273,0.0,2.0,19.0,0.0,0.0,161.0,2.0,144.0,4.727272727272728,9.77666704409672,21.90909090909091,0.4545454545454545,0.09090909090909093,171.63636363636363,80.31571027487614,264.14920977200416
10274,0.0,2.0,36.0,0.0,0.0,130.0,3.0,105.0,2.272727272727273,4.494431065623119,17.636363636363637,0.18181818181818185,0.3636363636363637,169.63636363636363,97.71669853174515,171.19063359413602
10275,1.0,4.0,6.0,0.0,0.0,143.0,1.0,603.3206537460227,1.8823529411764703,3.395257109466303,14.0,0.05882352941176471,0.1176470588235294,143.64705882352942,148.90330918008806,171.14221313420703
10276,4.0,23.0,47.0,1.0,7.0,103.0,36.0,25.0,4.5,8.554842715231791,26.25,0.375,2.75,102.0,92.63518396846256,269.1202451547585
10277,9.0,28.0,38.0,0.0,2.0,51.0,20.0,3.0,7.0,22.0,43.0,0.0,5.5,66.0,128.0,370.1603268730114
10278,6.0,3.0,2.0,2.0,0.0,6.0,5.0,3.0,4.5,7.719370860927152,4.0,1.0,0.5,19.5,160.36049058256685,302.16032687301134
10279,10.0,1.0,9.0,4.0,1.0,2.0,548.8022121014964,500.7763157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10280,4.0,6.0,11.0,0.0,0.0,95.0,2.0,179.0,2.875,9.25,14.875,0.0,0.0,92.625,131.19039915832874,114.97203947368422
10281,6.0,2.0,3.0,0.0,0.0,13.0,160.36049058256683,39.0,2.6666666666666665,3.6666666666666665,10.666666666666666,1.0,0.0,62.0,4.666666666666667,56.0
10282,4.0,4.0,14.0,2.0,0.0,82.0,6.0,56.0,2.0,3.0,9.0,0.14285714285714285,0.0,71.42857142857143,72.86878167824294,107.14285714285714
10283,2.0,3.0,16.0,0.0,0.0,92.0,13.0,212.0,2.0,4.4,10.3,0.5,0.0,94.2,67.64419623302672,134.2
10284,1.0,3.0,11.0,0.0,0.0,102.0,160.36049058256683,14.0,2.6,5.4,10.6,0.2,0.0,100.2,91.952319326663,168.57763157894738
10285,4.0,3.0,9.0,0.0,0.0,99.0,7.0,13.0,3.555555555555556,8.0,12.111111111111109,0.1111111111111111,0.0,88.8888888888889,118.20929820546631,189.23299661505519
10286,6.0,13.851239669421489,6.0,0.0,1.0,19.0,548.8022121014964,500.7763157894737,6.111111111111112,8.902703282068122,11.444444444444445,7.111111111111112,0.3333333333333333,43.88888888888889,324.5968390100054,587.5780258548211
10287,5.0,13.851239669421489,0.0,0.0,0.0,6.0,548.8022121014964,500.7763157894737,5.333333333333333,8.30791167241348,8.166666666666666,5.25,0.25,20.75,329.1879362449372,397.94160018574064
10288,6.0,1.0,0.0,0.0,0.0,7.0,548.8022121014964,500.7763157894737,5.166666666666667,9.616451617317061,1.5833333333333333,0.25,0.08333333333333333,7.0,419.3216382618532,435.82098615065286
10289,6.0,1.0,5.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,6.25,6.732573990203054,0.0,0.0,0.0,3.5,306.02613615216535,340.9962818575583
10290,5.0,3.0,27.0,2.0,0.0,327.0,1.0,176.0,6.1818181818181825,6.831020096427026,21.545454545454547,7.272727272727272,1.6363636363636365,295.3636363636364,133.57503685164787,294.72456862367875
10291,5.0,15.0,36.0,0.0,0.0,170.0,17.0,68.0,6.833333333333332,19.666666666666668,40.833333333333336,0.0,0.0,200.33333333333331,35.56008176376114,192.33333333333331
10292,2.0,5.0,13.0,0.0,0.0,195.0,2.0,92.0,5.142857142857143,16.0,33.857142857142854,0.0,0.0,176.0,31.337212940366694,135.57142857142858
10293,5.0,11.0,18.0,0.0,0.0,113.0,8.0,102.0,2.6666666666666665,6.666666666666668,14.333333333333336,0.0,0.0,89.0,13.223453370267773,71.66666666666667
10294,2.0,3.0,12.0,0.0,0.0,92.0,548.8022121014964,2.0,3.1666666666666665,3.1198951434878586,13.166666666666664,0.0,0.0,69.5,86.95863864308397,55.5
10295,3.0,3.0,18.0,0.0,0.0,71.0,1.0,12.0,4.625,4.6612476739094735,9.5,0.0,0.0,49.0,173.7843781406417,227.5522029101899
10296,5.0,13.851239669421489,11.0,0.0,0.0,36.0,548.8022121014964,500.7763157894737,4.75,4.644764072847682,8.625,0.375,0.0,49.5,105.80910162795469,166.45516343650567
10297,6.0,3.0,15.0,0.0,0.0,76.0,10.0,25.0,3.2,7.003790670778524,12.4,1.8,0.0,65.4,229.21574976443713,288.817698991845
10298,8.0,7.0,26.0,1.0,0.0,59.0,6.0,70.0,3.0,7.719370860927152,26.0,1.0,0.0,49.0,160.36049058256685,12.0
10299,14.0,19.0,38.0,0.0,0.0,63.0,7.0,13.0,3.25,10.859685430463577,20.5,0.25,0.0,52.25,86.9302452912834,98.5
10300,4.0,19.0,9.0,0.0,0.0,35.0,5.0,500.7763157894737,3.5,14.5,11.5,0.0,0.0,61.0,17.5,11.0
10301,8.0,12.0,8.0,0.0,0.0,33.0,17.0,15.0,1.0,1.5,2.5,0.0,0.0,66.5,17.335180055401658,45.0
10302,13.0,7.0,8.0,0.0,0.0,51.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10303,9.0,1.0,21.0,2.0,0.0,119.0,9.0,124.0,7.529411764705883,4.857094737079332,36.76470588235294,10.588235294117649,0.4117647058823529,127.41176470588236,91.7626562115822,296.0645276197351
10304,6.0,1.0,16.0,1.0,1.0,93.0,13.0,1.0,8.0,5.255043609310618,43.28571428571429,11.642857142857142,0.7142857142857143,113.07142857142857,121.45183186996174,253.8086181247159
10305,4.0,1.0,18.0,1.0,0.0,72.0,548.8022121014964,48.0,9.1875,4.72316315814679,45.875,9.1875,1.5,109.0625,83.24274529128341,256.33254085912637
10306,11.0,13.851239669421489,51.0,0.0,2.0,93.0,4.0,12.0,11.0,4.8029801324503305,35.53846153846154,2.4615384615384617,2.3846153846153846,92.3846153846154,142.6681643663101,195.3076923076923
10307,6.0,7.719370860927152,0.0,0.0,0.0,1.0,160.36049058256683,9.0,7.1,8.496518768483401,1.1,0.0,0.1,1.1,209.64377278091968,487.7527920175302
10308,5.0,1.0,10.0,0.0,0.0,120.0,160.36049058256683,55.0,6.666666666666668,21.416666666666668,29.25,0.0,0.3333333333333333,146.66666666666666,800.849462781453,204.23944044374755
10309,6.0,3.0,4.0,0.0,0.0,129.0,169.0,78.0,6.636363636363638,16.363636363636363,25.272727272727273,0.0,0.3636363636363637,124.72727272727272,836.403814757297,182.55426995777242
10310,5.0,1.0,8.0,0.0,0.0,83.0,33.0,117.0,3.555555555555556,9.302152317880793,17.0,0.0,0.3333333333333333,95.44444444444444,65.41344235168152,149.08625730994154
