index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,crime_total_neighbor
319,3.0,4.0,17.0,0.0,4.0,125.0,5.0,3.0,136.125
320,4.0,7.719370860927152,6.0,0.0,3.0,112.0,160.36049058256683,29.0,142.75
321,5.0,7.719370860927152,31.0,0.0,4.0,102.0,3.0,6.0,105.66666666666669
322,6.0,1.0,33.0,0.0,4.0,120.0,2.0,5.0,95.28571428571428
323,6.0,1.0,21.0,0.0,1.0,145.0,3.0,14.0,81.125
324,4.0,1.0,19.0,0.0,0.0,42.0,7.0,17.0,81.71428571428571
325,7.0,3.0,25.0,0.0,1.0,112.0,160.36049058256683,26.0,94.42857142857143
326,10.0,3.0,17.0,0.0,2.0,135.0,22.0,45.0,120.375
327,10.0,5.0,42.0,0.0,5.0,111.0,5.0,1.0,92.66666666666669
328,41.0,17.0,116.0,89.0,1.0,26.0,5.0,1166.0,66.4
329,47.0,12.0,170.0,158.0,3.0,92.0,160.36049058256683,4413.0,84.57142857142857
330,42.0,10.0,404.0,392.0,2.0,109.0,9.0,6600.0,157.85714285714286
331,37.0,6.0,72.0,56.0,3.0,95.0,11.0,603.3206537460227,168.71428571428572
332,35.0,17.0,156.0,125.0,4.0,167.0,13.0,3991.0,196.5
333,42.0,26.0,181.0,139.0,1.0,215.0,57.0,3440.0,214.25
334,33.0,18.0,148.0,123.0,5.0,201.0,20.0,5192.0,224.375
335,56.0,54.0,280.0,209.0,6.0,436.0,52.0,10971.0,316.75
336,46.0,31.0,608.0,515.0,1.0,368.0,26.0,2164.0,381.66666666666674
337,43.0,31.0,248.0,206.0,0.0,423.0,162.0,174.0,349.42857142857144
338,30.0,34.0,48.0,20.0,0.0,353.0,2.0,995.0,306.4166666666667
339,19.0,84.0,141.0,78.0,3.0,331.0,52.0,7.0,356.0
340,15.0,29.0,73.0,18.0,3.0,267.0,1.0,2989.0,346.66666666666674
341,12.0,18.0,51.0,7.0,0.0,274.0,39.0,1887.0,322.90909090909093
342,17.0,18.0,26.0,6.0,2.0,257.0,24.0,447.0,256.0
343,12.0,9.0,56.0,12.0,2.0,156.0,5.0,720.0,220.28571428571428
344,8.0,6.0,51.0,14.0,0.0,198.0,39.0,1203.0,212.875
345,9.0,6.0,59.0,3.0,0.0,258.0,10.0,747.0,255.5
346,11.0,8.0,43.0,0.0,1.0,270.0,8.0,925.0,267.3333333333333
347,14.0,10.0,48.0,0.0,0.0,192.0,10.0,1.0,292.7857142857143
348,9.0,9.0,54.0,2.0,0.0,304.0,6.0,7059.0,304.14285714285717
349,7.0,19.0,46.0,3.0,6.0,443.0,4.0,333.0,372.5
350,3.0,18.0,33.0,3.0,3.0,308.0,35.0,880.0,409.6111111111112
351,3.0,1.0,43.0,2.0,0.0,303.0,4.0,40.0,419.0
352,6.0,6.0,66.0,56.0,0.0,144.0,160.36049058256683,2067.0,204.3333333333333
353,9.0,3.0,44.0,39.0,0.0,160.0,160.36049058256683,1910.0,193.5
354,10.0,6.0,78.0,70.0,0.0,201.0,2.0,2189.0,134.2
355,20.0,4.0,97.0,86.0,0.0,221.0,2.0,2882.0,259.5
356,9.0,7.719370860927152,37.0,36.0,0.0,240.0,160.36049058256683,603.3206537460227,348.83333333333326
357,2.0,1.0,6.0,0.0,0.0,124.0,2.0,374.0,250.7142857142857
358,1.0,1.0,5.0,0.0,0.0,182.0,160.36049058256683,13.0,244.66666666666663
359,1.0,7.719370860927152,20.0,0.0,0.0,97.0,160.36049058256683,256.0,234.0
360,7.0,7.719370860927152,37.0,2.0,1.0,248.0,8.0,2855.0,304.8125
361,22.0,2.0,36.0,2.0,0.0,463.0,5.0,5362.0,301.5
362,15.0,7.0,42.0,7.0,0.0,675.0,25.0,3243.0,509.5
363,40.0,20.0,98.0,57.0,3.0,762.0,3.0,1914.0,613.3333333333334
364,30.0,30.0,244.0,205.0,2.0,730.0,8.0,3748.0,580.1
365,29.0,16.0,243.0,210.0,2.0,586.0,3.0,147.0,405.33333333333326
366,5.0,7.719370860927152,39.0,0.0,3.0,403.0,1.0,814.0,456.3636363636364
367,5.0,3.0,17.0,0.0,0.0,303.0,160.36049058256683,336.0,337.0
368,6.0,3.0,67.0,0.0,0.0,326.0,3.0,313.0,222.1818181818182
369,10.0,3.0,33.0,1.0,0.0,68.0,2.0,507.0,165.71428571428572
370,13.0,4.0,38.0,2.0,0.0,94.0,2.0,230.0,133.625
371,6.0,3.0,41.0,2.0,0.0,84.0,2.0,223.0,117.375
372,4.0,2.0,38.0,0.0,0.0,80.0,2.0,43.0,99.9090909090909
373,6.0,2.0,27.0,0.0,1.0,63.0,36.0,79.0,85.7
374,5.0,2.0,34.0,0.0,1.0,54.0,1.0,91.0,68.27272727272727
375,1.0,7.719370860927152,63.0,0.0,0.0,51.0,160.36049058256683,262.0,59.46153846153846
376,2.0,7.719370860927152,58.0,0.0,0.0,64.0,160.36049058256683,133.0,63.41666666666666
377,2.0,7.719370860927152,38.0,0.0,0.0,59.0,1.0,11.0,74.75
378,3.0,1.0,2.0,0.0,1.0,43.0,160.36049058256683,603.3206537460227,69.14285714285714
379,0.0,18.0,0.0,0.0,0.0,19.0,1.0,85.0,8.0
380,48.0,45.0,66.0,25.0,3.0,89.0,15.0,1375.0,68.33333333333333
381,42.0,29.0,272.0,253.0,2.0,182.0,34.0,5398.0,218.6
382,46.0,12.0,285.0,241.0,4.0,254.0,41.0,8409.0,401.5
383,61.0,30.0,272.0,199.0,2.0,482.0,46.0,3067.0,458.77777777777777
384,54.0,26.0,199.0,131.0,3.0,424.0,21.0,3734.0,555.1428571428571
385,32.0,9.0,110.0,86.0,1.0,287.0,13.0,603.3206537460227,549.1111111111112
386,43.0,22.0,102.0,62.0,1.0,329.0,2.0,4909.0,571.2222222222222
387,34.0,46.0,216.0,185.0,0.0,326.0,52.0,1731.0,550.8888888888888
388,33.0,26.0,185.0,136.0,1.0,390.0,6.0,1161.0,409.125
389,22.0,17.0,44.0,23.0,1.0,346.0,160.36049058256683,603.3206537460227,399.75
390,13.0,21.0,27.0,3.0,6.0,322.0,38.0,603.3206537460227,402.75
391,22.0,25.0,56.0,21.0,4.0,289.0,1.0,6599.0,383.0
392,29.0,22.0,432.0,381.0,1.0,318.0,145.0,6808.0,379.0
393,39.0,19.0,515.0,470.0,4.0,454.0,41.0,3068.0,429.5
394,32.0,21.0,437.0,390.0,1.0,462.0,26.0,1260.0,425.33333333333326
395,28.0,20.0,73.0,19.0,1.0,357.0,19.0,1613.0,354.90909090909093
396,28.0,8.0,61.0,4.0,2.0,293.0,17.0,793.0,283.0
397,10.0,20.0,28.0,0.0,1.0,172.0,39.0,603.3206537460227,277.5833333333333
398,10.0,23.0,26.0,0.0,1.0,210.0,160.36049058256683,948.0,246.0833333333333
399,6.0,14.0,22.0,0.0,0.0,214.0,13.0,10.0,287.2
400,5.0,11.0,44.0,16.0,1.0,293.0,160.36049058256683,1504.0,330.75
401,5.0,12.0,44.0,15.0,2.0,352.0,19.0,246.0,439.875
402,5.0,11.0,150.0,118.0,1.0,416.0,160.36049058256683,6223.0,564.5555555555555
403,63.0,48.0,567.0,445.0,2.0,729.0,219.0,1121.0,622.2222222222222
404,28.0,35.0,132.0,36.0,1.0,515.0,23.0,76.0,569.2
405,24.0,4.0,61.0,14.0,1.0,566.0,3.0,1936.0,414.625
406,19.0,8.0,71.0,62.0,0.0,323.0,21.0,4606.0,265.0
407,5.0,10.0,49.0,0.0,0.0,777.0,1.0,564.0,517.25
408,38.0,2.0,125.0,85.0,0.0,266.0,2.0,622.0,205.78571428571428
409,44.0,7.0,46.0,2.0,1.0,215.0,3.0,363.0,173.06666666666663
410,10.0,5.0,35.0,0.0,1.0,186.0,2.0,203.0,145.26666666666668
411,1.0,3.0,39.0,0.0,0.0,157.0,1.0,231.0,124.53846153846152
412,0.0,3.0,25.0,0.0,0.0,125.0,1.0,167.0,116.22222222222223
413,1.0,1.0,52.0,0.0,1.0,59.0,1.0,62.0,71.42857142857143
414,2.0,1.0,31.0,0.0,1.0,58.0,160.36049058256683,603.3206537460227,67.07692307692308
415,3.0,7.719370860927152,24.0,0.0,0.0,48.0,160.36049058256683,81.0,66.92857142857143
416,1.0,7.719370860927152,37.0,0.0,0.0,89.0,160.36049058256683,46.0,70.13333333333334
417,4.0,3.0,36.0,0.0,0.0,77.0,23.0,96.0,78.30769230769229
418,6.0,1.0,30.0,1.0,0.0,104.0,1.0,250.0,85.25
419,4.0,1.0,40.0,1.0,0.0,124.0,1.0,267.0,132.625
420,6.0,9.0,52.0,0.0,1.0,158.0,3.0,632.0,157.375
421,3.0,5.0,32.0,0.0,1.0,157.0,6.0,305.0,156.0
422,4.0,8.0,17.0,0.0,1.0,118.0,4.0,209.0,110.55555555555556
423,4.0,3.0,19.0,0.0,1.0,70.0,2.0,13.0,56.0
424,8.0,2.0,24.0,0.0,0.0,31.0,160.36049058256683,4.0,40.846153846153854
425,10.0,3.0,6.0,0.0,0.0,21.0,160.36049058256683,29.0,34.4
426,11.0,3.0,16.0,0.0,0.0,19.0,1.0,6.0,25.66666666666667
427,9.0,3.0,20.0,0.0,1.0,25.0,10.0,72.0,34.111111111111114
428,4.0,7.0,39.0,0.0,1.0,31.0,1.0,37.0,43.0
429,1.0,6.0,24.0,0.0,0.0,44.0,160.36049058256683,603.3206537460227,54.36363636363637
430,2.0,7.719370860927152,22.0,0.0,0.0,47.0,160.36049058256683,34.0,69.54545454545455
431,3.0,7.719370860927152,20.0,0.0,0.0,78.0,160.36049058256683,603.3206537460227,80.75
432,3.0,7.719370860927152,34.0,0.0,0.0,79.0,160.36049058256683,21.0,98.0909090909091
433,4.0,7.719370860927152,23.0,0.0,0.0,67.0,2.0,7.0,110.72727272727272
434,3.0,7.719370860927152,24.0,0.0,0.0,74.0,160.36049058256683,19.0,112.75
435,3.0,7.719370860927152,13.0,0.0,0.0,76.0,1.0,7.0,125.0909090909091
436,3.0,2.0,33.0,0.0,0.0,52.0,160.36049058256683,17.0,119.72727272727272
437,5.0,7.719370860927152,24.0,0.0,0.0,127.0,160.36049058256683,17.0,109.0
438,7.0,1.0,29.0,0.0,1.0,54.0,160.36049058256683,2.0,59.35714285714285
439,4.0,1.0,27.0,0.0,1.0,31.0,160.36049058256683,34.0,57.30769230769231
440,8.0,1.0,26.0,0.0,0.0,42.0,2.0,27.0,60.57142857142857
441,9.0,7.719370860927152,16.0,0.0,0.0,60.0,16.0,1.0,72.16666666666667
442,3.0,7.719370860927152,10.0,0.0,0.0,43.0,1.0,27.0,63.3
443,4.0,7.719370860927152,17.0,0.0,0.0,45.0,160.36049058256683,1.0,50.75
444,6.0,7.719370860927152,15.0,1.0,0.0,53.0,160.36049058256683,27.0,42.81818181818182
445,4.0,7.719370860927152,23.0,0.0,0.0,31.0,160.36049058256683,12.0,40.16666666666666
446,4.0,7.719370860927152,10.0,1.0,0.0,23.0,1.0,8.0,48.42857142857143
447,4.0,7.719370860927152,13.0,1.0,1.0,25.0,160.36049058256683,55.0,51.4
448,3.0,1.0,33.0,0.0,2.0,50.0,160.36049058256683,155.0,68.28571428571429
449,4.0,2.0,31.0,0.0,2.0,55.0,160.36049058256683,46.0,77.22222222222223
450,7.0,3.0,32.0,0.0,0.0,92.0,1.0,75.0,151.7
451,10.0,3.0,85.0,0.0,1.0,80.0,8.0,53.0,126.0
452,10.0,3.0,86.0,0.0,2.0,71.0,160.36049058256683,192.0,74.3
453,4.0,5.0,65.0,0.0,1.0,62.0,3.0,271.0,71.0
454,5.0,3.0,48.0,1.0,1.0,59.0,1.0,85.0,68.71428571428571
455,2.0,1.0,32.0,1.0,0.0,51.0,4.0,48.0,65.42857142857143
456,5.0,1.0,19.0,0.0,0.0,55.0,5.0,39.0,59.75
457,6.0,7.719370860927152,74.0,44.0,0.0,50.0,160.36049058256683,13.0,48.92857142857143
458,8.0,7.719370860927152,4.0,0.0,0.0,52.0,160.36049058256683,23.0,46.0
459,7.0,7.719370860927152,7.0,1.0,1.0,59.0,160.36049058256683,118.0,57.21052631578947
460,4.0,7.719370860927152,25.0,1.0,0.0,70.0,1.0,2.0,61.411764705882355
461,1.0,1.0,39.0,0.0,0.0,61.0,160.36049058256683,167.0,72.18181818181819
462,1.0,3.0,63.0,0.0,0.0,71.0,160.36049058256683,143.0,72.8
463,1.0,6.0,35.0,0.0,0.0,76.0,4.0,169.0,74.6
464,1.0,2.0,52.0,0.0,0.0,57.0,160.36049058256683,160.0,75.44444444444444
465,1.0,2.0,25.0,4.0,0.0,71.0,6.0,233.0,88.85714285714286
466,2.0,5.0,32.0,11.0,0.0,104.0,160.36049058256683,434.0,122.57142857142857
467,9.0,7.0,30.0,7.0,0.0,139.0,1.0,693.0,157.42857142857142
468,10.0,10.0,22.0,1.0,0.0,150.0,3.0,166.0,156.57142857142858
469,5.0,2.0,14.0,4.0,0.0,105.0,3.0,9.0,102.27272727272728
470,6.0,1.0,41.0,25.0,0.0,84.0,160.36049058256683,25.0,79.3125
471,8.0,3.0,39.0,21.0,0.0,64.0,1.0,3.0,63.83333333333334
472,7.0,1.0,2.0,0.0,0.0,37.0,160.36049058256683,603.3206537460227,55.75
473,5.0,7.719370860927152,18.0,1.0,0.0,35.0,2.0,24.0,43.07692307692307
474,2.0,1.0,29.0,1.0,0.0,31.0,160.36049058256683,34.0,33.42857142857143
475,4.0,1.0,24.0,0.0,1.0,42.0,160.36049058256683,2.0,44.75
476,1.0,2.0,23.0,0.0,1.0,44.0,160.36049058256683,14.0,46.153846153846146
477,1.0,2.0,18.0,0.0,0.0,52.0,3.0,1.0,48.85714285714285
478,1.0,1.0,15.0,0.0,0.0,53.0,160.36049058256683,29.0,54.92857142857143
479,1.0,2.0,19.0,0.0,0.0,54.0,160.36049058256683,1.0,69.25
480,2.0,1.0,31.0,0.0,0.0,70.0,160.36049058256683,20.0,81.92307692307692
481,6.0,1.0,27.0,0.0,0.0,91.0,6.0,8.0,97.92307692307692
482,5.0,1.0,28.0,0.0,1.0,101.0,160.36049058256683,22.0,116.91666666666669
483,3.0,7.719370860927152,11.0,0.0,1.0,103.0,2.0,3.0,125.33333333333331
484,3.0,7.719370860927152,16.0,0.0,0.0,90.0,160.36049058256683,36.0,121.76923076923076
485,3.0,2.0,17.0,0.0,1.0,81.0,1.0,5.0,108.46153846153848
486,4.0,1.0,12.0,0.0,1.0,70.0,160.36049058256683,10.0,95.15384615384615
487,3.0,7.719370860927152,21.0,0.0,0.0,76.0,160.36049058256683,11.0,59.18181818181818
488,3.0,7.719370860927152,24.0,0.0,0.0,48.0,160.36049058256683,6.0,48.2
489,4.0,7.719370860927152,23.0,0.0,2.0,47.0,160.36049058256683,33.0,46.16666666666666
490,3.0,1.0,24.0,0.0,0.0,25.0,6.0,603.3206537460227,32.166666666666664
491,3.0,7.719370860927152,31.0,0.0,0.0,29.0,160.36049058256683,30.0,21.7
492,0.0,1.0,68.0,0.0,0.0,73.0,33.670360110803315,60.0,68.21428571428571
493,0.0,3.9464831804281344,17.0,0.0,0.0,30.0,33.670360110803315,31.0,41.41666666666666
494,2.0,3.9464831804281344,13.0,0.0,0.0,62.0,33.670360110803315,3.0,63.153846153846146
495,4.0,3.9464831804281344,39.0,0.0,0.0,76.0,33.670360110803315,20.0,73.58333333333333
496,3.0,3.9464831804281344,12.0,0.0,0.0,56.0,33.670360110803315,255.05136612021855,48.28571428571429
497,54.0,13.0,502.0,268.0,0.0,427.0,16.0,19129.0,335.85714285714283
498,40.0,10.0,125.0,58.0,1.0,405.0,3.0,3399.0,426.57142857142856
499,55.0,27.0,104.0,75.0,1.0,830.0,1.0,8252.0,607.25
500,29.0,28.0,973.0,943.0,5.0,793.0,32.0,1907.0,619.5
501,19.0,4.0,41.0,14.0,1.0,488.0,16.0,3493.0,372.0
502,11.0,4.0,62.0,0.0,1.0,458.0,1.0,796.0,324.75
503,6.0,4.0,48.0,0.0,2.0,353.0,3.0,107.0,284.8
504,38.0,10.0,44.0,1.0,0.0,325.0,7.0,1809.0,356.42857142857144
505,44.0,6.0,55.0,20.0,2.0,454.0,60.0,768.0,342.72727272727275
506,45.0,5.0,147.0,101.0,2.0,439.0,8.0,968.0,348.45454545454544
507,19.0,5.0,95.0,50.0,2.0,436.0,10.0,379.0,354.8571428571428
508,3.0,7.719370860927152,39.0,0.0,1.0,231.0,6.0,35.0,225.66666666666663
509,32.0,38.0,53.0,22.0,3.0,4.0,9.0,5993.0,6.5
510,67.0,47.0,201.0,131.0,7.0,81.0,12.0,11644.0,0.0
511,53.0,24.0,186.0,142.0,4.0,178.0,8.0,4906.0,333.25
512,52.0,27.0,274.0,194.0,2.0,889.0,7.0,6392.0,581.25
513,69.0,17.0,528.0,482.0,1.0,875.0,24.0,3872.0,748.0
514,72.0,37.0,986.0,935.0,0.0,775.0,50.0,3104.0,564.5
515,41.0,36.0,511.0,486.0,1.0,289.0,12.0,2064.0,275.8666666666667
516,43.0,13.0,76.0,56.0,2.0,241.0,160.36049058256683,603.3206537460227,245.46666666666667
517,37.0,28.0,262.0,242.0,2.0,284.0,5.0,1211.0,248.9230769230769
518,45.0,32.0,188.0,165.0,2.0,351.0,32.0,1014.0,303.0
519,37.0,14.0,123.0,81.0,3.0,275.0,34.0,603.3206537460227,317.1875
520,47.0,17.0,82.0,14.0,4.0,322.0,7.0,2000.0,301.72727272727275
521,46.0,6.0,64.0,13.0,0.0,332.0,19.0,1524.0,291.1666666666667
522,35.0,6.0,48.0,4.0,1.0,285.0,289.0,668.0,253.42857142857144
523,20.0,6.0,52.0,0.0,1.0,197.0,16.0,786.0,215.0625
524,20.0,3.0,46.0,0.0,0.0,178.0,5.0,26.0,195.61111111111111
525,28.0,2.0,43.0,0.0,0.0,202.0,160.36049058256683,327.0,195.5263157894737
526,22.0,2.0,24.0,1.0,1.0,199.0,2.0,33.0,217.0
527,17.0,8.0,27.0,0.0,1.0,516.0,5.0,5863.0,356.66666666666674
528,23.0,19.0,89.0,55.0,2.0,708.0,37.0,2389.0,603.0
529,22.0,18.0,54.0,26.0,0.0,660.0,7.0,2160.0,599.5
530,14.0,2.0,30.0,2.0,2.0,554.0,39.0,1290.0,444.8181818181818
531,14.0,3.0,33.0,0.0,1.0,466.0,3.0,426.0,335.4
532,5.0,8.0,19.0,0.0,1.0,333.0,160.36049058256683,1229.0,276.0
533,5.0,7.719370860927152,25.0,4.0,0.0,244.0,160.36049058256683,221.0,165.26666666666668
534,3.0,7.719370860927152,12.0,2.0,0.0,230.0,160.36049058256683,603.3206537460227,182.5555555555556
535,16.0,7.719370860927152,2.0,2.0,0.0,16.0,160.36049058256683,603.3206537460227,64.8
536,14.0,7.719370860927152,2.0,2.0,0.0,39.0,160.36049058256683,5.0,55.83333333333334
537,4.0,7.719370860927152,13.0,0.0,0.0,54.0,1.0,6.0,67.6
538,3.0,7.719370860927152,11.0,0.0,1.0,55.0,160.36049058256683,15.0,74.0
539,0.0,4.0,49.0,0.0,0.0,113.0,5.0,248.0,95.375
540,0.0,3.0,39.0,0.0,0.0,109.0,1.0,211.0,101.875
541,0.0,4.0,25.0,0.0,0.0,110.0,1.0,3.0,107.2
542,0.0,2.0,44.0,0.0,0.0,94.0,160.36049058256683,101.0,106.5
543,0.0,2.0,52.0,1.0,0.0,88.0,3.0,194.0,83.75
544,1.0,1.0,30.0,0.0,1.0,87.0,160.36049058256683,49.0,84.36363636363636
545,5.0,7.719370860927152,34.0,0.0,1.0,77.0,4.0,20.0,85.46153846153847
546,4.0,7.719370860927152,42.0,0.0,0.0,62.0,160.36049058256683,1.0,86.54545454545455
547,2.0,1.0,34.0,0.0,0.0,80.0,160.36049058256683,300.0,112.0
548,4.0,8.0,38.0,1.0,0.0,165.0,1.0,472.0,147.8
549,11.0,10.0,24.0,1.0,0.0,161.0,3.0,355.0,196.5555555555556
550,9.0,8.0,35.0,2.0,0.0,154.0,16.0,321.0,179.85714285714286
551,8.0,6.0,45.0,2.0,0.0,132.0,160.36049058256683,206.0,137.71428571428572
552,7.0,2.0,18.0,0.0,0.0,42.0,3.0,7.0,90.5
553,9.0,4.0,20.0,0.0,0.0,46.0,10.0,113.0,104.66666666666669
554,11.0,10.0,33.0,0.0,0.0,34.0,5.0,286.0,251.0
555,6.0,2.0,14.0,0.0,0.0,28.0,1.0,23.0,123.5
556,3.0,1.0,14.0,0.0,0.0,48.0,160.36049058256683,603.3206537460227,85.14285714285714
557,2.0,2.0,12.0,0.0,0.0,61.0,160.36049058256683,13.0,107.42857142857143
558,3.0,1.0,12.0,0.0,0.0,197.0,160.36049058256683,93.0,166.0
559,3.0,2.0,16.0,0.0,0.0,126.0,160.36049058256683,21.0,185.5555555555556
560,3.0,7.719370860927152,15.0,1.0,0.0,148.0,160.36049058256683,70.0,201.66666666666663
561,3.0,7.719370860927152,15.0,1.0,0.0,138.0,2.0,5.0,213.64285714285717
562,6.0,7.719370860927152,20.0,0.0,0.0,269.0,160.36049058256683,2.0,233.75
563,6.0,3.0,41.0,0.0,0.0,98.0,160.36049058256683,328.0,79.0
564,7.0,1.0,34.0,0.0,0.0,98.0,160.36049058256683,74.0,74.66666666666667
565,4.0,7.719370860927152,18.0,0.0,0.0,77.0,160.36049058256683,104.0,63.58333333333334
566,3.0,7.719370860927152,23.0,0.0,0.0,41.0,160.36049058256683,7.0,56.615384615384606
567,3.0,1.0,9.0,0.0,0.0,45.0,160.36049058256683,12.0,54.08333333333334
568,4.0,7.719370860927152,39.0,0.0,0.0,138.0,160.36049058256683,263.0,106.66666666666669
569,3.0,7.719370860927152,29.0,0.0,0.0,153.0,160.36049058256683,84.0,84.81818181818181
570,4.0,3.9464831804281344,16.0,0.0,0.0,233.0,33.670360110803315,13.0,396.4285714285714
571,49.0,20.0,21.0,10.0,3.0,40.0,3.0,1368.0,108.0
572,64.0,12.0,62.0,20.0,2.0,342.0,41.0,485.0,309.0
573,75.0,22.0,90.0,51.0,0.0,663.0,7.0,5044.0,626.3333333333334
574,43.0,9.0,231.0,206.0,1.0,690.0,10.0,5266.0,729.4444444444445
575,17.0,9.0,154.0,136.0,2.0,716.0,5.0,28.0,567.2222222222222
576,24.0,11.0,83.0,60.0,0.0,295.0,11.0,4075.0,432.77777777777777
577,27.0,13.0,473.0,440.0,3.0,305.0,11.0,5941.0,282.0
578,20.0,22.0,698.0,667.0,2.0,405.0,25.0,603.3206537460227,334.61538461538464
579,28.0,15.0,61.0,30.0,2.0,325.0,160.36049058256683,3491.0,355.2
580,41.0,8.0,81.0,16.0,1.0,447.0,4.0,3308.0,347.53846153846155
581,17.0,6.0,57.0,3.0,0.0,441.0,3.0,1597.0,387.8
582,14.0,9.0,58.0,2.0,2.0,345.0,3.0,1364.0,337.3333333333333
583,12.0,5.0,44.0,0.0,2.0,273.0,160.36049058256683,1566.0,294.23076923076917
584,10.0,3.0,53.0,0.0,0.0,246.0,1.0,352.0,211.27272727272728
585,6.0,1.0,32.0,2.0,0.0,152.0,160.36049058256683,828.0,193.88888888888889
586,8.0,4.0,42.0,3.0,1.0,195.0,160.36049058256683,569.0,229.5
587,6.0,7.719370860927152,32.0,2.0,0.0,217.0,3.0,69.0,318.6666666666667
588,3.0,1.0,20.0,1.0,0.0,278.0,160.36049058256683,328.0,394.8181818181818
589,24.0,11.0,32.0,2.0,0.0,621.0,1.0,2580.0,552.8333333333334
590,13.0,1.0,30.0,0.0,0.0,421.0,3.0,1642.0,421.0
591,9.0,3.0,17.0,2.0,1.0,335.0,34.0,111.0,271.3333333333333
592,6.0,3.0,74.0,0.0,0.0,364.0,5.0,1417.0,291.8
593,4.0,2.0,64.0,0.0,0.0,212.0,160.36049058256683,196.0,256.14285714285717
594,8.0,2.0,14.0,0.0,0.0,174.0,9.0,278.0,166.6
595,6.0,5.0,23.0,0.0,0.0,115.0,2.0,603.3206537460227,235.0
596,6.0,4.0,57.0,0.0,1.0,173.0,160.36049058256683,55.0,240.77777777777771
597,68.0,23.0,194.0,135.0,5.0,374.0,10.0,17310.0,276.57142857142856
598,64.0,22.0,177.0,136.0,1.0,506.0,29.0,1456.0,604.375
599,45.0,19.0,113.0,86.0,1.0,544.0,9.0,5864.0,722.4444444444445
600,58.0,44.0,187.0,139.0,3.0,626.0,36.0,5846.0,511.22222222222223
601,32.0,10.0,47.0,24.0,0.0,220.0,13.0,603.3206537460227,254.13333333333333
602,44.0,15.0,292.0,251.0,2.0,225.0,14.0,1540.0,249.6
603,45.0,19.0,166.0,89.0,3.0,241.0,14.0,2343.0,317.29411764705884
604,24.0,12.0,103.0,55.0,3.0,309.0,160.36049058256683,4016.0,336.375
605,24.0,12.0,28.0,9.0,4.0,270.0,160.36049058256683,603.3206537460227,337.8235294117647
606,55.0,8.0,72.0,9.0,3.0,366.0,2.0,296.0,330.3333333333333
607,61.0,18.0,97.0,2.0,3.0,371.0,18.0,1678.0,323.5
608,29.0,10.0,40.0,2.0,2.0,315.0,5.0,951.0,274.7142857142857
609,22.0,4.0,45.0,0.0,1.0,277.0,5.0,598.0,249.15384615384616
610,25.0,15.0,48.0,1.0,1.0,239.0,10.0,87.0,203.7647058823529
611,23.0,10.0,47.0,1.0,1.0,157.0,16.0,2275.0,198.375
612,17.0,11.0,40.0,1.0,2.0,207.0,14.0,705.0,165.58333333333334
613,7.0,6.0,31.0,2.0,1.0,151.0,5.0,72.0,194.3636363636364
614,6.0,5.0,13.0,3.0,1.0,207.0,12.0,622.0,244.4615384615384
615,8.0,7.0,21.0,5.0,1.0,231.0,11.0,54.0,283.4166666666667
616,4.0,8.0,57.0,4.0,3.0,380.0,160.36049058256683,3097.0,328.54545454545456
617,30.0,13.0,147.0,38.0,4.0,578.0,11.0,1940.0,504.0
618,35.0,13.0,51.0,5.0,2.0,546.0,82.0,1021.0,576.4444444444445
619,13.0,9.0,80.0,0.0,2.0,458.0,2.0,1537.0,437.77777777777777
620,18.0,18.0,69.0,14.0,5.0,390.0,5.0,633.0,315.8
621,15.0,18.0,54.0,14.0,3.0,308.0,11.0,978.0,263.0
622,11.0,8.0,56.0,0.0,3.0,279.0,5.0,284.0,232.0
623,10.0,8.0,57.0,0.0,4.0,200.0,11.0,390.0,246.57142857142856
624,9.0,18.0,52.0,0.0,5.0,245.0,3.0,522.0,250.875
625,11.0,14.0,33.0,0.0,3.0,183.0,3.0,664.0,250.7
626,19.0,17.0,76.0,0.0,0.0,219.0,11.0,564.0,249.3
627,24.0,20.0,48.0,0.0,3.0,282.0,3.0,723.0,277.375
628,26.0,13.0,60.0,0.0,5.0,316.0,15.0,984.0,313.7142857142857
629,7.0,5.0,32.0,1.0,1.0,91.0,160.36049058256683,36.0,93.22222222222223
630,7.0,4.0,30.0,0.0,3.0,92.0,5.0,8.0,75.58333333333333
631,4.0,5.0,49.0,0.0,2.0,61.0,5.0,603.3206537460227,80.76923076923076
632,3.0,5.0,34.0,0.0,1.0,65.0,160.36049058256683,603.3206537460227,80.46153846153847
633,7.0,8.0,36.0,0.0,0.0,82.0,160.36049058256683,19.0,76.0
634,7.0,11.0,52.0,0.0,1.0,46.0,5.0,71.0,72.0
635,5.0,4.0,45.0,0.0,0.0,55.0,1.0,34.0,71.75
636,2.0,3.0,36.0,1.0,0.0,51.0,125.0,66.0,99.0
637,3.0,7.0,24.0,1.0,0.0,54.0,1.0,125.0,122.5
638,3.0,6.0,40.0,0.0,0.0,58.0,1.0,138.0,140.0
639,5.0,4.0,49.0,0.0,0.0,106.0,3.0,176.0,138.5
640,5.0,6.0,90.0,0.0,0.0,142.0,7.0,155.0,150.28571428571428
641,5.0,11.0,93.0,0.0,0.0,140.0,4.0,346.0,155.0
642,10.0,13.0,64.0,0.0,0.0,166.0,9.0,68.0,219.6
643,10.0,13.0,51.0,0.0,1.0,137.0,28.0,176.0,357.5
