,column,db_nb,I,EI,p_norm,p_rand,p_sim,p_z_sim
783,v0ur_Biker,300,0.278945077306037,-7.395902669920864e-05,0.0,0.0,0.002,0.0
784,v0ur_Biker,400,0.24826979293581325,-7.395902669920864e-05,0.0,0.0,0.002,0.0
785,v0ur_Car Driver,100,0.31155355822898173,-7.395902669920864e-05,0.0,0.0,0.002,0.0
786,v0ur_Car Driver,150,0.301347571317601,-7.395902669920864e-05,0.0,0.0,0.002,0.0
787,v0ur_Car Driver,200,0.2528038982456235,-7.395902669920864e-05,0.0,0.0,0.002,0.0
788,v0ur_Car Driver,300,0.19241780006035808,-7.395902669920864e-05,0.0,0.0,0.002,0.0
789,v0ur_Car Driver,400,0.15636645707552285,-7.395902669920864e-05,0.0,0.0,0.002,0.0
790,v0ur_Pedestrian,100,0.528708245038496,-7.395902669920864e-05,0.0,0.0,0.002,0.0
791,v0ur_Pedestrian,150,0.48379988757026726,-7.395902669920864e-05,0.0,0.0,0.002,0.0
792,v0ur_Pedestrian,200,0.43076915088511736,-7.395902669920864e-05,0.0,0.0,0.002,0.0
793,v0ur_Pedestrian,300,0.3580637648015785,-7.395902669920864e-05,0.0,0.0,0.002,0.0
794,v0ur_Pedestrian,400,0.31595117225047853,-7.395902669920864e-05,0.0,0.0,0.002,0.0
795,v0rq_Accessibility Issue,100,0.3281073880563222,-7.395902669920864e-05,0.0,0.0,0.002,0.0
796,v0rq_Accessibility Issue,150,0.2959358786866925,-7.395902669920864e-05,0.0,0.0,0.002,0.0
797,v0rq_Accessibility Issue,200,0.25256952485302997,-7.395902669920864e-05,0.0,0.0,0.002,0.0
798,v0rq_Accessibility Issue,300,0.19638426501316528,-7.395902669920864e-05,0.0,0.0,0.002,0.0
799,v0rq_Accessibility Issue,400,0.1643581638966749,-7.395902669920864e-05,0.0,0.0,0.002,0.0
800,v0rq_Blocking the bikebox,100,0.2564352514032012,-7.395902669920864e-05,0.0,0.0,0.002,0.0
801,v0rq_Blocking the bikebox,150,0.2852354813395542,-7.395902669920864e-05,0.0,0.0,0.002,0.0
802,v0rq_Blocking the bikebox,200,0.21806490782728147,-7.395902669920864e-05,0.0,0.0,0.002,0.0
803,v0rq_Blocking the bikebox,300,0.1711818912904512,-7.395902669920864e-05,0.0,0.0,0.002,0.0
804,v0rq_Blocking the bikebox,400,0.14342462097115166,-7.395902669920864e-05,0.0,0.0,0.002,0.0
805,v0rq_Blocking the crosswalk,100,0.36663223473694756,-7.395902669920864e-05,0.0,0.0,0.002,0.0
806,v0rq_Blocking the crosswalk,150,0.3230278751512798,-7.395902669920864e-05,0.0,0.0,0.002,0.0
807,v0rq_Blocking the crosswalk,200,0.2664432593159756,-7.395902669920864e-05,0.0,0.0,0.002,0.0
808,v0rq_Blocking the crosswalk,300,0.19909247566421795,-7.395902669920864e-05,0.0,0.0,0.002,0.0
809,v0rq_Blocking the crosswalk,400,0.16644085514046864,-7.395902669920864e-05,0.0,0.0,0.002,0.0
810,v0rq_Cyclist behavior,100,0.4094742623032336,-7.395902669920864e-05,0.0,0.0,0.002,0.0
811,v0rq_Cyclist behavior,150,0.3620758275919721,-7.395902669920864e-05,0.0,0.0,0.002,0.0
812,v0rq_Cyclist behavior,200,0.3033448355204593,-7.395902669920864e-05,0.0,0.0,0.002,0.0
813,v0rq_Cyclist behavior,300,0.2261318652985748,-7.395902669920864e-05,0.0,0.0,0.002,0.0
814,v0rq_Cyclist behavior,400,0.17799491995665928,-7.395902669920864e-05,0.0,0.0,0.002,0.0
815,v0rq_Double parking,100,0.12977874810446738,-7.395902669920864e-05,0.0,0.0,0.002,0.0
816,v0rq_Double parking,150,0.16554642926930982,-7.395902669920864e-05,0.0,0.0,0.002,0.0
817,v0rq_Double parking,200,0.144438969683195,-7.395902669920864e-05,0.0,0.0,0.002,0.0
818,v0rq_Double parking,300,0.10167374947132059,-7.395902669920864e-05,0.0,0.0,0.002,0.0
819,v0rq_Double parking,400,0.07759121700099084,-7.395902669920864e-05,0.0,0.0,0.002,0.0
820,v0rq_Failure to stop for pedestrians,100,0.4856079722792234,-7.395902669920864e-05,0.0,0.0,0.002,0.0
821,v0rq_Failure to stop for pedestrians,150,0.4079978207407369,-7.395902669920864e-05,0.0,0.0,0.002,0.0
822,v0rq_Failure to stop for pedestrians,200,0.336224279534282,-7.395902669920864e-05,0.0,0.0,0.002,0.0
823,v0rq_Failure to stop for pedestrians,300,0.2553152385243756,-7.395902669920864e-05,0.0,0.0,0.002,0.0
824,v0rq_Failure to stop for pedestrians,400,0.21370899586503828,-7.395902669920864e-05,0.0,0.0,0.002,0.0
825,v0rq_Jaywalking,100,0.3179551012173878,-7.395902669920864e-05,0.0,0.0,0.002,0.0
826,v0rq_Jaywalking,150,0.3104703004805807,-7.395902669920864e-05,0.0,0.0,0.002,0.0
827,v0rq_Jaywalking,200,0.2583375486142592,-7.395902669920864e-05,0.0,0.0,0.002,0.0
828,v0rq_Jaywalking,300,0.18789941926545678,-7.395902669920864e-05,0.0,0.0,0.002,0.0
829,v0rq_Jaywalking,400,0.15667551357445228,-7.395902669920864e-05,0.0,0.0,0.002,0.0
830,v0rq_Long distance to cross,100,0.32891456612338216,-7.395902669920864e-05,0.0,0.0,0.002,0.0
831,v0rq_Long distance to cross,150,0.27156379656190915,-7.395902669920864e-05,0.0,0.0,0.002,0.0
832,v0rq_Long distance to cross,200,0.20513345456794185,-7.395902669920864e-05,0.0,0.0,0.002,0.0
833,v0rq_Long distance to cross,300,0.13982407985021736,-7.395902669920864e-05,0.0,0.0,0.002,0.0
834,v0rq_Long distance to cross,400,0.11067261500800699,-7.395902669920864e-05,0.0,0.0,0.002,0.0
835,v0rq_Long wait to cross,100,0.3963372756154206,-7.395902669920864e-05,0.0,0.0,0.002,0.0
836,v0rq_Long wait to cross,150,0.34841533921434414,-7.395902669920864e-05,0.0,0.0,0.002,0.0
837,v0rq_Long wait to cross,200,0.2845428754211813,-7.395902669920864e-05,0.0,0.0,0.002,0.0
838,v0rq_Long wait to cross,300,0.21315276216965978,-7.395902669920864e-05,0.0,0.0,0.002,0.0
839,v0rq_Long wait to cross,400,0.17234545257248848,-7.395902669920864e-05,0.0,0.0,0.002,0.0
840,v0rq_Not enough time to cross,100,0.49210300499756704,-7.395902669920864e-05,0.0,0.0,0.002,0.0
841,v0rq_Not enough time to cross,150,0.43207675655577443,-7.395902669920864e-05,0.0,0.0,0.002,0.0
842,v0rq_Not enough time to cross,200,0.36225969853174245,-7.395902669920864e-05,0.0,0.0,0.002,0.0
843,v0rq_Not enough time to cross,300,0.2747437354562575,-7.395902669920864e-05,0.0,0.0,0.002,0.0
844,v0rq_Not enough time to cross,400,0.22161713377811887,-7.395902669920864e-05,0.0,0.0,0.002,0.0
845,v0rq_Other Biking Issue,100,0.20962105209015652,-7.395902669920864e-05,0.0,0.0,0.002,0.0
846,v0rq_Other Biking Issue,150,0.23129542268253583,-7.395902669920864e-05,0.0,0.0,0.002,0.0
847,v0rq_Other Biking Issue,200,0.19622294490706374,-7.395902669920864e-05,0.0,0.0,0.002,0.0
848,v0rq_Other Biking Issue,300,0.15901686206320398,-7.395902669920864e-05,0.0,0.0,0.002,0.0
849,v0rq_Other Biking Issue,400,0.13434156847103576,-7.395902669920864e-05,0.0,0.0,0.002,0.0
850,v0rq_Other Driving Issue,100,0.3748694076081802,-7.395902669920864e-05,0.0,0.0,0.002,0.0
851,v0rq_Other Driving Issue,150,0.3186668931588881,-7.395902669920864e-05,0.0,0.0,0.002,0.0
852,v0rq_Other Driving Issue,200,0.26403290997225837,-7.395902669920864e-05,0.0,0.0,0.002,0.0
853,v0rq_Other Driving Issue,300,0.198877720129868,-7.395902669920864e-05,0.0,0.0,0.002,0.0
854,v0rq_Other Driving Issue,400,0.16383953118762745,-7.395902669920864e-05,0.0,0.0,0.002,0.0
855,v0rq_Other Walking Issue,100,0.26011551672295485,-7.395902669920864e-05,0.0,0.0,0.002,0.0
856,v0rq_Other Walking Issue,150,0.22691904588567074,-7.395902669920864e-05,0.0,0.0,0.002,0.0
857,v0rq_Other Walking Issue,200,0.1875984847729992,-7.395902669920864e-05,0.0,0.0,0.002,0.0
858,v0rq_Other Walking Issue,300,0.12877498888016786,-7.395902669920864e-05,0.0,0.0,0.002,0.0
859,v0rq_Other Walking Issue,400,0.09746786612303353,-7.395902669920864e-05,0.0,0.0,0.002,0.0
860,v0rq_Poor visibility,100,0.3542774998929789,-7.395902669920864e-05,0.0,0.0,0.002,0.0
861,v0rq_Poor visibility,150,0.2886329410384442,-7.395902669920864e-05,0.0,0.0,0.002,0.0
862,v0rq_Poor visibility,200,0.23595335332606637,-7.395902669920864e-05,0.0,0.0,0.002,0.0
863,v0rq_Poor visibility,300,0.16745407293825895,-7.395902669920864e-05,0.0,0.0,0.002,0.0
864,v0rq_Poor visibility,400,0.1354460056676888,-7.395902669920864e-05,0.0,0.0,0.002,0.0
865,v0rq_Red light running,100,0.44013058532362587,-7.395902669920864e-05,0.0,0.0,0.002,0.0
866,v0rq_Red light running,150,0.40139619246793773,-7.395902669920864e-05,0.0,0.0,0.002,0.0
867,v0rq_Red light running,200,0.3285072471119853,-7.395902669920864e-05,0.0,0.0,0.002,0.0
868,v0rq_Red light running,300,0.25031023335888397,-7.395902669920864e-05,0.0,0.0,0.002,0.0
869,v0rq_Red light running,400,0.20797206901939805,-7.395902669920864e-05,0.0,0.0,0.002,0.0
870,v0rq_Speeding,100,0.2792276633307555,-7.395902669920864e-05,0.0,0.0,0.002,0.0
871,v0rq_Speeding,150,0.265672109481003,-7.395902669920864e-05,0.0,0.0,0.002,0.0
872,v0rq_Speeding,200,0.22741093288813038,-7.395902669920864e-05,0.0,0.0,0.002,0.0
873,v0rq_Speeding,300,0.17740531529571216,-7.395902669920864e-05,0.0,0.0,0.002,0.0
874,v0rq_Speeding,400,0.1491199070170851,-7.395902669920864e-05,0.0,0.0,0.002,0.0
875,v0rq_Stop sign running,100,0.47115716936451185,-7.395902669920864e-05,0.0,0.0,0.002,0.0
876,v0rq_Stop sign running,150,0.38363974833954034,-7.395902669920864e-05,0.0,0.0,0.002,0.0
877,v0rq_Stop sign running,200,0.2945738860754883,-7.395902669920864e-05,0.0,0.0,0.002,0.0
878,v0rq_Stop sign running,300,0.21012894017468517,-7.395902669920864e-05,0.0,0.0,0.002,0.0
879,v0rq_Stop sign running,400,0.16965278573393358,-7.395902669920864e-05,0.0,0.0,0.002,0.0
880,crime_mtd_GUN,100,0.8095638718344641,-7.395902669920864e-05,0.0,0.0,0.002,0.0
881,crime_mtd_GUN,150,0.8171765933658728,-7.395902669920864e-05,0.0,0.0,0.002,0.0
882,crime_mtd_GUN,200,0.7959196113345084,-7.395902669920864e-05,0.0,0.0,0.002,0.0
883,crime_mtd_GUN,300,0.7305703683054516,-7.395902669920864e-05,0.0,0.0,0.002,0.0
884,crime_mtd_GUN,400,0.6831183794096917,-7.395902669920864e-05,0.0,0.0,0.002,0.0
885,crime_mtd_KNIFE,100,0.7909302619467654,-7.395902669920864e-05,0.0,0.0,0.002,0.0
886,crime_mtd_KNIFE,150,0.802944888706835,-7.395902669920864e-05,0.0,0.0,0.002,0.0
887,crime_mtd_KNIFE,200,0.768043235879171,-7.395902669920864e-05,0.0,0.0,0.002,0.0
888,crime_mtd_KNIFE,300,0.6889122425381816,-7.395902669920864e-05,0.0,0.0,0.002,0.0
889,crime_mtd_KNIFE,400,0.6255079104555541,-7.395902669920864e-05,0.0,0.0,0.002,0.0
890,crime_mtd_OTHERS,100,0.8224362859108925,-7.395902669920864e-05,0.0,0.0,0.002,0.0
891,crime_mtd_OTHERS,150,0.8484169798823405,-7.395902669920864e-05,0.0,0.0,0.002,0.0
892,crime_mtd_OTHERS,200,0.8118839160189555,-7.395902669920864e-05,0.0,0.0,0.002,0.0
893,crime_mtd_OTHERS,300,0.7447406197229558,-7.395902669920864e-05,0.0,0.0,0.002,0.0
894,crime_mtd_OTHERS,400,0.6873625202805846,-7.395902669920864e-05,0.0,0.0,0.002,0.0
895,crime_ofn_ASSAULT W/DANGEROUS WEAPON,100,0.804095690006094,-7.395902669920864e-05,0.0,0.0,0.002,0.0
896,crime_ofn_ASSAULT W/DANGEROUS WEAPON,150,0.8069857724176933,-7.395902669920864e-05,0.0,0.0,0.002,0.0
897,crime_ofn_ASSAULT W/DANGEROUS WEAPON,200,0.780966489942059,-7.395902669920864e-05,0.0,0.0,0.002,0.0
898,crime_ofn_ASSAULT W/DANGEROUS WEAPON,300,0.703803800714534,-7.395902669920864e-05,0.0,0.0,0.002,0.0
899,crime_ofn_ASSAULT W/DANGEROUS WEAPON,400,0.6440670804459092,-7.395902669920864e-05,0.0,0.0,0.002,0.0
900,crime_ofn_BURGLARY,100,0.8537283165874117,-7.395902669920864e-05,0.0,0.0,0.002,0.0
901,crime_ofn_BURGLARY,150,0.8266320929314697,-7.395902669920864e-05,0.0,0.0,0.002,0.0
902,crime_ofn_BURGLARY,200,0.7946782288087422,-7.395902669920864e-05,0.0,0.0,0.002,0.0
903,crime_ofn_BURGLARY,300,0.7276444584520434,-7.395902669920864e-05,0.0,0.0,0.002,0.0
904,crime_ofn_BURGLARY,400,0.67318510781854,-7.395902669920864e-05,0.0,0.0,0.002,0.0
905,crime_ofn_HOMICIDE,100,0.708336598404571,-7.395902669920864e-05,0.0,0.0,0.002,0.0
906,crime_ofn_HOMICIDE,150,0.7026698966650635,-7.395902669920864e-05,0.0,0.0,0.002,0.0
907,crime_ofn_HOMICIDE,200,0.6681491057117065,-7.395902669920864e-05,0.0,0.0,0.002,0.0
908,crime_ofn_HOMICIDE,300,0.552274538439953,-7.395902669920864e-05,0.0,0.0,0.002,0.0
909,crime_ofn_HOMICIDE,400,0.46950379879149257,-7.395902669920864e-05,0.0,0.0,0.002,0.0
910,crime_ofn_MOTOR VEHICLE THEFT,100,0.7984347587981344,-7.395902669920864e-05,0.0,0.0,0.002,0.0
911,crime_ofn_MOTOR VEHICLE THEFT,150,0.7887649308870014,-7.395902669920864e-05,0.0,0.0,0.002,0.0
912,crime_ofn_MOTOR VEHICLE THEFT,200,0.7573784693845185,-7.395902669920864e-05,0.0,0.0,0.002,0.0
913,crime_ofn_MOTOR VEHICLE THEFT,300,0.6963844509064265,-7.395902669920864e-05,0.0,0.0,0.002,0.0
914,crime_ofn_MOTOR VEHICLE THEFT,400,0.6527331048713054,-7.395902669920864e-05,0.0,0.0,0.002,0.0
915,crime_ofn_ROBBERY,100,0.8160958849330385,-7.395902669920864e-05,0.0,0.0,0.002,0.0
916,crime_ofn_ROBBERY,150,0.8390528805598099,-7.395902669920864e-05,0.0,0.0,0.002,0.0
917,crime_ofn_ROBBERY,200,0.8113656109405816,-7.395902669920864e-05,0.0,0.0,0.002,0.0
918,crime_ofn_ROBBERY,300,0.7520514501051174,-7.395902669920864e-05,0.0,0.0,0.002,0.0
919,crime_ofn_ROBBERY,400,0.7005429545683709,-7.395902669920864e-05,0.0,0.0,0.002,0.0
920,crime_ofn_SEX ABUSE,100,0.7703781852207392,-7.395902669920864e-05,0.0,0.0,0.002,0.0
921,crime_ofn_SEX ABUSE,150,0.7500267835608673,-7.395902669920864e-05,0.0,0.0,0.002,0.0
922,crime_ofn_SEX ABUSE,200,0.693323583784724,-7.395902669920864e-05,0.0,0.0,0.002,0.0
923,crime_ofn_SEX ABUSE,300,0.5961195323301186,-7.395902669920864e-05,0.0,0.0,0.002,0.0
924,crime_ofn_SEX ABUSE,400,0.5157318149802212,-7.395902669920864e-05,0.0,0.0,0.002,0.0
925,crime_ofn_THEFT F/AUTO,100,0.9108067661816024,-7.395902669920864e-05,0.0,0.0,0.002,0.0
926,crime_ofn_THEFT F/AUTO,150,0.8955291057372232,-7.395902669920864e-05,0.0,0.0,0.002,0.0
927,crime_ofn_THEFT F/AUTO,200,0.8687547032301602,-7.395902669920864e-05,0.0,0.0,0.002,0.0
928,crime_ofn_THEFT F/AUTO,300,0.8239007621203457,-7.395902669920864e-05,0.0,0.0,0.002,0.0
929,crime_ofn_THEFT F/AUTO,400,0.7838687026024485,-7.395902669920864e-05,0.0,0.0,0.002,0.0
930,crime_ofn_THEFT/OTHER,100,0.7719056713992178,-7.395902669920864e-05,0.0,0.0,0.002,0.0
931,crime_ofn_THEFT/OTHER,150,0.8042671487560098,-7.395902669920864e-05,0.0,0.0,0.002,0.0
932,crime_ofn_THEFT/OTHER,200,0.7492046424535715,-7.395902669920864e-05,0.0,0.0,0.002,0.0
933,crime_ofn_THEFT/OTHER,300,0.6493904092637526,-7.395902669920864e-05,0.0,0.0,0.002,0.0
934,crime_ofn_THEFT/OTHER,400,0.5655599510459501,-7.395902669920864e-05,0.0,0.0,0.002,0.0
935,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",100,0.025756641415486486,-7.395902669920864e-05,0.001343408141896596,0.0013386312208143458,0.036,0.00433026382135604
936,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",150,0.042786578279829,-7.395902669920864e-05,0.0,0.0,0.004,0.0
937,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",200,0.045144746322084144,-7.395902669920864e-05,0.0,0.0,0.002,0.0
938,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",300,0.03493515674487756,-7.395902669920864e-05,0.0,0.0,0.002,0.0
939,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",400,0.029170015335614287,-7.395902669920864e-05,0.0,0.0,0.002,0.0
940,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,100,0.011508112460758547,-7.395902669920864e-05,0.2545661368805563,0.2544411892499503,0.048,0.04162617367288779
941,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,150,0.016724848551709946,-7.395902669920864e-05,0.001773537726228902,0.0017713282550650966,0.018,0.0003294728163041327
942,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,200,0.01336758414163309,-7.395902669920864e-05,0.00120947008809269,0.0012089561906916124,0.022,9.151629604553513e-05
943,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,300,0.009809876315114685,-7.395902669920864e-05,0.0007651027765520624,0.0007665649580363976,0.022,9.99271798862722e-05
944,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,400,0.008490905877003444,-7.395902669920864e-05,0.00020389299791423454,0.00020504113666053314,0.014,7.163149706279626e-06
945,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,100,0.05589307186196943,-7.395902669920864e-05,3.446132268436486e-13,2.580158309228864e-13,0.002,9.139355938714289e-13
946,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,150,0.07332770791870645,-7.395902669920864e-05,0.0,0.0,0.002,0.0
947,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,200,0.07511443786616674,-7.395902669920864e-05,0.0,0.0,0.002,0.0
948,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,300,0.059855509925538154,-7.395902669920864e-05,0.0,0.0,0.002,0.0
949,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,400,0.05258268756277551,-7.395902669920864e-05,0.0,0.0,0.002,0.0
950,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,100,0.20338707167381176,-7.395902669920864e-05,0.0,0.0,0.002,0.0
951,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,150,0.19258740368660188,-7.395902669920864e-05,0.0,0.0,0.002,0.0
952,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,200,0.17054286478062675,-7.395902669920864e-05,0.0,0.0,0.002,0.0
953,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,300,0.14321012192957663,-7.395902669920864e-05,0.0,0.0,0.002,0.0
954,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,400,0.13203228735429212,-7.395902669920864e-05,0.0,0.0,0.002,0.0
955,FAIL TO YIELD RIGHT OF WAY,100,0.0652612576610839,-7.395902669920864e-05,0.0,0.0,0.002,0.0
956,FAIL TO YIELD RIGHT OF WAY,150,0.05498478233004725,-7.395902669920864e-05,0.0,0.0,0.004,0.0
957,FAIL TO YIELD RIGHT OF WAY,200,0.049199220535672404,-7.395902669920864e-05,0.0,0.0,0.002,0.0
958,FAIL TO YIELD RIGHT OF WAY,300,0.050461040713198374,-7.395902669920864e-05,0.0,0.0,0.002,0.0
959,FAIL TO YIELD RIGHT OF WAY,400,0.043309785599998776,-7.395902669920864e-05,0.0,0.0,0.002,0.0
960,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,100,0.016599732327493545,-7.395902669920864e-05,0.05628843477151957,0.05623877567138447,0.022,0.0001290065666954554
961,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,150,0.020375572191718403,-7.395902669920864e-05,0.00010393386168772167,0.0001037577598332895,0.008,1.3910008700435128e-09
962,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,200,0.016204951219066607,-7.395902669920864e-05,6.551170961754949e-05,6.547936344203364e-05,0.016,6.717019551905068e-06
963,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,300,0.01215974728550408,-7.395902669920864e-05,2.2024103485840385e-05,2.2090131703844662e-05,0.01,1.7267526919662046e-05
964,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,400,0.010552603727253697,-7.395902669920864e-05,2.8523415807057972e-06,2.8770923701237905e-06,0.006,1.2802758853069918e-10
965,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,100,0.0008772790566488876,-7.395902669920864e-05,1.8006660041860334,1.8006519918758284,0.194,0.9131805547410397
966,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,150,0.001042591540531103,-7.395902669920864e-05,1.6502696142759108,1.650265834348628,0.078,0.7817838766755298
967,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,200,0.0010209496012263445,-7.395902669920864e-05,1.5599440162641591,1.5599697126931242,0.098,0.7718299587782422
968,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,300,0.0008624307997111834,-7.395902669920864e-05,1.4729886671912116,1.4731078979141712,0.11,0.7143599662315858
969,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,400,0.0016307634655586829,-7.395902669920864e-05,0.8785251253650035,0.8789319753318994,0.108,0.3627474494699898
970,SEAT BELT REGULATION VIOLATION,100,0.028855684088893593,-7.395902669920864e-05,0.0002791753595277058,0.00027850507535243096,0.014,1.1586909236971366e-05
971,SEAT BELT REGULATION VIOLATION,150,0.04301191363353027,-7.395902669920864e-05,0.0,0.0,0.008,3.426148253993233e-13
972,SEAT BELT REGULATION VIOLATION,200,0.04823783399565466,-7.395902669920864e-05,0.0,0.0,0.002,0.0
973,SEAT BELT REGULATION VIOLATION,300,0.033452372758659525,-7.395902669920864e-05,0.0,0.0,0.002,0.0
974,SEAT BELT REGULATION VIOLATION,400,0.026642588800396057,-7.395902669920864e-05,0.0,0.0,0.002,0.0
975,DISOBEYING OFFICIAL SIGN,100,0.2361194800960026,-7.395902669920864e-05,0.0,0.0,0.002,0.0
976,DISOBEYING OFFICIAL SIGN,150,0.1847354145978535,-7.395902669920864e-05,0.0,0.0,0.002,0.0
977,DISOBEYING OFFICIAL SIGN,200,0.1957518566646498,-7.395902669920864e-05,0.0,0.0,0.002,0.0
978,DISOBEYING OFFICIAL SIGN,300,0.16459977036235632,-7.395902669920864e-05,0.0,0.0,0.002,0.0
979,DISOBEYING OFFICIAL SIGN,400,0.1400654014013756,-7.395902669920864e-05,0.0,0.0,0.002,0.0
980,EMERGENCY NO PARKING,100,0.11247770353626617,-7.395902669920864e-05,0.0,0.0,0.002,0.0
981,EMERGENCY NO PARKING,150,0.12443517517113376,-7.395902669920864e-05,0.0,0.0,0.002,0.0
982,EMERGENCY NO PARKING,200,0.11948336736947095,-7.395902669920864e-05,0.0,0.0,0.002,0.0
983,EMERGENCY NO PARKING,300,0.10626082799834234,-7.395902669920864e-05,0.0,0.0,0.002,0.0
984,EMERGENCY NO PARKING,400,0.09375529435368786,-7.395902669920864e-05,0.0,0.0,0.002,0.0
985,EXPIRED INSPECTION REJECTION STICKER,100,0.06422782212529961,-7.395902669920864e-05,0.0,0.0,0.002,0.0
986,EXPIRED INSPECTION REJECTION STICKER,150,0.06261567724115924,-7.395902669920864e-05,0.0,0.0,0.002,0.0
987,EXPIRED INSPECTION REJECTION STICKER,200,0.06482350010833189,-7.395902669920864e-05,0.0,0.0,0.002,0.0
988,EXPIRED INSPECTION REJECTION STICKER,300,0.05553002372367588,-7.395902669920864e-05,0.0,0.0,0.002,0.0
989,EXPIRED INSPECTION REJECTION STICKER,400,0.04967332447824582,-7.395902669920864e-05,0.0,0.0,0.002,0.0
990,FAIL TO DISPLAY CURRENT INSPECTION STICKER,100,0.16847627332879042,-7.395902669920864e-05,0.0,0.0,0.002,0.0
991,FAIL TO DISPLAY CURRENT INSPECTION STICKER,150,0.1936929324154977,-7.395902669920864e-05,0.0,0.0,0.002,0.0
992,FAIL TO DISPLAY CURRENT INSPECTION STICKER,200,0.1827257392483675,-7.395902669920864e-05,0.0,0.0,0.002,0.0
993,FAIL TO DISPLAY CURRENT INSPECTION STICKER,300,0.16269910487938619,-7.395902669920864e-05,0.0,0.0,0.002,0.0
994,FAIL TO DISPLAY CURRENT INSPECTION STICKER,400,0.15295510127058898,-7.395902669920864e-05,0.0,0.0,0.002,0.0
995,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,100,0.11573857448587094,-7.395902669920864e-05,0.0,0.0,0.002,0.0
996,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,150,0.12296004635088548,-7.395902669920864e-05,0.0,0.0,0.002,0.0
997,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,200,0.11663953363174843,-7.395902669920864e-05,0.0,0.0,0.002,0.0
998,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,300,0.10865369602854577,-7.395902669920864e-05,0.0,0.0,0.002,0.0
999,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,400,0.09774296700102464,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1000,FAIL TO REPORT FOR INSPECTION.,100,0.2529871226227747,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1001,FAIL TO REPORT FOR INSPECTION.,150,0.27340839422867846,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1002,FAIL TO REPORT FOR INSPECTION.,200,0.2640816540932647,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1003,FAIL TO REPORT FOR INSPECTION.,300,0.24547292997888578,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1004,FAIL TO REPORT FOR INSPECTION.,400,0.22978275704591422,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1005,FAILURE TO DISPLAY CURRENT TAGS,100,0.2590609865234511,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1006,FAILURE TO DISPLAY CURRENT TAGS,150,0.2752151410586318,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1007,FAILURE TO DISPLAY CURRENT TAGS,200,0.26275512898302467,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1008,FAILURE TO DISPLAY CURRENT TAGS,300,0.2408908455945327,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1009,FAILURE TO DISPLAY CURRENT TAGS,400,0.22352953135534956,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1010,FAILURE TO SECURE DC TAGS,100,0.18895620353015216,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1011,FAILURE TO SECURE DC TAGS,150,0.195053608707037,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1012,FAILURE TO SECURE DC TAGS,200,0.17318624003521013,-7.395902669920864e-05,0.0,0.0,0.002,0.0
