,column,db_b,I,EI,p_norm,p_rand,p_sim,p_z_sim
779,311_UTILITY REPAIR MAJOR,400,,-7.395902669920864e-05,,,0.002,
780,v0ur_Biker,100,0.3467147257788779,-7.395902669920864e-05,0.0,0.0,0.002,0.0
781,v0ur_Biker,150,0.34642944358806277,-7.395902669920864e-05,0.0,0.0,0.002,0.0
782,v0ur_Biker,200,0.29541256131014265,-7.395902669920864e-05,0.0,0.0,0.002,0.0
783,v0ur_Biker,300,0.2453360733035409,-7.395902669920864e-05,0.0,0.0,0.002,0.0
784,v0ur_Biker,400,0.21047416879991457,-7.395902669920864e-05,0.0,0.0,0.002,0.0
785,v0ur_Car Driver,100,0.30051680591648433,-7.395902669920864e-05,0.0,0.0,0.002,0.0
786,v0ur_Car Driver,150,0.2783363551127774,-7.395902669920864e-05,0.0,0.0,0.002,0.0
787,v0ur_Car Driver,200,0.21328212328604598,-7.395902669920864e-05,0.0,0.0,0.002,0.0
788,v0ur_Car Driver,300,0.14153663275353073,-7.395902669920864e-05,0.0,0.0,0.002,0.0
789,v0ur_Car Driver,400,0.10402932238764898,-7.395902669920864e-05,0.0,0.0,0.002,0.0
790,v0ur_Pedestrian,100,0.5198450750583711,-7.395902669920864e-05,0.0,0.0,0.002,0.0
791,v0ur_Pedestrian,150,0.4627652277033452,-7.395902669920864e-05,0.0,0.0,0.002,0.0
792,v0ur_Pedestrian,200,0.39189346721881907,-7.395902669920864e-05,0.0,0.0,0.002,0.0
793,v0ur_Pedestrian,300,0.3031947049710713,-7.395902669920864e-05,0.0,0.0,0.002,0.0
794,v0ur_Pedestrian,400,0.25680969490639577,-7.395902669920864e-05,0.0,0.0,0.002,0.0
795,v0rq_Accessibility Issue,100,0.3230246180935412,-7.395902669920864e-05,0.0,0.0,0.002,0.0
796,v0rq_Accessibility Issue,150,0.2771431847276548,-7.395902669920864e-05,0.0,0.0,0.002,0.0
797,v0rq_Accessibility Issue,200,0.2204753896426944,-7.395902669920864e-05,0.0,0.0,0.002,0.0
798,v0rq_Accessibility Issue,300,0.1595612718921694,-7.395902669920864e-05,0.0,0.0,0.002,0.0
799,v0rq_Accessibility Issue,400,0.1256279936437069,-7.395902669920864e-05,0.0,0.0,0.002,0.0
800,v0rq_Blocking the bikebox,100,0.24015382346989803,-7.395902669920864e-05,0.0,0.0,0.002,0.0
801,v0rq_Blocking the bikebox,150,0.26844084228948617,-7.395902669920864e-05,0.0,0.0,0.002,0.0
802,v0rq_Blocking the bikebox,200,0.18179514707320513,-7.395902669920864e-05,0.0,0.0,0.002,0.0
803,v0rq_Blocking the bikebox,300,0.13480283854677821,-7.395902669920864e-05,0.0,0.0,0.002,0.0
804,v0rq_Blocking the bikebox,400,0.10585628086358372,-7.395902669920864e-05,0.0,0.0,0.002,0.0
805,v0rq_Blocking the crosswalk,100,0.34491064621964534,-7.395902669920864e-05,0.0,0.0,0.002,0.0
806,v0rq_Blocking the crosswalk,150,0.28905120447372923,-7.395902669920864e-05,0.0,0.0,0.002,0.0
807,v0rq_Blocking the crosswalk,200,0.2197068740187441,-7.395902669920864e-05,0.0,0.0,0.002,0.0
808,v0rq_Blocking the crosswalk,300,0.14597031766643348,-7.395902669920864e-05,0.0,0.0,0.002,0.0
809,v0rq_Blocking the crosswalk,400,0.11546422647123532,-7.395902669920864e-05,0.0,0.0,0.002,0.0
810,v0rq_Cyclist behavior,100,0.40285819161865577,-7.395902669920864e-05,0.0,0.0,0.002,0.0
811,v0rq_Cyclist behavior,150,0.34249630647550633,-7.395902669920864e-05,0.0,0.0,0.002,0.0
812,v0rq_Cyclist behavior,200,0.2683573958171186,-7.395902669920864e-05,0.0,0.0,0.002,0.0
813,v0rq_Cyclist behavior,300,0.17637787140933758,-7.395902669920864e-05,0.0,0.0,0.002,0.0
814,v0rq_Cyclist behavior,400,0.1239597347558157,-7.395902669920864e-05,0.0,0.0,0.002,0.0
815,v0rq_Double parking,100,0.1294862778125715,-7.395902669920864e-05,0.0,0.0,0.002,0.0
816,v0rq_Double parking,150,0.1638378258537396,-7.395902669920864e-05,0.0,0.0,0.002,0.0
817,v0rq_Double parking,200,0.13735981698666427,-7.395902669920864e-05,0.0,0.0,0.002,0.0
818,v0rq_Double parking,300,0.08390130225452729,-7.395902669920864e-05,0.0,0.0,0.002,0.0
819,v0rq_Double parking,400,0.05731494600378451,-7.395902669920864e-05,0.0,0.0,0.002,0.0
820,v0rq_Failure to stop for pedestrians,100,0.47426750088015374,-7.395902669920864e-05,0.0,0.0,0.002,0.0
821,v0rq_Failure to stop for pedestrians,150,0.37683957056155076,-7.395902669920864e-05,0.0,0.0,0.002,0.0
822,v0rq_Failure to stop for pedestrians,200,0.2813344845926015,-7.395902669920864e-05,0.0,0.0,0.002,0.0
823,v0rq_Failure to stop for pedestrians,300,0.18461360908030536,-7.395902669920864e-05,0.0,0.0,0.002,0.0
824,v0rq_Failure to stop for pedestrians,400,0.14316397458756558,-7.395902669920864e-05,0.0,0.0,0.002,0.0
825,v0rq_Jaywalking,100,0.3123582257563491,-7.395902669920864e-05,0.0,0.0,0.002,0.0
826,v0rq_Jaywalking,150,0.29073927659866633,-7.395902669920864e-05,0.0,0.0,0.002,0.0
827,v0rq_Jaywalking,200,0.22323167796796647,-7.395902669920864e-05,0.0,0.0,0.002,0.0
828,v0rq_Jaywalking,300,0.13928775267541113,-7.395902669920864e-05,0.0,0.0,0.002,0.0
829,v0rq_Jaywalking,400,0.10961630427304188,-7.395902669920864e-05,0.0,0.0,0.002,0.0
830,v0rq_Long distance to cross,100,0.3214166471885095,-7.395902669920864e-05,0.0,0.0,0.002,0.0
831,v0rq_Long distance to cross,150,0.24356848175202714,-7.395902669920864e-05,0.0,0.0,0.002,0.0
832,v0rq_Long distance to cross,200,0.15811647699507678,-7.395902669920864e-05,0.0,0.0,0.002,0.0
833,v0rq_Long distance to cross,300,0.0822699972676538,-7.395902669920864e-05,0.0,0.0,0.002,0.0
834,v0rq_Long distance to cross,400,0.05528698022581802,-7.395902669920864e-05,0.0,0.0,0.002,0.0
835,v0rq_Long wait to cross,100,0.3945739995656874,-7.395902669920864e-05,0.0,0.0,0.002,0.0
836,v0rq_Long wait to cross,150,0.3274725724441106,-7.395902669920864e-05,0.0,0.0,0.002,0.0
837,v0rq_Long wait to cross,200,0.24051453972558254,-7.395902669920864e-05,0.0,0.0,0.002,0.0
838,v0rq_Long wait to cross,300,0.15006806929968428,-7.395902669920864e-05,0.0,0.0,0.002,0.0
839,v0rq_Long wait to cross,400,0.10768813858934867,-7.395902669920864e-05,0.0,0.0,0.002,0.0
840,v0rq_Not enough time to cross,100,0.46623936145204287,-7.395902669920864e-05,0.0,0.0,0.002,0.0
841,v0rq_Not enough time to cross,150,0.39136836128316593,-7.395902669920864e-05,0.0,0.0,0.002,0.0
842,v0rq_Not enough time to cross,200,0.3016854079041356,-7.395902669920864e-05,0.0,0.0,0.002,0.0
843,v0rq_Not enough time to cross,300,0.19695944039498126,-7.395902669920864e-05,0.0,0.0,0.002,0.0
844,v0rq_Not enough time to cross,400,0.14152342836069703,-7.395902669920864e-05,0.0,0.0,0.002,0.0
845,v0rq_Other Biking Issue,100,0.20397802240202328,-7.395902669920864e-05,0.0,0.0,0.002,0.0
846,v0rq_Other Biking Issue,150,0.21993383620423243,-7.395902669920864e-05,0.0,0.0,0.002,0.0
847,v0rq_Other Biking Issue,200,0.17344439519980406,-7.395902669920864e-05,0.0,0.0,0.002,0.0
848,v0rq_Other Biking Issue,300,0.13123425882497763,-7.395902669920864e-05,0.0,0.0,0.002,0.0
849,v0rq_Other Biking Issue,400,0.10414025671402823,-7.395902669920864e-05,0.0,0.0,0.002,0.0
850,v0rq_Other Driving Issue,100,0.36595914085973114,-7.395902669920864e-05,0.0,0.0,0.002,0.0
851,v0rq_Other Driving Issue,150,0.29711030572299274,-7.395902669920864e-05,0.0,0.0,0.002,0.0
852,v0rq_Other Driving Issue,200,0.22503285890665553,-7.395902669920864e-05,0.0,0.0,0.002,0.0
853,v0rq_Other Driving Issue,300,0.14829206242639936,-7.395902669920864e-05,0.0,0.0,0.002,0.0
854,v0rq_Other Driving Issue,400,0.11351651420095536,-7.395902669920864e-05,0.0,0.0,0.002,0.0
855,v0rq_Other Walking Issue,100,0.2510287127505713,-7.395902669920864e-05,0.0,0.0,0.002,0.0
856,v0rq_Other Walking Issue,150,0.20773771977713795,-7.395902669920864e-05,0.0,0.0,0.002,0.0
857,v0rq_Other Walking Issue,200,0.15542471877733854,-7.395902669920864e-05,0.0,0.0,0.002,0.0
858,v0rq_Other Walking Issue,300,0.0875605550553214,-7.395902669920864e-05,0.0,0.0,0.002,0.0
859,v0rq_Other Walking Issue,400,0.05611002038069903,-7.395902669920864e-05,0.0,0.0,0.002,0.0
860,v0rq_Poor visibility,100,0.3319004606464258,-7.395902669920864e-05,0.0,0.0,0.002,0.0
861,v0rq_Poor visibility,150,0.24855697507326702,-7.395902669920864e-05,0.0,0.0,0.002,0.0
862,v0rq_Poor visibility,200,0.17960265961332933,-7.395902669920864e-05,0.0,0.0,0.002,0.0
863,v0rq_Poor visibility,300,0.1036230893974014,-7.395902669920864e-05,0.0,0.0,0.002,0.0
864,v0rq_Poor visibility,400,0.07497853309750804,-7.395902669920864e-05,0.0,0.0,0.002,0.0
865,v0rq_Red light running,100,0.4220739296262586,-7.395902669920864e-05,0.0,0.0,0.002,0.0
866,v0rq_Red light running,150,0.3644968126462886,-7.395902669920864e-05,0.0,0.0,0.002,0.0
867,v0rq_Red light running,200,0.2725682515582679,-7.395902669920864e-05,0.0,0.0,0.002,0.0
868,v0rq_Red light running,300,0.1857770964597833,-7.395902669920864e-05,0.0,0.0,0.002,0.0
869,v0rq_Red light running,400,0.14411837744077485,-7.395902669920864e-05,0.0,0.0,0.002,0.0
870,v0rq_Speeding,100,0.2710132530434842,-7.395902669920864e-05,0.0,0.0,0.002,0.0
871,v0rq_Speeding,150,0.25391076800790524,-7.395902669920864e-05,0.0,0.0,0.002,0.0
872,v0rq_Speeding,200,0.20221582164041801,-7.395902669920864e-05,0.0,0.0,0.002,0.0
873,v0rq_Speeding,300,0.14098755209950312,-7.395902669920864e-05,0.0,0.0,0.002,0.0
874,v0rq_Speeding,400,0.11086763768439947,-7.395902669920864e-05,0.0,0.0,0.002,0.0
875,v0rq_Stop sign running,100,0.4604994201282682,-7.395902669920864e-05,0.0,0.0,0.002,0.0
876,v0rq_Stop sign running,150,0.35208481091906835,-7.395902669920864e-05,0.0,0.0,0.002,0.0
877,v0rq_Stop sign running,200,0.2399090348826908,-7.395902669920864e-05,0.0,0.0,0.002,0.0
878,v0rq_Stop sign running,300,0.14633381819988067,-7.395902669920864e-05,0.0,0.0,0.002,0.0
879,v0rq_Stop sign running,400,0.10747435304510587,-7.395902669920864e-05,0.0,0.0,0.002,0.0
880,crime_mtd_GUN,100,0.8088329644794536,-7.395902669920864e-05,0.0,0.0,0.002,0.0
881,crime_mtd_GUN,150,0.8133729849321721,-7.395902669920864e-05,0.0,0.0,0.002,0.0
882,crime_mtd_GUN,200,0.783604704839165,-7.395902669920864e-05,0.0,0.0,0.002,0.0
883,crime_mtd_GUN,300,0.6975327194467351,-7.395902669920864e-05,0.0,0.0,0.002,0.0
884,crime_mtd_GUN,400,0.6341829592550948,-7.395902669920864e-05,0.0,0.0,0.002,0.0
885,crime_mtd_KNIFE,100,0.7914523913101741,-7.395902669920864e-05,0.0,0.0,0.002,0.0
886,crime_mtd_KNIFE,150,0.7975374926401053,-7.395902669920864e-05,0.0,0.0,0.002,0.0
887,crime_mtd_KNIFE,200,0.7508183984451859,-7.395902669920864e-05,0.0,0.0,0.002,0.0
888,crime_mtd_KNIFE,300,0.6463186724637419,-7.395902669920864e-05,0.0,0.0,0.002,0.0
889,crime_mtd_KNIFE,400,0.5646867737787659,-7.395902669920864e-05,0.0,0.0,0.002,0.0
890,crime_mtd_OTHERS,100,0.823193244719208,-7.395902669920864e-05,0.0,0.0,0.002,0.0
891,crime_mtd_OTHERS,150,0.8445493427196554,-7.395902669920864e-05,0.0,0.0,0.002,0.0
892,crime_mtd_OTHERS,200,0.7982260433243995,-7.395902669920864e-05,0.0,0.0,0.002,0.0
893,crime_mtd_OTHERS,300,0.7090127002550715,-7.395902669920864e-05,0.0,0.0,0.002,0.0
894,crime_mtd_OTHERS,400,0.6346133309324196,-7.395902669920864e-05,0.0,0.0,0.002,0.0
895,crime_ofn_ASSAULT W/DANGEROUS WEAPON,100,0.8038887794820286,-7.395902669920864e-05,0.0,0.0,0.002,0.0
896,crime_ofn_ASSAULT W/DANGEROUS WEAPON,150,0.8023085209182972,-7.395902669920864e-05,0.0,0.0,0.002,0.0
897,crime_ofn_ASSAULT W/DANGEROUS WEAPON,200,0.7659292225142413,-7.395902669920864e-05,0.0,0.0,0.002,0.0
898,crime_ofn_ASSAULT W/DANGEROUS WEAPON,300,0.6635767790189216,-7.395902669920864e-05,0.0,0.0,0.002,0.0
899,crime_ofn_ASSAULT W/DANGEROUS WEAPON,400,0.5860753473624202,-7.395902669920864e-05,0.0,0.0,0.002,0.0
900,crime_ofn_BURGLARY,100,0.8533140875390998,-7.395902669920864e-05,0.0,0.0,0.002,0.0
901,crime_ofn_BURGLARY,150,0.8217585220021724,-7.395902669920864e-05,0.0,0.0,0.002,0.0
902,crime_ofn_BURGLARY,200,0.7801338335801883,-7.395902669920864e-05,0.0,0.0,0.002,0.0
903,crime_ofn_BURGLARY,300,0.690787634495919,-7.395902669920864e-05,0.0,0.0,0.002,0.0
904,crime_ofn_BURGLARY,400,0.6175939808897272,-7.395902669920864e-05,0.0,0.0,0.002,0.0
905,crime_ofn_HOMICIDE,100,0.7060597390073236,-7.395902669920864e-05,0.0,0.0,0.002,0.0
906,crime_ofn_HOMICIDE,150,0.6925005910126301,-7.395902669920864e-05,0.0,0.0,0.002,0.0
907,crime_ofn_HOMICIDE,200,0.6418878410511473,-7.395902669920864e-05,0.0,0.0,0.002,0.0
908,crime_ofn_HOMICIDE,300,0.4891861924399594,-7.395902669920864e-05,0.0,0.0,0.002,0.0
909,crime_ofn_HOMICIDE,400,0.38244132544904874,-7.395902669920864e-05,0.0,0.0,0.002,0.0
910,crime_ofn_MOTOR VEHICLE THEFT,100,0.7969713970773418,-7.395902669920864e-05,0.0,0.0,0.002,0.0
911,crime_ofn_MOTOR VEHICLE THEFT,150,0.7818786103670803,-7.395902669920864e-05,0.0,0.0,0.002,0.0
912,crime_ofn_MOTOR VEHICLE THEFT,200,0.7405549818409767,-7.395902669920864e-05,0.0,0.0,0.002,0.0
913,crime_ofn_MOTOR VEHICLE THEFT,300,0.6599629654300806,-7.395902669920864e-05,0.0,0.0,0.002,0.0
914,crime_ofn_MOTOR VEHICLE THEFT,400,0.603267245263219,-7.395902669920864e-05,0.0,0.0,0.002,0.0
915,crime_ofn_ROBBERY,100,0.816529469847753,-7.395902669920864e-05,0.0,0.0,0.002,0.0
916,crime_ofn_ROBBERY,150,0.8356662188846163,-7.395902669920864e-05,0.0,0.0,0.002,0.0
917,crime_ofn_ROBBERY,200,0.799520305344155,-7.395902669920864e-05,0.0,0.0,0.002,0.0
918,crime_ofn_ROBBERY,300,0.7198607109967053,-7.395902669920864e-05,0.0,0.0,0.002,0.0
919,crime_ofn_ROBBERY,400,0.6513372731843773,-7.395902669920864e-05,0.0,0.0,0.002,0.0
920,crime_ofn_SEX ABUSE,100,0.7662285101300796,-7.395902669920864e-05,0.0,0.0,0.002,0.0
921,crime_ofn_SEX ABUSE,150,0.7392755191482198,-7.395902669920864e-05,0.0,0.0,0.002,0.0
922,crime_ofn_SEX ABUSE,200,0.6649187723522717,-7.395902669920864e-05,0.0,0.0,0.002,0.0
923,crime_ofn_SEX ABUSE,300,0.5329095740704015,-7.395902669920864e-05,0.0,0.0,0.002,0.0
924,crime_ofn_SEX ABUSE,400,0.42510923335465356,-7.395902669920864e-05,0.0,0.0,0.002,0.0
925,crime_ofn_THEFT F/AUTO,100,0.9130710311061969,-7.395902669920864e-05,0.0,0.0,0.002,0.0
926,crime_ofn_THEFT F/AUTO,150,0.8944282678687605,-7.395902669920864e-05,0.0,0.0,0.002,0.0
927,crime_ofn_THEFT F/AUTO,200,0.8611677053523127,-7.395902669920864e-05,0.0,0.0,0.002,0.0
928,crime_ofn_THEFT F/AUTO,300,0.8005344198938922,-7.395902669920864e-05,0.0,0.0,0.002,0.0
929,crime_ofn_THEFT F/AUTO,400,0.7457586358321041,-7.395902669920864e-05,0.0,0.0,0.002,0.0
930,crime_ofn_THEFT/OTHER,100,0.771146465148785,-7.395902669920864e-05,0.0,0.0,0.002,0.0
931,crime_ofn_THEFT/OTHER,150,0.795230849421508,-7.395902669920864e-05,0.0,0.0,0.002,0.0
932,crime_ofn_THEFT/OTHER,200,0.7257388561011602,-7.395902669920864e-05,0.0,0.0,0.002,0.0
933,crime_ofn_THEFT/OTHER,300,0.5939369997943981,-7.395902669920864e-05,0.0,0.0,0.002,0.0
934,crime_ofn_THEFT/OTHER,400,0.486626257613953,-7.395902669920864e-05,0.0,0.0,0.002,0.0
935,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",100,0.026314499849433518,-7.395902669920864e-05,0.0008366613027939174,0.0008334905080658039,0.022,0.00012024555926881675
936,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",150,0.045552251956960776,-7.395902669920864e-05,0.0,0.0,0.004,0.0
937,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",200,0.04668571428910188,-7.395902669920864e-05,0.0,0.0,0.004,0.0
938,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",300,0.03200008540533324,-7.395902669920864e-05,0.0,0.0,0.002,0.0
939,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",400,0.02386404606324716,-7.395902669920864e-05,0.0,0.0,0.002,0.0
940,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,100,0.011653613183773472,-7.395902669920864e-05,0.2337516358476166,0.23363252960462955,0.046,0.09381395647632162
941,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,150,0.01847468986784926,-7.395902669920864e-05,0.00025163687513707345,0.00025126508616635235,0.016,8.596733014343272e-06
942,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,200,0.013032846321370941,-7.395902669920864e-05,0.0006154359276444588,0.0006153987821457818,0.016,9.675758880178797e-05
943,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,300,0.00808713844095706,-7.395902669920864e-05,0.0015966419394062292,0.0016014842726730372,0.02,2.8432675845513344e-05
944,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,400,0.006613544263602071,-7.395902669920864e-05,0.0005574542143267358,0.0005621508183546453,0.012,6.031390458183239e-07
945,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,100,0.060753996428282483,-7.395902669920864e-05,8.881784197001252e-16,4.440892098500626e-16,0.002,0.0
946,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,150,0.07803815493685606,-7.395902669920864e-05,0.0,0.0,0.002,0.0
947,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,200,0.07593290670406755,-7.395902669920864e-05,0.0,0.0,0.002,0.0
948,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,300,0.054236655113821405,-7.395902669920864e-05,0.0,0.0,0.002,0.0
949,FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE,400,0.043709544081379295,-7.395902669920864e-05,0.0,0.0,0.002,0.0
950,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,100,0.20572854614302757,-7.395902669920864e-05,0.0,0.0,0.002,0.0
951,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,150,0.1850745428212345,-7.395902669920864e-05,0.0,0.0,0.002,0.0
952,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,200,0.15266696106026872,-7.395902669920864e-05,0.0,0.0,0.002,0.0
953,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,300,0.11566499518938278,-7.395902669920864e-05,0.0,0.0,0.002,0.0
954,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,400,0.10864857388326195,-7.395902669920864e-05,0.0,0.0,0.002,0.0
955,FAIL TO YIELD RIGHT OF WAY,100,0.06404209394369118,-7.395902669920864e-05,0.0,0.0,0.004,2.2093438190040615e-13
956,FAIL TO YIELD RIGHT OF WAY,150,0.05065535405469313,-7.395902669920864e-05,0.0,0.0,0.002,0.0
957,FAIL TO YIELD RIGHT OF WAY,200,0.0433825370665368,-7.395902669920864e-05,0.0,0.0,0.002,0.0
958,FAIL TO YIELD RIGHT OF WAY,300,0.04410574983898829,-7.395902669920864e-05,0.0,0.0,0.002,0.0
959,FAIL TO YIELD RIGHT OF WAY,400,0.03300913230244987,-7.395902669920864e-05,0.0,0.0,0.002,0.0
960,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,100,0.016662409073356307,-7.395902669920864e-05,0.05047882486257471,0.050433184502609585,0.036,0.009445307202431641
961,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,150,0.021797511132716385,-7.395902669920864e-05,1.228527925478673e-05,1.2262112642158485e-05,0.012,4.253596059822229e-07
962,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,200,0.01523628380445697,-7.395902669920864e-05,4.986938272644181e-05,4.987133113809605e-05,0.014,1.529455885940223e-06
963,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,300,0.01015034732656462,-7.395902669920864e-05,5.311390009055117e-05,5.33671927280821e-05,0.012,3.0301471307669914e-05
964,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,400,0.008299316943169564,-7.395902669920864e-05,1.0706875128718707e-05,1.0847104975120203e-05,0.012,9.692588154308623e-08
965,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,100,0.001101211244972605,-7.395902669920864e-05,1.7502928095618167,1.750275676162456,0.124,0.8307570099333978
966,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,150,0.0011991111377516073,-7.395902669920864e-05,1.5848271852879208,1.5848266983081034,0.086,0.5829397002490366
967,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,200,0.0010445995347806785,-7.395902669920864e-05,1.5162038508623152,1.5162456663061357,0.082,0.7013582043294524
968,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,300,0.0007954447137718564,-7.395902669920864e-05,1.4418302638370868,1.4420139426230416,0.15,0.6988330763475945
969,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,400,0.0021747062915693826,-7.395902669920864e-05,0.4433909801377025,0.44402789386961805,0.104,0.15964626175054253
970,SEAT BELT REGULATION VIOLATION,100,0.02968363820851827,-7.395902669920864e-05,0.00013858131896693493,0.0001382233423834478,0.008,4.122088191960138e-05
971,SEAT BELT REGULATION VIOLATION,150,0.04416412619135187,-7.395902669920864e-05,0.0,0.0,0.002,0.0
972,SEAT BELT REGULATION VIOLATION,200,0.05034379033195438,-7.395902669920864e-05,0.0,0.0,0.002,0.0
973,SEAT BELT REGULATION VIOLATION,300,0.028842559450733114,-7.395902669920864e-05,0.0,0.0,0.002,0.0
974,SEAT BELT REGULATION VIOLATION,400,0.02013404605478903,-7.395902669920864e-05,0.0,0.0,0.002,0.0
975,DISOBEYING OFFICIAL SIGN,100,0.23961633773706922,-7.395902669920864e-05,0.0,0.0,0.002,0.0
976,DISOBEYING OFFICIAL SIGN,150,0.1810642585027026,-7.395902669920864e-05,0.0,0.0,0.002,0.0
977,DISOBEYING OFFICIAL SIGN,200,0.1975585778878833,-7.395902669920864e-05,0.0,0.0,0.002,0.0
978,DISOBEYING OFFICIAL SIGN,300,0.15454231584027192,-7.395902669920864e-05,0.0,0.0,0.002,0.0
979,DISOBEYING OFFICIAL SIGN,400,0.12190321484533304,-7.395902669920864e-05,0.0,0.0,0.002,0.0
980,EMERGENCY NO PARKING,100,0.11575465913603798,-7.395902669920864e-05,0.0,0.0,0.002,0.0
981,EMERGENCY NO PARKING,150,0.12374308710984035,-7.395902669920864e-05,0.0,0.0,0.002,0.0
982,EMERGENCY NO PARKING,200,0.1190631318651435,-7.395902669920864e-05,0.0,0.0,0.002,0.0
983,EMERGENCY NO PARKING,300,0.10041579208169096,-7.395902669920864e-05,0.0,0.0,0.002,0.0
984,EMERGENCY NO PARKING,400,0.08360192435962098,-7.395902669920864e-05,0.0,0.0,0.002,0.0
985,EXPIRED INSPECTION REJECTION STICKER,100,0.06243510118194947,-7.395902669920864e-05,0.0,0.0,0.002,0.0
986,EXPIRED INSPECTION REJECTION STICKER,150,0.0584499848855022,-7.395902669920864e-05,0.0,0.0,0.002,0.0
987,EXPIRED INSPECTION REJECTION STICKER,200,0.05821200895422864,-7.395902669920864e-05,0.0,0.0,0.002,0.0
988,EXPIRED INSPECTION REJECTION STICKER,300,0.04679567240399929,-7.395902669920864e-05,0.0,0.0,0.002,0.0
989,EXPIRED INSPECTION REJECTION STICKER,400,0.038855962885232305,-7.395902669920864e-05,0.0,0.0,0.002,0.0
990,FAIL TO DISPLAY CURRENT INSPECTION STICKER,100,0.16696214948273885,-7.395902669920864e-05,0.0,0.0,0.002,0.0
991,FAIL TO DISPLAY CURRENT INSPECTION STICKER,150,0.1943036246336845,-7.395902669920864e-05,0.0,0.0,0.002,0.0
992,FAIL TO DISPLAY CURRENT INSPECTION STICKER,200,0.17890163514648508,-7.395902669920864e-05,0.0,0.0,0.002,0.0
993,FAIL TO DISPLAY CURRENT INSPECTION STICKER,300,0.15444162636398684,-7.395902669920864e-05,0.0,0.0,0.002,0.0
994,FAIL TO DISPLAY CURRENT INSPECTION STICKER,400,0.14139680738618693,-7.395902669920864e-05,0.0,0.0,0.002,0.0
995,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,100,0.11337835305733565,-7.395902669920864e-05,0.0,0.0,0.002,0.0
996,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,150,0.11940179768381783,-7.395902669920864e-05,0.0,0.0,0.002,0.0
997,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,200,0.11117641868976133,-7.395902669920864e-05,0.0,0.0,0.002,0.0
998,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,300,0.10029855250880894,-7.395902669920864e-05,0.0,0.0,0.002,0.0
999,FAIL TO PROPERLY AFFIX VALIDATION STICKERS,400,0.08483114790565145,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1000,FAIL TO REPORT FOR INSPECTION.,100,0.25241160152872366,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1001,FAIL TO REPORT FOR INSPECTION.,150,0.2749802517142302,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1002,FAIL TO REPORT FOR INSPECTION.,200,0.2626320137888766,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1003,FAIL TO REPORT FOR INSPECTION.,300,0.23816643563831927,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1004,FAIL TO REPORT FOR INSPECTION.,400,0.21878156387913555,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1005,FAILURE TO DISPLAY CURRENT TAGS,100,0.25789349049138127,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1006,FAILURE TO DISPLAY CURRENT TAGS,150,0.27572164039623864,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1007,FAILURE TO DISPLAY CURRENT TAGS,200,0.2598688542555467,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1008,FAILURE TO DISPLAY CURRENT TAGS,300,0.23180578619936634,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1009,FAILURE TO DISPLAY CURRENT TAGS,400,0.21080496133817542,-7.395902669920864e-05,0.0,0.0,0.002,0.0
